排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
86,1584,精剛,其他業,上櫃,5,24,98
87,5209,新鼎,其他業,上櫃,4,15,93
88,2428,興勤,電子零組件業,上市,3,162,81
89,2404,漢唐,其他電子業,上市,4,289,80
90,4736,泰博,生技醫療業,上市,4,8,79
91,6957,裕慶-KY,其他業,上市,4,29,78
92,6870,騰雲,數位雲端,上櫃,5,59,78
93,3705,永信,生技醫療業,上市,3,28,73
94,6667,信紘科,其他電子業,上櫃,4,5,73
95,5609,中菲行,航運業,上櫃,4,5,64
96,6712,長聖,生技醫療業,上櫃,4,21,64
97,2596,綠意,建材營造業,上櫃,4,6,61
98,6579,研揚,電腦及週邊設備業,上市,4,2,61
99,4563,百德,電機機械,上櫃,5,2,59
100,8182,加高,電子零組件業,上櫃,3,123,52
101,3625,西勝,電腦及週邊設備業,上櫃,5,5,50
102,1217,愛之味,食品工業,上市,3,39,48
103,3537,堡達,電子零組件業,上櫃,3,22,46
104,4148,全宇生技-KY,生技醫療業,上市,4,2,44
105,8289,泰藝,電子零組件業,上櫃,3,46,39
106,2228,劍麟,汽車工業,上市,4,7,37
107,3652,精聯,電腦及週邊設備業,上市,4,3,37
108,6741,91APP*-KY,數位雲端,上櫃,4,8,36
109,6235,華孚,電腦及週邊設備業,上市,5,4,35
110,5201,凱衛,資訊服務業,上櫃,5,13,32
111,6270,倍微,電子通路業,上櫃,3,15,27
112,6136,富爾特,通信網路業,上市,5,1,27
113,8421,旭源,其他業,上櫃,4,9,26
114,1459,聯發,紡織纖維,上市,5,6,23
115,6906,現觀科,數位雲端,上市,3,2,20
116,5481,新華,其他業,上櫃,4,2,20
117,4129,聯合,生技醫療業,上櫃,3,16,20
118,8454,富邦媒,數位雲端,上市,4,1,20
119,3086,華義,文化創意業,上櫃,5,2,17
120,8478,東哥遊艇,運動休閒,上市,3,7,16
121,1321,大洋,塑膠工業,上市,4,2,14
122,2430,燦坤,電子通路業,上市,4,3,13
123,2015,豐興,鋼鐵工業,上市,4,2,12
124,5530,龍巖,其他業,上櫃,4,14,10
125,6821,聯寶,電子零組件業,上櫃,3,7,9
126,6486,互動,通信網路業,上櫃,3,1,7
127,6651,全宇昕,半導體業,上櫃,4,1,6
128,3308,聯德,電子零組件業,上市,3,3,5
129,8109,博大,電子零組件業,上櫃,4,3,5
130,3686,達能,半導體業,上市,3,1,3
131,3002,歐格,電腦及週邊設備業,上市,3,3,1
132,6170,統振,通信網路業,上櫃,4,15,1
133,2314,台揚,通信網路業,上市,3,2,0
134,5244,弘凱,光電業,上市,4,5,0
135,3022,威強電,電腦及週邊設備業,上市,3,44,-2
136,3379,彬台,電機機械,上櫃,3,3,-4
137,3556,禾瑞亞,半導體業,上櫃,3,2,-4
138,1702,南僑,食品工業,上市,4,9,-6
139,4106,雃博,生技醫療業,上市,3,2,-7
140,8927,北基,油電燃氣業,上櫃,3,2,-12
141,6967,汎瑋材料,電子零組件業,上櫃,3,11,-15
142,6180,橘子,文化創意業,上櫃,4,11,-19
143,2534,宏盛,建材營造業,上市,3,11,-21
144,3522,御嵿,觀光餐旅,上櫃,4,5,-30
145,6901,鑽石投資,其他業,上市,3,44,-54
146,6284,佳邦,電子零組件業,上櫃,3,26,-68
147,3290,東浦,電子零組件業,上櫃,3,11,-84
148,4760,勤凱,其他電子業,上櫃,3,31,-111
149,6161,捷波,電腦及週邊設備業,上櫃,3,4,-121
150,3236,千如,電子零組件業,上櫃,4,106,-124
151,6589,台康生技,生技醫療業,上櫃,3,133,-124
152,4746,台耀,生技醫療業,上市,3,47,-133
153,6182,合晶,半導體業,上櫃,4,507,-160
154,4772,台特化,化學工業,上櫃,3,7,-202
155,2385,群光,電子零組件業,上市,4,69,-325
156,6108,競國,電子零組件業,上市,3,32,-553
157,2478,大毅,電子零組件業,上市,3,114,-654
158,6530,創威,通信網路業,上櫃,3,14,-657
159,6239,力成,半導體業,上市,4,153,-847
160,3055,蔚華科,電子通路業,上市,3,110,-1459
161,3645,達邁,電子零組件業,上市,3,88,-1819
162,9921,巨大,運動休閒,上市,3,325,-2158
163,6547,高端疫苗,生技醫療業,上櫃,3,401,-2944
164,2615,萬海,航運業,上市,4,410,-5615
