排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2412,中華電,通信網路業,上市,6393,26022
2,2892,第一金,金融保險業,上市,2551,22956
3,2891,中信金,金融保險業,上市,14429,13865
4,2880,華南金,金融保險業,上市,2223,11765
5,2382,廣達,電腦及週邊設備業,上市,736,10098
6,3702,大聯大,電子通路業,上市,531,8495
7,5876,上海商銀,金融保險業,上市,1287,7555
8,3042,晶技,電子零組件業,上市,2253,6185
9,3045,台灣大,通信網路業,上市,2076,5891
10,2887,台新金,金融保險業,上市,625,5737
11,8227,巨有科技,半導體業,上櫃,312,5113
12,1102,亞泥,水泥工業,上市,803,4963
13,2371,大同,電機機械,上市,1587,4084
14,2897,王道銀行,金融保險業,上市,13,3981
15,2820,華票,金融保險業,上市,264,3814
16,6168,宏齊,光電業,上市,40,3029
17,5904,寶雅,居家生活,上櫃,651,2667
18,2468,華經,資訊服務業,上市,1441,2618
19,4904,遠傳,通信網路業,上市,579,2130
20,2474,可成,其他電子業,上市,48,1553
21,2395,研華,電腦及週邊設備業,上市,722,1447
22,6218,豪勉,通信網路業,上櫃,1337,1417
23,6148,驊宏資,資訊服務業,上櫃,769,1379
24,6548,長科*,半導體業,上櫃,178,1185
25,2329,華泰,半導體業,上市,122,877
26,2905,三商,貿易百貨業,上市,216,875
27,4961,天鈺,半導體業,上市,251,834
28,2520,冠德,建材營造業,上市,111,759
29,6221,晉泰,資訊服務業,上櫃,379,717
30,8936,國統,其他業,上櫃,119,617
31,6021,美好證,金融保險業,上櫃,61,596
32,4123,晟德,生技醫療業,上櫃,72,572
33,9941,裕融,其他業,上市,59,544
34,3014,聯陽,半導體業,上市,74,519
35,5469,瀚宇博,電子零組件業,上市,52,509
36,2347,聯強,電子通路業,上市,42,506
37,6683,雍智科技,半導體業,上櫃,512,481
38,6538,倉和,電子零組件業,上櫃,28,405
39,2206,三陽工業,汽車工業,上市,98,395
40,4119,旭富,生技醫療業,上市,72,382
41,6811,宏碁資訊,數位雲端,上櫃,28,380
42,6962,ITH-KY,半導體業,上市,35,366
43,8050,廣積,電腦及週邊設備業,上櫃,137,358
44,6743,安普新,其他電子業,上市,97,334
45,6122,擎邦,電機機械,上櫃,63,265
46,3047,訊舟,通信網路業,上市,14,252
47,3712,永崴投控,電腦及週邊設備業,上市,22,240
48,1907,永豐餘,造紙工業,上市,15,235
49,1558,伸興,電機機械,上市,32,230
50,5434,崇越,電子通路業,上市,37,225
51,3023,信邦,電子零組件業,上市,2,223
52,6805,富世達,電子零組件業,上市,20,215
53,3577,泓格,電腦及週邊設備業,上櫃,5,201
54,2480,敦陽科,資訊服務業,上市,121,187
55,6526,達發,半導體業,上市,15,174
56,2536,宏普,建材營造業,上市,3,173
57,2493,揚博,電子零組件業,上市,62,167
58,3357,臺慶科,電子零組件業,上櫃,58,164
59,8931,大汽電,油電燃氣業,上櫃,7,156
60,8464,億豐,居家生活,上市,50,141
61,1734,杏輝,生技醫療業,上市,51,135
62,6101,寬魚國際,文化創意業,上櫃,33,124
63,6175,立敦,電子零組件業,上櫃,11,108
64,2607,榮運,航運業,上市,16,104
65,6576,逸達,生技醫療業,上櫃,4,100
66,1584,精剛,其他業,上櫃,24,98
67,5209,新鼎,其他業,上櫃,15,93
68,2428,興勤,電子零組件業,上市,162,81
69,6870,騰雲,數位雲端,上櫃,59,78
70,6957,裕慶-KY,其他業,上市,29,78
71,5609,中菲行,航運業,上櫃,5,64
72,6579,研揚,電腦及週邊設備業,上市,2,61
73,2596,綠意,建材營造業,上櫃,6,61
74,4563,百德,電機機械,上櫃,2,59
75,3625,西勝,電腦及週邊設備業,上櫃,5,50
76,4148,全宇生技-KY,生技醫療業,上市,2,44
77,2228,劍麟,汽車工業,上市,7,37
78,6235,華孚,電腦及週邊設備業,上市,4,35
79,5201,凱衛,資訊服務業,上櫃,13,32
80,6136,富爾特,通信網路業,上市,1,27
81,6270,倍微,電子通路業,上櫃,15,27
82,1459,聯發,紡織纖維,上市,6,23
83,5481,新華,其他業,上櫃,2,20
84,8454,富邦媒,數位雲端,上市,1,20
85,3086,華義,文化創意業,上櫃,2,17
86,8478,東哥遊艇,運動休閒,上市,7,16
87,5530,龍巖,其他業,上櫃,14,10
88,6651,全宇昕,半導體業,上櫃,1,6
89,8109,博大,電子零組件業,上櫃,3,5
90,6170,統振,通信網路業,上櫃,15,1
91,3002,歐格,電腦及週邊設備業,上市,3,1
92,5244,弘凱,光電業,上市,5,0
93,3022,威強電,電腦及週邊設備業,上市,44,-2
94,8927,北基,油電燃氣業,上櫃,2,-12
95,6180,橘子,文化創意業,上櫃,11,-19
96,2385,群光,電子零組件業,上市,69,-325
97,3645,達邁,電子零組件業,上市,88,-1819
98,2615,萬海,航運業,上市,410,-5615
