股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
9958,世紀鋼,2026-06-05,122.0,121.0,-0.82%,19788,3472,5.7
2493,揚博,2026-06-05,177.0,178.0,0.56%,18953,5712,3.32
6890,來億-KY,2026-06-05,231.5,242.5,4.75%,9871,1574,6.27
6148,驊宏資,2026-06-05,37.25,35.0,-6.04%,7369,1006,7.32
1714,和桐,2026-06-05,12.1,11.5,-4.96%,64868,12305,5.27
3027,盛達,2026-06-05,24.2,22.7,-6.2%,7091,1279,5.54
1718,中纖,2026-06-05,9.89,9.85,-0.4%,205424,19375,10.6
3015,全漢,2026-06-05,65.0,68.9,6.0%,23541,2612,9.01
1810,和成,2026-06-05,22.1,22.6,2.26%,23846,4472,5.33
1904,正隆,2026-06-05,21.9,21.9,0.0%,17508,5154,3.4
2641,正德,2026-06-05,19.6,19.55,-0.26%,16724,4335,3.86
2637,慧洋-KY,2026-06-05,78.2,80.6,3.07%,15502,4273,3.63
8085,福華,2026-06-05,17.5,14.7,-16.0%,5113,758,6.74
3093,港建*,2026-06-05,61.5,64.0,4.07%,7060,2226,3.17
2108,南帝,2026-06-05,32.2,32.15,-0.16%,13801,2603,5.3
2491,吉祥全,2026-06-05,37.4,34.7,-7.22%,9166,1675,5.47
2483,百容,2026-06-05,27.35,30.45,11.33%,10502,1285,8.17
6270,倍微,2026-06-05,30.0,32.6,8.67%,6258,948,6.6
2468,華經,2026-06-05,44.5,40.9,-8.09%,12036,1489,8.08
2461,光群雷,2026-06-05,18.0,19.5,8.33%,9408,1440,6.53
2457,飛宏,2026-06-05,31.25,30.15,-3.52%,29528,5128,5.76
2440,太空梭,2026-06-05,22.55,18.45,-18.18%,12956,1685,7.69
5202,力新,2026-06-05,16.0,15.75,-1.56%,5408,650,8.31
6763,綠界科技*,2026-06-05,46.35,50.4,8.74%,6775,832,8.14
1708,東鹼,2026-06-05,47.0,49.1,4.47%,42986,7506,5.73
6133,金橋,2026-06-05,24.9,24.15,-3.01%,9971,2666,3.74
3311,閎暉,2026-06-05,42.1,39.75,-5.58%,6032,1460,4.13
5426,振發,2026-06-05,29.0,29.95,3.28%,11345,1060,10.7
3362,先進光,2026-06-05,152.0,148.0,-2.63%,16385,3260,5.02
9934,成霖,2026-06-05,11.25,11.05,-1.78%,9337,1783,5.24
3114,好德,2026-06-05,42.5,44.65,5.06%,7102,1349,5.26
1515,力山,2026-06-05,27.8,26.3,-5.4%,7961,1258,6.32
5701,劍湖山,2026-06-05,6.43,6.43,0.0%,8581,625,13.71
3630,新鉅科,2026-06-05,29.2,29.6,1.37%,10299,1688,6.1
3312,弘憶股,2026-06-05,72.1,67.5,-6.38%,23578,6258,3.77
1503,士電,2026-06-05,268.0,241.5,-9.89%,27220,7439,3.66
3550,聯穎,2026-06-05,24.1,24.05,-0.21%,10952,3489,3.14
8936,國統,2026-06-05,59.5,62.8,5.55%,50625,6350,7.97
3290,東浦,2026-06-05,50.2,50.2,0.0%,5265,1279,4.11
4534,慶騰,2026-06-05,34.2,33.15,-3.07%,8292,1977,4.19
1611,中電,2026-06-05,15.0,14.1,-6.0%,10935,2032,5.38
3213,茂訊,2026-06-05,131.0,139.0,6.11%,5323,907,5.87
3147,大綜,2026-06-05,263.0,284.5,8.17%,5386,966,5.57
3630,新鉅科,2026-06-04,27.35,29.6,8.23%,5203,1228,4.24
4534,慶騰,2026-06-04,29.0,33.15,14.31%,5303,1595,3.32
4707,磐亞,2026-06-04,19.7,20.0,1.52%,14655,4152,3.53
3550,聯穎,2026-06-04,21.55,24.05,11.6%,10932,3114,3.51
3093,港建*,2026-06-04,56.1,64.0,14.08%,6183,1966,3.14
2855,統一證,2026-06-04,55.1,59.1,7.26%,48881,12913,3.79
3511,矽瑪,2026-06-04,27.95,25.5,-8.77%,6682,738,9.05
3483,力致,2026-06-04,113.0,98.0,-13.27%,7972,1734,4.6
1227,佳格,2026-06-04,28.5,28.85,1.23%,5792,1817,3.19
