股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2485,兆赫,46.05,33.09%,165820,1.7
3234,光環,66.6,18.51%,11841,1.84
3323,加百裕,42.0,0.72%,18083,1.63
3576,聯合再生,14.85,43.48%,59470,2.23
4956,光鋐,26.05,24.94%,16588,4.6
4991,環宇-KY,292.0,41.06%,14951,2.04
6244,茂迪,29.6,33.94%,74264,2.87
