股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3508,位速,2026-02-05,34.0,35.3,3.82%,5193,740,7.02
3615,安可,2026-02-05,27.95,26.7,-4.47%,9442,1268,7.45
4960,誠美材,2026-02-05,16.0,14.8,-7.5%,26627,3104,8.58
6412,群電,2026-02-05,91.7,94.9,3.49%,10718,2102,5.1
6451,訊芯-KY,2026-02-05,205.5,198.0,-3.65%,17120,3059,5.6
6584,南俊國際,2026-02-05,340.0,349.5,2.79%,6269,1232,5.09
8215,明基材,2026-02-05,21.8,20.85,-4.36%,6524,1267,5.15
8289,泰藝,2026-02-05,28.5,29.0,1.75%,5531,1025,5.39
6189,豐藝,2026-02-04,52.0,50.6,-2.69%,15921,2068,7.7
6412,群電,2026-02-04,88.4,94.9,7.35%,9724,1604,6.06
3686,達能,2026-02-03,20.0,23.3,16.5%,5361,687,7.79
5386,青雲,2026-02-03,107.5,111.5,3.72%,13837,2285,6.06
6189,豐藝,2026-02-03,49.0,50.6,3.27%,10174,1306,7.79
6530,創威,2026-02-03,63.6,62.9,-1.1%,5747,1146,5.01
