股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
1528,恩德,29.45,9.88,-292.25,-593.29,0.0,0.0
3535,晶彩科,109.0,9.76,590.46,-338.79,0.0,0.0
