排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,5880,合庫金,金融保險業,上市,4183,34449
2,6505,台塑化,油電燃氣業,上市,10797,25845
3,1718,中纖,化學工業,上市,3187,25800
4,5876,上海商銀,金融保險業,上市,4670,21568
5,2867,三商壽,金融保險業,上市,3141,18270
6,2884,玉山金,金融保險業,上市,1624,17753
7,8039,台虹,電子零組件業,上市,6465,17278
8,2886,兆豐金,金融保險業,上市,1149,12841
9,2105,正新,橡膠工業,上市,1831,12282
10,1709,和益,化學工業,上市,2070,11964
11,1216,統一,食品工業,上市,500,11379
12,3576,聯合再生,光電業,上市,11297,9694
13,2603,長榮,航運業,上市,1257,8814
14,2812,台中銀,金融保險業,上市,437,8746
15,2637,慧洋-KY,航運業,上市,107,8531
16,1810,和成,玻璃陶瓷,上市,5969,5529
17,6919,康霈*,生技醫療業,上市,735,5224
18,2023,燁輝,鋼鐵工業,上市,536,3848
19,8383,千附,其他電子業,上櫃,2071,3407
20,5388,中磊,通信網路業,上市,370,2978
21,2912,統一超,貿易百貨業,上市,447,2847
22,3189,景碩,半導體業,上市,120,2458
23,1476,儒鴻,紡織纖維,上市,272,1930
24,2520,冠德,建材營造業,上市,513,1760
25,2376,技嘉,電腦及週邊設備業,上市,53,1691
26,4938,和碩,電腦及週邊設備業,上市,422,1663
27,2101,南港,橡膠工業,上市,13,1581
28,3260,威剛,半導體業,上櫃,218,1571
29,2006,東和鋼鐵,鋼鐵工業,上市,238,1487
30,4114,健喬,生技醫療業,上櫃,418,1473
31,6226,光鼎,光電業,上市,271,1441
32,4716,大立,化學工業,上櫃,881,1410
33,6538,倉和,電子零組件業,上櫃,108,1044
34,3685,元創精密,電機機械,上櫃,434,1030
35,2031,新光鋼,鋼鐵工業,上市,206,1006
36,9938,百和,其他業,上市,66,952
37,6829,千附精密,電機機械,上櫃,603,912
38,5522,遠雄,建材營造業,上市,641,888
39,6442,光聖,通信網路業,上市,378,856
40,3029,零壹,資訊服務業,上市,161,748
41,2206,三陽工業,汽車工業,上市,215,736
42,8462,柏文,運動休閒,上市,352,676
43,6177,達麗,建材營造業,上市,150,651
44,6491,晶碩,生技醫療業,上市,34,647
45,2836,高雄銀,金融保險業,上市,150,632
46,3114,好德,電子零組件業,上櫃,230,622
47,2476,鉅祥,電子零組件業,上市,930,622
48,6261,久元,半導體業,上櫃,330,620
49,4979,華星光,通信網路業,上櫃,670,614
50,6830,汎銓,其他電子業,上市,253,602
51,4971,IET-KY,半導體業,上櫃,217,600
52,8021,尖點,其他電子業,上市,163,545
53,6166,凌華,電腦及週邊設備業,上市,65,531
54,4105,東洋,生技醫療業,上櫃,45,477
55,5210,寶碩,資訊服務業,上櫃,84,467
56,2611,志信,航運業,上市,5,456
57,3055,蔚華科,電子通路業,上市,220,421
58,9925,新保,其他業,上市,20,419
59,2360,致茂,其他電子業,上市,202,414
60,3032,偉訓,電子零組件業,上市,220,409
61,4162,智擎,生技醫療業,上櫃,81,403
62,1442,名軒,建材營造業,上市,124,360
63,2348,海悅,其他業,上市,147,360
64,8930,青鋼,鋼鐵工業,上櫃,110,349
65,4977,眾達-KY,通信網路業,上市,167,339
66,3484,崧騰,電子零組件業,上櫃,61,319
67,6469,大樹,生技醫療業,上櫃,25,305
68,2539,櫻花建,建材營造業,上市,102,297
69,4908,前鼎,通信網路業,上櫃,223,271
70,6576,逸達,生技醫療業,上櫃,41,270
71,2482,連宇,其他電子業,上市,42,257
72,8289,泰藝,電子零組件業,上櫃,225,239
73,1733,五鼎,生技醫療業,上市,106,236
74,4104,佳醫,生技醫療業,上市,159,236
75,2608,嘉里大榮,航運業,上市,25,225
76,1540,喬福,電機機械,上市,140,224
77,2207,和泰車,汽車工業,上市,60,215
78,1808,潤隆,建材營造業,上市,182,206
79,6625,必應,其他業,上市,35,175
80,4951,精拓科,半導體業,上櫃,36,174
81,1615,大山,電器電纜,上市,24,168
82,5306,桂盟,運動休閒,上市,67,161
83,5468,凱鈺,半導體業,上櫃,122,153
84,4707,磐亞,化學工業,上櫃,300,150
85,4551,智伸科,汽車工業,上市,34,147
86,4736,泰博,生技醫療業,上市,44,145
87,2107,厚生,橡膠工業,上市,24,132
88,6577,勁豐,電腦及週邊設備業,上櫃,7,131
89,2908,特力,貿易百貨業,上市,30,113
90,5288,豐祥-KY,電機機械,上市,39,112
91,3430,奇鈦科,化學工業,上櫃,60,111
92,3276,宇環,電子零組件業,上櫃,10,101
93,5321,美而快,數位雲端,上櫃,57,82
94,4207,環泰,食品工業,上櫃,12,81
95,3434,哲固,光電業,上櫃,50,76
96,7712,博盛半導體,半導體業,上櫃,74,75
97,9941,裕融,其他業,上市,119,74
98,9942,茂順,其他業,上市,15,74
99,6136,富爾特,通信網路業,上市,32,69
100,9802,鈺齊-KY,運動休閒,上市,63,59
101,3705,永信,生技醫療業,上市,41,49
102,6735,美達科技,其他電子業,上櫃,34,49
103,1604,聲寶,電器電纜,上市,17,48
104,4583,台灣精銳,電機機械,上市,24,43
105,2707,晶華,觀光餐旅,上市,22,41
106,6574,霈方,生技醫療業,上櫃,13,38
107,3666,光耀,光電業,上櫃,1,35
108,1558,伸興,電機機械,上市,12,34
109,3672,康聯訊,通信網路業,上櫃,10,33
110,1737,臺鹽,食品工業,上市,10,30
111,9933,中鼎,其他業,上市,11,25
112,4572,駐龍,電機機械,上市,8,24
113,1777,生泰,生技醫療業,上櫃,8,20
114,2704,國賓,觀光餐旅,上市,2,19
115,6874,倍力,資訊服務業,上櫃,1,10
116,2536,宏普,建材營造業,上市,104,4
117,8928,鉅明,運動休閒,上櫃,4,3
118,3466,德晉,通信網路業,上櫃,5,-13
119,3296,勝德,電子零組件業,上市,19,-23
120,3567,逸昌,半導體業,上櫃,2,-147
121,8261,富鼎,半導體業,上市,1617,-673
