股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1301,台塑,65.7,20.55%,146834,2.03
1303,南亞,227.5,36.64%,158308,1.62
1326,台化,70.8,29.67%,123945,2.22
1434,福懋,19.55,15.34%,15072,1.82
1810,和成,31.1,45.67%,65263,5.06
2634,漢翔,68.3,20.67%,70649,4.31
3532,台勝科,523.0,43.68%,15236,2.42
4541,晟田,72.9,40.46%,17438,5.06
5483,中美晶,278.0,54.44%,74113,1.91
6505,台塑化,72.8,32.12%,58608,2.65
8383,千附,89.8,37.31%,16494,2.62
