stock_id,lots
1101,-1918
1102,-3064
1103,18
1104,-106
1108,-285
1109,-73
1110,11
1201,9
1203,-1
1210,-1181
1213,0
1215,-57
1216,-6874
1217,7
1218,-122
1219,-117
1220,-13
1225,-3
1227,4
1229,-1186
1231,-119
1232,-18
1233,0
1234,-42
1235,0
1236,-1
1240,-1
1256,-35
1259,0
1264,-2
1268,29
1294,-1
1301,-4419
1303,-9874
1304,701
1305,452
1307,-44
1308,333
1309,540
1310,195
1312,-834
1313,262
1314,-4555
1315,-1
1316,-637
1319,627
1321,-72
1323,21
1324,-11
1325,-81
1326,-3100
1336,2
1337,-117
1338,-3
1339,-12
1340,-15
1341,0
1342,40
1402,-1128
1409,4648
1410,0
1413,0
1414,-23
1416,-33
1417,-12
1418,-1
1419,-11
1423,0
1432,10
1434,22
1436,-52
1437,-6
1438,2
1439,0
1440,-173
1441,-15
1442,-277
1443,0
1444,-21
1445,-3
1446,-16
1447,578
1449,57
1451,-10
1452,4
1453,-6
1454,-8
1455,97
1456,0
1457,-3
1459,-5
1460,86
1463,0
1464,-55
1465,-1
1466,8
1467,-39
1468,0
1470,0
1471,29
1472,0
1473,4
1474,-48
1475,2
1476,-23
1477,-477
1503,805
1504,3461
1506,44
1512,-1
1513,1980
1514,1670
1515,20
1516,-1
1517,-11
1519,28
1521,-2
1522,-177
1524,-10
1525,79
1526,-8
1527,10
1528,1057
1529,0
1530,6
1531,-28
1532,-147
1533,-170
1536,492
1537,5
1538,0
1539,-12
1540,42
1541,0
1558,-1
1560,-427
1563,226
1565,-51
1568,37
1569,-80
1570,177
1580,0
1582,-4201
1583,0
1584,25
1586,43
1587,-24
1590,-50
1591,108
1593,0
1595,-89
1597,875
1598,-1
1599,-8
1603,17
1604,-60
1605,13079
1609,1068
1611,-37
1612,-138
1614,-1
1615,-11
1616,15
1617,36
1618,160
1626,-5
1702,-144
1707,-174
1708,-958
1709,33
1710,-84
1711,-631
1712,-738
1713,0
1714,-698
1717,19242
1718,-451
1720,-44
1721,-2298
1722,-214
1723,118
1725,9
1726,-1
1727,2843
1730,-34
1731,-20
1732,-66
1733,34
1734,-27
1735,20
1736,-206
1737,8
1742,0
1752,-1
1760,-47
1762,53
1773,660
1776,-68
1777,0
1781,7
1783,-11
1784,-17
1785,-1980
1786,-53
1788,-2
1789,0
1795,-14
1796,3
1799,-15
1802,33849
1805,-30
1806,-43
1808,-810
1809,96
1810,22
1813,-1
1815,5763
1817,-4
1903,-36
1904,347
1905,-152
1906,-27
1907,-63
1909,-65
2002,-13789
2006,-267
2007,-3
2008,0
2009,559
2010,-501
2012,-4
2013,-12
2014,-642
2015,-71
2017,-23
2020,-102
2022,25
2023,466
2024,0
2025,183
2027,1033
2028,30
2029,-3
2030,-28
2031,-239
2032,-63
2033,22
2034,-218
2035,0
2038,-167
2049,-911
2059,-5
2061,-183
2062,-160
2063,-1
2064,-5
2065,50
2066,3
2067,-8
2069,-31
2070,60
2073,0
2101,-242
2102,63
2103,-2188
2104,-518
2105,-3702
2106,-146
2107,36
2108,51
2114,17
2115,-1
2201,151
2204,252
2206,476
2207,-86
2208,-538
2211,-249
2221,68
2227,0
2228,-30
2230,-14
2231,-46
2233,-408
2235,0
2236,90
2239,-9
2241,348
2243,97
