股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
1303,南亞,78.8,8.24,60938.58,48033.99,652.0,-318.68
