股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6547,高端疫苗,2026-03-24,59.9,57.5,-4.01%,56502,4931,11.46
2351,順德,2026-03-24,98.5,102.5,4.06%,15898,2625,6.06
2405,輔信,2026-03-24,16.55,16.85,1.81%,16818,2856,5.89
3071,協禧,2026-03-23,28.9,28.85,-0.17%,9712,1173,8.27
3050,鈺德,2026-03-23,14.55,13.8,-5.15%,8588,1284,6.69
6672,騰輝電子-KY,2026-03-23,120.0,129.5,7.92%,18017,2810,6.41
6588,東典光電,2026-03-23,105.0,96.3,-8.29%,7949,1567,5.07
6547,高端疫苗,2026-03-23,49.6,57.5,15.93%,15718,2185,7.19
6532,瑞耘,2026-03-23,82.3,75.4,-8.38%,5623,988,5.69
6438,迅得,2026-03-23,170.0,171.5,0.88%,17474,2908,6.01
5452,佶優,2026-03-23,38.0,34.85,-8.29%,34263,6771,5.06
4991,環宇-KY,2026-03-23,412.5,397.5,-3.64%,25425,4019,6.33
3587,閎康,2026-03-23,244.0,240.0,-1.64%,13338,2353,5.67
8047,星雲,2026-03-23,51.0,51.5,0.98%,5832,600,9.72
2032,新鋼,2026-03-23,17.3,16.9,-2.31%,6621,886,7.47
2038,海光,2026-03-23,16.65,15.85,-4.8%,7365,1144,6.44
2323,中環,2026-03-23,13.0,11.9,-8.46%,97837,17231,5.68
2388,威盛,2026-03-23,54.4,52.7,-3.12%,29667,4925,6.02
2369,菱生,2026-03-23,35.8,32.65,-8.8%,159578,29883,5.34
2912,統一超,2026-03-20,215.0,216.0,0.47%,18126,3432,5.28
6426,統新,2026-03-20,176.5,145.0,-17.85%,13716,2373,5.78
6672,騰輝電子-KY,2026-03-20,123.0,129.5,5.28%,10291,1989,5.17
1710,東聯,2026-03-20,15.85,15.0,-5.36%,49936,7846,6.36
2022,聚亨,2026-03-20,9.13,9.37,2.63%,5577,1057,5.27
6585,鼎基,2026-03-20,82.7,89.0,7.62%,6674,416,16.04
6438,迅得,2026-03-20,163.0,171.5,5.21%,10547,2055,5.13
6168,宏齊,2026-03-20,26.1,26.0,-0.38%,35481,4304,8.24
3022,威強電,2026-03-20,72.5,62.7,-13.52%,6834,1008,6.78
4991,環宇-KY,2026-03-20,415.5,397.5,-4.33%,19806,2849,6.95
2405,輔信,2026-03-20,15.2,16.85,10.86%,10412,1993,5.22
3591,艾笛森,2026-03-20,22.5,21.0,-6.67%,13642,2028,6.73
2489,瑞軒,2026-03-20,47.15,31.5,-33.19%,145087,27765,5.23
3520,華盈,2026-03-20,15.45,14.85,-3.88%,8302,614,13.52
1449,佳和,2026-03-20,13.95,12.0,-13.98%,15040,1859,8.09
2495,普安,2026-03-20,41.6,36.25,-12.86%,50220,9007,5.58
3033,威健,2026-03-20,38.45,33.15,-13.78%,47704,8039,5.93
1447,力鵬,2026-03-20,5.59,5.1,-8.77%,9472,1339,7.07
