股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6121,新普,BBU_電池模組,2.45,-0.12,1638
3625,西勝,BBU_電池模組,2.22,2.88,289
6781,AES-KY,BBU_電池模組,2.12,6.64,876
6558,興能高,BBU_電池模組,1.2,4.8,359
3323,加百裕,BBU_電池模組,0.6,1.67,358
4931,新盛力,BBU_電池模組,0.21,1.72,1615
3211,順達,BBU_電池模組,-0.37,3.57,4301
3625,西勝,BBU_電源供應器與整合,2.22,2.88,289
5309,系統電,BBU_電源供應器與整合,1.26,3.88,1716
2301,光寶科,BBU_電源供應器與整合,0.91,4.73,14743
3305,昇貿,BBU_電源供應器與整合,-0.74,0.75,1892
2308,台達電,BBU_電源供應器與整合,-1.01,3.41,6939
6515,穎崴,CPO_先進封裝測試,4.72,16.16,614
3265,台星科,CPO_先進封裝測試,3.57,8.02,1040
6257,矽格,CPO_先進封裝測試,2.45,11.8,6990
6451,訊芯-KY,CPO_先進封裝測試,-0.38,-7.28,3344
3363,上詮,CPO_先進封裝測試,-1.49,-6.7,2245
6442,光聖,CPO_光通訊,3.81,2.19,2212
3163,波若威,CPO_光通訊,3.33,7.64,539
4977,眾達-KY,CPO_光通訊,2.23,-3.89,1406
4979,華星光,CPO_光通訊,-1.22,-2.52,5473
3081,聯亞,CPO_光通訊,-2.02,-4.67,2323
2455,全新,CPO_光通訊,-2.93,3.57,2414
3661,世芯-KY,IC設計,10.0,22.84,4409
3661,世芯-KY,IC設計,10.0,22.84,4409
3035,智原,IC設計,5.66,6.41,7772
3035,智原,IC設計,5.66,6.41,7772
3443,創意,IC設計,5.65,20.59,3217
3443,創意,IC設計,5.65,20.59,3217
6643,M31,IC設計,4.73,8.72,328
6533,晶心科,IC設計,3.59,5.76,300
3529,力旺,IC設計,0.85,2.59,328
2388,威盛,IC設計,0.7,1.27,2569
2454,聯發科,IC設計,0.23,11.13,8544
6531,愛普*,IC設計,0.0,-1.94,2667
8054,安國,IC設計,-5.06,-1.32,4256
