股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1304,台聚,18.25,40.93%,113524,3.53
1905,華紙,18.55,59.23%,39064,5.82
6257,矽格,149.5,12.83%,43473,1.65
