排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,造紙,5.74,100.0,7/7,-1.08,0.27,0.0,-0.01
2,廠務系統與水處理,3.48,71.43,5/7,3.26,2.71,-0.0,-0.04
3,電池或電源,2.8,60.0,12/20,0.03,103.94,-6.26,-40.9
4,無塵室與機電工程,2.82,60.0,3/5,56.8,83.01,-10.9,-57.41
5,電器電纜,2.69,60.0,6/10,-14.12,11.18,0.37,1.68
6,BBU_電池模組,-0.07,57.14,4/7,8.77,5.23,-6.52,-22.33
7,記憶體封裝與測試,1.12,50.0,2/4,11.2,16.34,-16.36,-57.62
8,玻璃,-0.34,46.67,7/15,-16.05,-26.3,1.14,-52.11
9,鋼鐵,-0.16,46.67,7/15,5.91,9.45,-3.92,-10.8
10,記憶體模組,-0.42,42.86,3/7,45.23,0.58,-22.66,-52.25
11,航運,-0.26,40.0,6/15,-17.65,-48.75,14.19,66.54
12,CPO_先進封裝測試,-1.02,40.0,2/5,8.94,69.94,6.25,-25.7
13,BBU_電源供應器與整合,0.16,40.0,2/5,-1.41,86.7,2.29,-12.02
14,紡織,-0.76,40.0,8/20,-12.64,-7.38,6.69,4.63
15,金融,-0.89,36.84,7/19,13.0,71.25,4.31,10.1
16,光學元件或組裝,-1.03,33.33,5/15,4.93,-15.57,4.63,18.85
17,塑膠,-1.09,33.33,6/18,13.0,71.25,4.31,10.1
18,軟體設計,-0.48,33.33,5/15,0.52,1.83,-0.01,0.31
19,化學,-1.42,30.0,6/20,0.34,53.75,11.68,15.85
20,半導體設備,-0.71,28.57,2/7,5.98,21.4,4.43,-4.66
21,記憶體製造,-2.04,25.0,1/4,-65.62,-62.5,0.37,59.68
22,銀,-4.16,25.0,1/4,-44.47,-85.66,1.89,3.45
23,TPU_光通訊與連接器,-3.16,25.0,1/4,-10.99,36.11,5.36,15.88
24,軍工_無人機相關,-1.07,22.22,2/9,10.22,10.39,-15.29,-89.99
25,機器人,-1.11,21.43,3/14,-26.17,7.04,4.26,-9.21
26,記憶體控制IC,0.07,20.0,1/5,-6.49,-6.63,0.0,0.76
27,銅,-1.66,20.0,2/10,-11.38,-11.98,8.75,17.58
28,CPO_光通訊,-4.8,16.67,1/6,-5.4,-1.16,3.93,0.49
29,工業自動化與機器人,-1.65,14.29,1/7,-0.59,-6.11,-1.52,-1.44
30,被動元件,-3.37,10.53,2/19,-42.4,-5.62,6.93,-0.22
31,網通設備組件,-3.7,5.0,1/20,-59.86,31.74,9.84,-27.97
32,IC設計,-3.65,0.0,0/13,17.35,2.81,-29.3,-111.91
33,低軌衛星,-3.0,0.0,0/7,-34.19,-78.91,-3.63,-23.01
34,TPU_散熱,-4.5,0.0,0/4,-39.52,53.21,4.32,30.17
35,TPU_伺服器主板與印刷電路板,-1.96,0.0,0/5,-6.27,55.93,3.7,-91.86
36,PCB,-3.04,0.0,0/15,-47.71,-40.32,-11.72,-140.87
37,軍工_航太製造與維修,-1.81,0.0,0/6,-0.24,-3.54,0.0,0.06
