股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
3481,群創,14.85,10.0,-23323.54,-79837.71,-35.0,-47.0
5340,建榮,73.8,9.98,912.0,943.9,0.0,0.0
8064,東捷,45.55,8.71,-400.0,-3013.0,0.0,0.0
4157,太景*-KY,12.85,7.53,-519.0,-794.0,0.0,0.0
