股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2379,瑞昱,2025-12-29,486.0,484.0,-0.41%,27340,3057,8.94
2417,圓剛,2025-12-29,39.75,41.05,3.27%,6539,790,8.27
2762,世界健身-KY,2025-12-29,76.1,76.2,0.13%,5503,296,18.58
3149,正達,2025-12-29,32.55,35.1,7.83%,8746,1447,6.04
3264,欣銓,2025-12-29,105.0,112.0,6.67%,64702,12110,5.34
3390,旭軟,2025-12-29,24.8,25.6,3.23%,5137,653,7.86
3663,鑫科,2025-12-29,53.4,57.6,7.87%,9087,1246,7.29
6234,高僑,2025-12-29,29.5,30.85,4.58%,13686,2246,6.09
3006,晶豪科,2025-12-26,98.2,98.1,-0.1%,57458,10009,5.74
3372,典範,2025-12-26,20.2,23.7,17.33%,7924,1485,5.33
3701,大眾控,2025-12-26,48.75,49.05,0.62%,34046,4454,7.64
5907,大洋-KY,2025-12-26,5.67,5.61,-1.06%,19194,1141,16.81
1528,恩德,2025-12-24,18.1,22.05,21.82%,35876,5727,6.26
3265,台星科,2025-12-24,116.5,122.0,4.72%,14324,2584,5.54
3689,湧德,2025-12-24,108.0,112.5,4.17%,11510,2028,5.68
9937,全國,2025-12-24,57.4,57.1,-0.52%,13632,763,17.87
