股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.14999999999999858,25037.4948,1976.7,10519.44,0.0,-4542.24
1102,亞泥,水泥工業,上市,0.09999999999999432,21714.171,-10711.31,-31626.22,12100.49,25852.49
1103,嘉泥,水泥工業,上市,0.049999999999998934,535.7636,15.0,315.0,0.0,0.0
1104,環泥,水泥工業,上市,0.10000000000000142,451.3906,-49.0,106.85,0.0,0.0
1108,幸福,水泥工業,上市,0.049999999999998934,92.8126,-7.0,-21.0,0.0,0.0
1109,信大,水泥工業,上市,0.0,62.024800000000006,0.0,-13.0,0.0,0.0
1110,東泥,水泥工業,上市,0.0,128.1522,-6.0,-13.0,0.0,0.0
1201,味全,食品工業,上市,0.0,180.95880000000002,44.0,86.0,0.0,0.0
1203,味王,食品工業,上市,0.10000000000000142,16.9738,1.0,2.0,0.0,0.0
1210,大成,食品工業,上市,0.5,2628.2234,-557.0,-1228.09,251.0,745.0
1213,大飲,食品工業,上市,0.25,7.678999999999999,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,1.5,5136.355799999999,-1983.0,-5001.85,2010.0,5902.0
1216,統一,食品工業,上市,0.29999999999999716,32525.053399999997,-20088.31,-43126.83,22864.8,68157.68
1217,愛之味,食品工業,上市,0.0,395.842,49.0,249.0,0.0,0.0
1218,泰山,食品工業,上市,0.05000000000000071,334.59360000000004,52.0,56.0,0.0,0.0
1219,福壽,食品工業,上市,0.1999999999999993,133.9414,7.0,56.0,0.0,0.0
1220,台榮,食品工業,上市,0.0,88.7126,8.0,-12.0,0.0,0.0
1225,福懋油,食品工業,上市,0.05000000000000071,126.742,-46.0,-64.22,0.0,0.0
1227,佳格,食品工業,上市,0.10000000000000142,344.9094,-154.0,166.0,0.0,0.0
1229,聯華,食品工業,上市,0.44999999999999574,1935.944,-1.0,1970.04,0.0,13.0
1231,聯華食,食品工業,上市,0.5,224.90739999999997,26.0,70.03,0.0,0.0
1232,大統益,食品工業,上市,0.5,52.0052,19.0,31.0,0.0,0.0
1233,天仁,食品工業,上市,0.05000000000000071,10.384799999999998,0.0,0.0,0.0,0.0
1234,黑松,食品工業,上市,0.05000000000000426,66.94200000000001,6.0,5.0,0.0,0.0
1235,興泰,食品工業,上市,0.0,9.440800000000001,-1.0,-8.2,0.0,0.0
1236,宏亞,食品工業,上市,0.0,50.1168,-1.0,-5.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.09999999999999432,20.343200000000003,0.0,-2.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,0.5,23.527800000000003,4.0,-7.0,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.0,7.0914,1.0,2.0,0.0,0.0
1264,德麥,食品工業,上櫃,0.5,15.6454,1.0,3.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,0.0,15.979400000000002,-2.0,-4.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,1.2000000000000028,16.3368,-2.0,-4.0,0.0,0.0
1301,台塑,塑膠工業,上市,0.05000000000000426,13028.065599999998,46.56,-5757.26,-16.0,-338.86
1303,南亞,塑膠工業,上市,0.30000000000000426,70009.384,-13690.6,-36289.28,-44.66,3104.81
1304,台聚,塑膠工業,上市,0.1999999999999993,3111.584,751.99,0.99,0.0,0.0
1305,華夏,塑膠工業,上市,0.1999999999999993,1025.0922,-93.0,-531.0,0.0,0.0
1307,三芳,塑膠工業,上市,0.14999999999999858,1312.4994000000002,245.0,1192.0,0.0,0.0
1308,亞聚,塑膠工業,上市,0.20000000000000107,1073.2172,247.0,265.0,0.0,0.0
1309,台達化,塑膠工業,上市,0.14999999999999858,1117.3138,341.0,473.0,0.0,0.0
1310,台苯,塑膠工業,上市,0.07000000000000028,1240.6565999999998,-541.0,-1057.88,0.0,0.0
1312,國喬,塑膠工業,上市,0.0,3011.7328,-19.0,-114.5,0.0,0.0
1313,聯成,塑膠工業,上市,0.10000000000000142,2508.6756,349.0,-454.0,0.0,0.0
1314,中石化,塑膠工業,上市,0.11000000000000032,14325.0326,6667.0,14744.5,0.0,0.0
1315,達新,塑膠工業,上市,0.0,5.3274,-4.0,-9.0,0.0,0.0
1316,上曜,建材營造業,上市,0.5,6038.013,-373.46,2342.67,-3.0,-5.0
1319,東陽,汽車工業,上市,0.7999999999999972,4671.4792,252.32,1825.82,-3.39,988.08
1321,大洋,塑膠工業,上市,0.0,117.60600000000002,-23.0,37.0,0.0,0.0
1323,永裕,塑膠工業,上市,0.05000000000000071,24.0392,0.0,2.0,0.0,0.0
1324,地球,塑膠工業,上市,0.05000000000000071,45.726600000000005,-2.0,-4.0,0.0,0.0
1325,恆大,塑膠工業,上市,0.09999999999999787,214.8408,-31.0,43.0,0.0,0.0
1326,台化,塑膠工業,上市,0.05000000000000426,14101.847199999998,-542.28,-3248.62,-2.0,1.0
1336,台翰,電子零組件業,上櫃,0.1999999999999993,81.576,1.0,-28.0,0.0,0.0
1337,再生-KY,塑膠工業,上市,0.019999999999999574,282.7064,-7.0,57.0,0.0,0.0
1338,廣華-KY,汽車工業,上市,0.14999999999999858,68.80340000000001,17.0,15.0,0.0,0.0
1339,昭輝,汽車工業,上市,0.30000000000000426,29.4858,3.0,13.0,0.0,0.0
1340,勝悅-KY,塑膠工業,上市,0.10000000000000053,190.5712,15.0,-25.0,0.0,0.0
1341,富林-KY,塑膠工業,上市,0.8999999999999986,6.4346000000000005,0.0,-1.0,0.0,0.0
1342,八貫,其他業,上市,0.5999999999999943,84.35279999999999,11.0,56.0,0.0,0.0
1402,遠東新,紡織纖維,上市,0.3000000000000007,7747.2954,-819.56,-452.77,-879.0,-1030.0
1409,新纖,紡織纖維,上市,0.1999999999999993,4362.4638,2937.0,4813.8,0.0,0.0
1410,南染,紡織纖維,上市,0.30000000000000426,15.695399999999998,-2.0,-20.0,0.0,0.0
1413,宏洲,紡織纖維,上市,0.0,60.941199999999995,6.0,4.0,0.0,0.0
1414,東和,紡織纖維,上市,0.15000000000000213,391.2906,40.0,-76.0,-1.0,-2.0
1416,廣豐,其他業,上市,0.40000000000000036,295.813,17.0,23.0,0.0,0.0
1417,嘉裕,紡織纖維,上市,0.16000000000000014,220.033,8.0,122.0,0.0,0.0
1418,東華,紡織纖維,上市,0.0,5.4208,-1.0,-8.0,0.0,0.0
1419,新紡,紡織纖維,上市,1.7999999999999972,321.5272,90.0,130.0,0.0,0.0
1423,利華,紡織纖維,上市,0.04999999999999716,18.1304,3.0,-4.0,0.0,0.0
1432,大魯閣,運動休閒,上市,0.1999999999999993,150.58139999999997,6.0,6.0,0.0,0.0
1434,福懋,紡織纖維,上市,0.5999999999999996,1803.08,1262.0,1979.0,-26.0,-47.0
1435,中福,其他業,上市,0.05000000000000071,12.0864,0.0,-16.0,0.0,0.0
1436,華友聯,建材營造業,上市,0.7999999999999972,303.9784000000001,23.98,177.41,0.0,0.0
1437,勤益控,其他業,上市,0.20000000000000284,140.75619999999998,-12.0,3.0,0.0,0.0
1438,三地開發,建材營造業,上市,0.5499999999999972,20.025,25.0,24.0,0.0,0.0
1439,雋揚,建材營造業,上市,0.15000000000000213,109.38140000000001,-6.0,-36.0,0.0,0.0
1440,南紡,紡織纖維,上市,0.15000000000000036,1484.8426,-316.0,307.0,0.0,0.0
1441,大東,紡織纖維,上市,0.10000000000000142,27.235000000000003,-1.0,-8.0,0.0,0.0
1442,名軒,建材營造業,上市,0.40000000000000213,9849.3622,2998.0,7369.77,-3893.0,-11673.0
1443,立益物流,其他業,上市,0.25,7.7024,2.0,0.0,0.0,0.0
1444,力麗,紡織纖維,上市,0.020000000000000462,797.4487999999999,395.0,662.0,0.0,0.0
1445,大宇,紡織纖維,上市,0.14999999999999858,23.654600000000002,-1.0,-4.0,0.0,0.0
1446,宏和,紡織纖維,上市,0.05000000000000071,91.9766,35.0,52.0,0.0,0.0
1447,力鵬,紡織纖維,上市,0.03000000000000025,481.58680000000004,15.0,-416.0,0.0,0.0
1449,佳和,紡織纖維,上市,0.15000000000000036,836.7872,408.97,452.97,0.0,0.0
1451,年興,紡織纖維,上市,0.0,91.31880000000001,-7.0,-10.0,0.0,0.0
1452,宏益,紡織纖維,上市,0.0,78.5974,-3.0,-17.0,0.0,0.0
1453,大將,建材營造業,上市,0.0,94.7872,2.0,-1.0,0.0,0.0
1454,台富,紡織纖維,上市,0.049999999999998934,64.2282,-2.0,6.0,0.0,0.0
1455,集盛,紡織纖維,上市,0.020000000000000462,219.66019999999997,-2.0,-6.0,0.0,0.0
1456,怡華,建材營造業,上市,0.05000000000000071,69.0654,0.0,12.0,0.0,0.0
1457,宜進,紡織纖維,上市,0.10000000000000142,59.0662,-2.0,-15.0,0.0,0.0
1459,聯發,紡織纖維,上市,0.09999999999999964,98.6902,-16.0,-31.0,0.0,0.0
1460,宏遠,紡織纖維,上市,0.019999999999999574,600.6482,-16.14,4.86,0.0,0.0
1463,強盛新,紡織纖維,上市,0.10000000000000142,53.340999999999994,1.0,15.0,0.0,0.0
1464,得力,紡織纖維,上市,0.05000000000000071,213.75500000000002,20.0,50.0,0.0,0.0
1465,偉全,紡織纖維,上市,0.0,83.0158,1.0,11.0,0.0,0.0
1466,聚隆,紡織纖維,上市,0.1999999999999993,97.56020000000001,-1.0,-3.0,0.0,0.0
1467,南緯,紡織纖維,上市,0.019999999999999574,99.9154,6.0,-40.0,0.0,0.0
1468,昶和,紡織纖維,上市,0.09999999999999964,38.6,1.0,1.0,0.0,0.0
1470,大統新創,紡織纖維,上市,0.3500000000000014,14.0428,-6.0,-13.0,0.0,0.0
1471,首利,電子零組件業,上市,0.09999999999999964,252.7614,-18.0,-18.0,0.0,0.0
1472,三洋實業,建材營造業,上市,0.7000000000000028,42.4116,-3.0,-9.0,0.0,0.0
1473,台南,紡織纖維,上市,0.3500000000000014,81.97480000000002,16.0,32.0,0.0,0.0
1474,弘裕,紡織纖維,上市,0.15000000000000036,49.4896,1.0,-2.0,0.0,0.0
1475,業旺,紡織纖維,上市,0.05000000000000071,51.9302,3.0,2.0,0.0,0.0
1476,儒鴻,紡織纖維,上市,2.0,635.0985999999999,-167.96,-454.47,-1.16,93.84
1477,聚陽,紡織纖維,上市,2.5,2185.211,1081.56,3487.56,-1315.29,-4006.79
1503,士電,電機機械,上市,0.0,1153.5279999999998,222.93,561.03,-2.0,64.0
1504,東元,電機機械,上市,2.5,23397.000799999998,19364.4,40893.53,-16695.74,-36331.74
1506,正道,電機機械,上市,0.049999999999998934,97.40899999999999,-6.0,-18.0,0.0,0.0
1512,瑞利,汽車工業,上市,0.1200000000000001,48.4468,0.0,-3.0,0.0,0.0
1513,中興電,電機機械,上市,0.0,3027.3656,1261.54,2976.33,-10.2,6.8
1514,亞力,電機機械,上市,1.5,2590.0732,808.94,1156.92,0.0,0.0
1515,力山,電機機械,上市,0.3999999999999986,231.88940000000002,-39.0,10.0,0.0,0.0
1516,川飛,其他業,上市,0.25,182.139,0.99,11.99,0.0,0.0
1517,利奇,電機機械,上市,0.10000000000000142,147.755,-12.0,105.0,0.0,0.0
1519,華城,電機機械,上市,13.0,5820.6348,311.2,204.23,75.44,221.44
1521,大億,汽車工業,上市,0.25,11.41,1.0,-3.0,0.0,0.0
1522,堤維西,汽車工業,上市,0.5500000000000043,1022.6386,283.0,628.0,-6.0,-9.26
1524,耿鼎,汽車工業,上市,0.3000000000000007,1056.2728000000002,204.0,-346.0,0.0,0.0
1525,江申,汽車工業,上市,0.29999999999999716,15.104400000000002,-1.0,-1.0,0.0,0.0
1526,日馳,電機機械,上市,0.10000000000000142,43.6104,0.0,0.0,0.0,0.0
1527,鑽全,電機機械,上市,0.0,169.54360000000003,-9.0,18.0,0.0,0.0
1528,恩德,電機機械,上市,0.09999999999999787,4813.5923999999995,720.0,-236.0,0.0,0.0
1529,樂事綠能,電機機械,上市,0.1999999999999993,619.8028,182.0,-187.0,0.0,0.0
1530,亞崴,電機機械,上市,0.15000000000000213,18.1316,3.0,1.0,0.0,0.0
1531,高林股,電機機械,上市,0.0,55.5804,1.0,-1.0,0.0,0.0
1532,勤美,電機機械,上市,0.5,538.5212,-211.0,115.0,-7.9,-13.09
1533,車王電,汽車工業,上市,0.10000000000000142,110.5954,19.0,37.0,0.0,0.0
1535,中宇,電機機械,上市,0.0,28.419600000000003,-3.0,-3.0,0.0,0.0
1536,和大,汽車工業,上市,0.29999999999999716,925.7422,198.0,222.0,0.0,0.0
