股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,6.94,8.96,2197
6121,新普,BBU_電池模組,1.99,1.23,1086
3625,西勝,BBU_電池模組,-0.33,0.0,186
3323,加百裕,BBU_電池模組,-1.46,-9.66,1138
3211,順達,BBU_電池模組,-1.6,1.4,6950
6558,興能高,BBU_電池模組,-2.58,-7.09,488
4931,新盛力,BBU_電池模組,-7.14,-12.2,9654
3305,昇貿,BBU_電源供應器與整合,2.56,-3.45,6544
3625,西勝,BBU_電源供應器與整合,-0.33,0.0,186
5309,系統電,BBU_電源供應器與整合,-1.48,-10.0,7020
2308,台達電,BBU_電源供應器與整合,-1.82,-4.21,15289
2301,光寶科,BBU_電源供應器與整合,-2.11,-4.58,24496
6515,穎崴,CPO_先進封裝測試,7.32,4.06,552
6257,矽格,CPO_先進封裝測試,0.98,2.24,5998
3265,台星科,CPO_先進封裝測試,-1.17,-1.45,1309
3363,上詮,CPO_先進封裝測試,-2.54,-12.18,4401
6451,訊芯-KY,CPO_先進封裝測試,-10.0,-16.75,7505
4977,眾達-KY,CPO_光通訊,-1.42,-3.88,3459
3081,聯亞,CPO_光通訊,-3.56,-13.23,6102
6442,光聖,CPO_光通訊,-3.7,-7.61,1547
3163,波若威,CPO_光通訊,-4.64,-11.73,6075
4979,華星光,CPO_光通訊,-6.15,-11.92,1903
2455,全新,CPO_光通訊,-9.99,-10.99,13723
2388,威盛,IC設計,2.5,1.39,5550
3035,智原,IC設計,2.01,1.14,5096
3035,智原,IC設計,2.01,1.14,5096
3443,創意,IC設計,1.99,-3.53,2049
3443,創意,IC設計,1.99,-3.53,2049
3529,力旺,IC設計,1.17,-5.78,477
3661,世芯-KY,IC設計,0.5,-2.64,2101
3661,世芯-KY,IC設計,0.5,-2.64,2101
8054,安國,IC設計,0.0,-2.93,1382
6531,愛普*,IC設計,-0.45,-2.09,5544
6533,晶心科,IC設計,-1.5,-2.96,595
2454,聯發科,IC設計,-1.68,0.37,17556
6643,M31,IC設計,-2.47,-9.28,831
2313,華通,PCB,6.18,9.13,92016
4958,臻鼎-KY,PCB,5.38,3.32,45987
2383,台光電,PCB,3.14,6.81,2793
3715,定穎投控,PCB,2.15,0.0,11889
2367,燿華,PCB,2.05,6.78,52415
5469,瀚宇博,PCB,0.0,0.62,2506
1815,富喬,PCB,-1.42,-7.02,25078
6274,台燿,PCB,-1.67,-3.91,8297
2316,楠梓電,PCB,-2.23,-7.81,3573
6213,聯茂,PCB,-2.36,1.85,10874
8358,金居,PCB,-2.7,-7.85,3313
3037,欣興,PCB,-3.39,-6.26,27061
8046,南電,PCB,-4.72,-2.89,19365
2368,金像電,PCB,-5.28,-1.1,7917
3189,景碩,PCB,-6.21,-11.32,31037
2383,台光電,TPU_伺服器主板與印刷電路板,3.14,6.81,2793
3715,定穎投控,TPU_伺服器主板與印刷電路板,2.15,0.0,11889
