股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
5508,永信建,2026-06-11,58.6,54.9,-6.31%,5918,1241,4.77
6244,茂迪,2026-06-11,29.8,31.25,4.87%,36272,11235,3.23
2501,國建,2026-06-11,26.65,25.75,-3.38%,23980,5329,4.5
5410,國眾,2026-06-11,42.4,44.15,4.13%,6528,1476,4.42
3290,東浦,2026-06-11,59.5,63.6,6.89%,7200,2052,3.51
5521,工信,2026-06-11,11.5,10.25,-10.87%,18722,5981,3.13
2478,大毅,2026-06-11,180.0,177.5,-1.39%,36879,10607,3.48
2537,聯上發,2026-06-11,11.3,11.3,0.0%,13561,2289,5.92
6173,信昌電,2026-06-11,249.0,251.5,1.0%,38970,3561,10.94
3550,聯穎,2026-06-11,30.0,28.6,-4.67%,22256,5835,3.81
3441,聯一光,2026-06-11,65.1,71.5,9.83%,22068,5419,4.07
8021,尖點,2026-06-11,529.0,570.0,7.75%,28431,7633,3.72
1714,和桐,2026-06-11,13.95,14.4,3.23%,98457,22400,4.4
8042,金山電,2026-06-11,145.0,155.0,6.9%,18053,2246,8.04
3362,先進光,2026-06-11,166.0,164.0,-1.2%,15906,4590,3.47
2520,冠德,2026-06-11,35.2,33.4,-5.11%,13487,2577,5.23
3550,聯穎,2026-06-10,28.2,28.6,1.42%,19668,4916,4.0
3630,新鉅科,2026-06-10,32.0,30.1,-5.94%,12044,2324,5.18
4542,科嶠,2026-06-10,374.0,305.0,-18.45%,7992,1811,4.41
3406,玉晶光,2026-06-10,724.0,693.0,-4.28%,12773,3829,3.34
3357,臺慶科,2026-06-10,295.0,287.0,-2.71%,33922,10881,3.12
4721,美琪瑪,2026-06-10,94.0,91.6,-2.55%,5928,1715,3.46
1316,上曜,2026-06-10,10.5,10.8,2.86%,14804,3079,4.81
4741,泓瀚,2026-06-10,80.7,81.0,0.37%,5334,1640,3.25
4976,佳凌,2026-06-10,35.45,32.85,-7.33%,9873,2082,4.74
5522,遠雄,2026-06-10,75.5,80.0,5.96%,5246,1318,3.98
5534,長虹,2026-06-10,77.5,82.0,5.81%,7398,1678,4.41
6104,創惟,2026-06-10,102.5,98.6,-3.8%,7671,2406,3.19
6153,嘉聯益,2026-06-10,20.8,20.3,-2.4%,52166,9948,5.24
6270,倍微,2026-06-10,42.4,35.2,-16.98%,18348,2294,8.0
8027,鈦昇,2026-06-10,249.0,231.5,-7.03%,23981,5866,4.09
8071,能率網通,2026-06-10,23.3,24.95,7.08%,11200,3434,3.26
8182,加高,2026-06-10,51.8,54.5,5.21%,20803,5131,4.05
1449,佳和,2026-06-10,16.55,14.25,-13.9%,19191,2747,6.98
3290,東浦,2026-06-10,54.1,63.6,17.56%,6107,1798,3.4
2484,希華,2026-06-10,60.6,60.7,0.17%,99701,30774,3.24
2537,聯上發,2026-06-10,10.1,11.3,11.88%,9551,1667,5.73
1618,合機,2026-06-10,46.45,42.15,-9.26%,6713,2186,3.07
1709,和益,2026-06-10,20.6,20.85,1.21%,5010,1480,3.39
1714,和桐,2026-06-10,14.25,14.4,1.05%,110513,17696,6.24
2348,海悅,2026-06-10,71.0,72.6,2.25%,5909,716,8.25
2413,環科,2026-06-10,55.1,57.5,4.36%,21280,6715,3.17
2457,飛宏,2026-06-10,30.05,28.8,-4.16%,34043,7518,4.53
2461,光群雷,2026-06-10,19.2,18.85,-1.82%,8279,2708,3.06
2478,大毅,2026-06-10,164.0,177.5,8.23%,27954,9234,3.03
2483,百容,2026-06-10,32.4,34.65,6.94%,10201,3132,3.26
3042,晶技,2026-06-10,230.0,235.0,2.17%,91570,30179,3.03
2501,國建,2026-06-10,24.4,25.75,5.53%,21728,4483,4.85
2520,冠德,2026-06-10,32.35,33.4,3.25%,9908,1996,4.96
8422,可寧衛,2026-06-10,31.5,29.25,-7.14%,91841,15309,6.0
2542,興富發,2026-06-10,43.2,45.35,4.98%,60906,17225,3.54
2547,日勝生,2026-06-10,10.9,11.0,0.92%,25092,5042,4.98
2614,東森,2026-06-10,18.95,19.15,1.06%,5067,1197,4.23
3022,威強電,2026-06-10,86.9,86.2,-0.81%,6124,1989,3.08
2913,農林,2026-06-10,10.95,11.1,1.37%,12436,3149,3.95
6153,嘉聯益,2026-06-09,21.0,20.3,-3.33%,32136,7606,4.23
1455,集盛,2026-06-09,10.05,9.86,-1.89%,6371,1543,4.13
3022,威強電,2026-06-09,81.4,86.2,5.9%,10943,1745,6.27
3290,東浦,2026-06-09,51.1,63.6,24.46%,5194,1514,3.43
6901,鑽石投資,2026-06-09,15.85,16.05,1.26%,14410,3208,4.49
3376,新日興,2026-06-09,241.5,203.5,-15.73%,34181,9783,3.49
2867,三商壽,2026-06-09,7.97,8.19,2.76%,43361,14337,3.02
2836,高雄銀,2026-06-09,11.9,12.2,2.52%,10637,2178,4.88
4939,亞電,2026-06-09,66.0,60.2,-8.79%,68577,14151,4.85
6148,驊宏資,2026-06-09,38.55,35.05,-9.08%,8497,1770,4.8
6112,邁達特,2026-06-09,51.3,46.6,-9.16%,7175,2048,3.5
2461,光群雷,2026-06-09,21.0,18.85,-10.24%,7644,2337,3.27
2468,華經,2026-06-09,44.95,40.05,-10.9%,17269,2858,6.04
3520,華盈,2026-06-09,18.75,17.4,-7.2%,7621,1163,6.55
2483,百容,2026-06-09,36.75,34.65,-5.71%,18955,2661,7.12
2547,日勝生,2026-06-09,11.0,11.0,0.0%,18281,3964,4.61
5381,合正,2026-06-09,35.0,30.65,-12.43%,15049,3629,4.15
3093,港建*,2026-06-09,66.0,60.3,-8.64%,10047,3093,3.25
1589,永冠-KY,2026-04-02,5.54,67.4,1116.61%,8432,2095,4.02
