排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2892,第一金,金融保險業,上市,29203,146137
2,2886,兆豐金,金融保險業,上市,5667,46472
3,5880,合庫金,金融保險業,上市,5872,44869
4,2867,三商壽,金融保險業,上市,2143,38108
5,1402,遠東新,紡織纖維,上市,7732,35377
6,2845,遠東銀,金融保險業,上市,7664,33833
7,5871,中租-KY,其他業,上市,3316,16664
8,4938,和碩,電腦及週邊設備業,上市,7947,14973
9,2501,國建,建材營造業,上市,6728,13720
10,1319,東陽,汽車工業,上市,3337,12626
11,3045,台灣大,通信網路業,上市,4163,11476
12,2897,王道銀行,金融保險業,上市,306,11140
13,1216,統一,食品工業,上市,1877,8983
14,1210,大成,食品工業,上市,4036,8787
15,2903,遠百,貿易百貨業,上市,1511,7037
16,3550,聯穎,電子零組件業,上市,3446,6634
17,9941,裕融,其他業,上市,2758,6346
18,8021,尖點,其他電子業,上市,3197,6256
19,6890,來億-KY,運動休閒,上市,1167,6198
20,8454,富邦媒,數位雲端,上市,2312,6102
21,8043,蜜望實,電子零組件業,上櫃,1275,6081
22,2520,冠德,建材營造業,上市,4216,5700
23,2492,華新科,電子零組件業,上市,436,5617
24,2478,大毅,電子零組件業,上市,2825,4567
25,9945,潤泰新,其他業,上市,2521,4515
26,2367,燿華,電子零組件業,上市,9946,4470
27,2597,潤弘,建材營造業,上市,1367,4430
28,1904,正隆,造紙工業,上市,1344,4028
29,2241,艾姆勒,汽車工業,上市,1354,3999
30,1722,台肥,化學工業,上市,812,3841
31,2836,高雄銀,金融保險業,上市,176,3471
32,4904,遠傳,通信網路業,上市,190,3260
33,1909,榮成,造紙工業,上市,1989,3223
34,3704,合勤控,通信網路業,上市,196,3112
35,3293,鈊象,文化創意業,上櫃,1203,3032
36,1307,三芳,塑膠工業,上市,793,2792
37,8996,高力,電機機械,上市,237,2772
38,4306,炎洲,塑膠工業,上市,701,2770
39,2476,鉅祥,電子零組件業,上市,527,2431
40,2351,順德,半導體業,上市,796,2358
41,6446,藥華藥,生技醫療業,上市,713,2323
42,2368,金像電,電子零組件業,上市,336,2312
43,3147,大綜,資訊服務業,上櫃,329,2142
44,4721,美琪瑪,化學工業,上櫃,1432,2119
45,3152,璟德,通信網路業,上櫃,1654,2038
46,5534,長虹,建材營造業,上市,1669,1977
47,2101,南港,橡膠工業,上市,857,1972
48,2316,楠梓電,電子零組件業,上市,165,1879
49,5522,遠雄,建材營造業,上市,994,1839
50,4542,科嶠,電子零組件業,上櫃,194,1652
51,9939,宏全,其他業,上市,659,1636
52,5285,界霖,半導體業,上市,322,1590
53,2347,聯強,電子通路業,上市,837,1443
54,6173,信昌電,電子零組件業,上櫃,991,1297
55,6190,萬泰科,通信網路業,上櫃,722,1288
56,3088,艾訊,電腦及週邊設備業,上櫃,464,1280
57,9921,巨大,運動休閒,上市,579,1255
58,3008,大立光,光電業,上市,878,1194
59,2915,潤泰全,貿易百貨業,上市,609,1159
60,3322,建舜電,電子零組件業,上櫃,239,1141
61,6592,和潤企業,其他業,上市,464,1123
62,3026,禾伸堂,電子零組件業,上市,468,1106
63,8016,矽創,半導體業,上市,97,1092
64,6121,新普,電腦及週邊設備業,上櫃,119,1075
65,2497,怡利電,汽車工業,上市,236,1075
66,4953,緯軟,資訊服務業,上櫃,64,1053
67,5607,遠雄港,航運業,上市,483,1010
68,6672,騰輝電子-KY,電子零組件業,上市,3,967
69,2727,王品,觀光餐旅,上市,103,961
70,3004,豐達科,鋼鐵工業,上市,245,955
71,8476,台境*,綠能環保,上市,512,952
72,9914,美利達,運動休閒,上市,312,872
73,9917,中保科,其他業,上市,185,869
74,6605,帝寶,汽車工業,上市,247,861
75,9938,百和,其他業,上市,632,816
76,1532,勤美,電機機械,上市,414,805
77,3056,富華新,建材營造業,上市,233,785
78,4155,訊映,生技醫療業,上市,344,774
79,6024,群益期,金融保險業,上市,29,675
80,9911,櫻花,居家生活,上市,228,642
81,3703,欣陸,建材營造業,上市,214,619
82,2505,國揚,建材營造業,上市,190,592
83,2305,全友,電腦及週邊設備業,上市,443,584
84,6491,晶碩,生技醫療業,上市,87,570
85,5288,豐祥-KY,電機機械,上市,188,564
86,8255,朋程,電機機械,上櫃,103,561
87,4541,晟田,其他業,上櫃,262,542
88,5904,寶雅,居家生活,上櫃,77,531
89,4164,承業醫,生技醫療業,上市,307,517
90,8927,北基,油電燃氣業,上櫃,232,489
91,5608,四維航,航運業,上市,136,475
92,1734,杏輝,生技醫療業,上市,52,466
93,9802,鈺齊-KY,運動休閒,上市,253,443
94,6449,鈺邦,電子零組件業,上市,295,434
95,3515,華擎,電腦及週邊設備業,上市,145,431
96,2753,八方雲集,觀光餐旅,上市,189,418
97,8341,日友,綠能環保,上市,186,406
98,5471,松翰,半導體業,上市,23,405
99,6670,復盛應用,運動休閒,上市,222,400
100,6199,天品,其他業,上櫃,150,396
101,2414,精技,電子通路業,上市,29,389
102,2611,志信,航運業,上市,11,381
103,5493,三聯,其他電子業,上櫃,177,379
104,6589,台康生技,生技醫療業,上櫃,163,340
105,2480,敦陽科,資訊服務業,上市,105,338
106,5474,聰泰,電腦及週邊設備業,上櫃,270,326
107,2395,研華,電腦及週邊設備業,上市,113,300
108,1432,大魯閣,運動休閒,上市,50,270
109,4971,IET-KY,半導體業,上櫃,254,259
110,1795,美時,生技醫療業,上市,411,256
111,3705,永信,生技醫療業,上市,50,248
112,8464,億豐,居家生活,上市,89,244
113,6220,岳豐,電子零組件業,上櫃,46,231
114,8415,大國鋼,鋼鐵工業,上櫃,71,230
115,4736,泰博,生技醫療業,上市,55,230
116,2723,美食-KY,觀光餐旅,上市,100,223
117,1527,鑽全,電機機械,上市,41,216
118,5478,智冠,文化創意業,上櫃,29,209
119,8436,大江,生技醫療業,上櫃,97,208
120,6111,大宇資,文化創意業,上櫃,12,206
121,6192,巨路,其他電子業,上市,102,189
122,5515,建國,建材營造業,上市,87,180
123,6598,ABC-KY,生技醫療業,上市,29,177
124,3484,崧騰,電子零組件業,上櫃,63,175
125,6136,富爾特,通信網路業,上市,64,173
126,8478,東哥遊艇,運動休閒,上市,96,163
127,2762,世界健身-KY,運動休閒,上市,43,160
128,2905,三商,貿易百貨業,上市,23,156
129,2020,美亞,鋼鐵工業,上市,63,156
130,6811,宏碁資訊,數位雲端,上櫃,5,155
131,2405,輔信,電腦及週邊設備業,上市,221,152
132,5434,崇越,電子通路業,上市,87,128
133,5511,德昌,建材營造業,上櫃,35,117
134,8087,麗升能源,綠能環保,上櫃,23,109
135,1225,福懋油,食品工業,上市,37,105
136,2066,世德,電機機械,上櫃,24,101
137,1423,利華,紡織纖維,上市,64,99
138,4536,拓凱,運動休閒,上市,62,98
139,2607,榮運,航運業,上市,42,97
140,1540,喬福,電機機械,上市,61,92
141,3002,歐格,電腦及週邊設備業,上市,6,80
142,3609,三一東林,電子零組件業,上櫃,11,80
143,8473,山林水,綠能環保,上市,518,79
144,5403,中菲,資訊服務業,上櫃,16,79
145,1446,宏和,紡織纖維,上市,84,79
146,1732,毛寶,化學工業,上市,14,72
147,1737,臺鹽,食品工業,上市,5,72
148,2114,鑫永銓,橡膠工業,上市,8,65
149,3570,大塚,資訊服務業,上櫃,11,62
150,4552,力達-KY,電機機械,上市,15,60
151,6418,詠昇,電子零組件業,上櫃,15,60
152,3232,昱捷,電子通路業,上櫃,6,60
153,6570,維田,電腦及週邊設備業,上櫃,15,57
154,8047,星雲,其他電子業,上櫃,2,45
155,3653,健策,電子零組件業,上市,166,39
156,6625,必應,其他業,上市,36,38
157,5529,鉅陞,建材營造業,上櫃,6,35
158,1760,寶齡富錦,生技醫療業,上市,45,32
159,2718,全心投控,建材營造業,上櫃,3,32
160,6574,霈方,生技醫療業,上櫃,16,31
161,1781,合世,生技醫療業,上櫃,3,30
162,9919,康那香,其他業,上市,16,29
163,3332,幸康,電子零組件業,上櫃,1,29
164,1530,亞崴,電機機械,上市,19,27
165,2908,特力,貿易百貨業,上市,2,26
166,6720,久昌,半導體業,上櫃,7,21
167,6965,中傑-KY,運動休閒,上市,4,21
168,6874,倍力,資訊服務業,上櫃,8,20
169,4994,傳奇,資訊服務業,上市,8,20
170,1586,和勤,電機機械,上櫃,13,15
171,4745,合富-KY,生技醫療業,上櫃,52,15
172,5291,邑昇,電子零組件業,上櫃,24,-6
173,4129,聯合,生技醫療業,上櫃,46,-12
174,2734,易飛網,觀光餐旅,上櫃,9,-34
175,1524,耿鼎,汽車工業,上市,73,-52
176,8072,陞泰,電子通路業,上市,8,-162
177,1522,堤維西,汽車工業,上市,37,-171
178,1477,聚陽,紡織纖維,上市,125,-181
179,2439,美律,通信網路業,上市,138,-256
180,5439,高技,電子零組件業,上櫃,285,-282
181,3707,漢磊,半導體業,上櫃,1010,-1611
182,8358,金居,電子零組件業,上櫃,173,-1841
