排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2892,第一金,金融保險業,上市,5,29203,146137
2,2801,彰銀,金融保險業,上市,4,20028,93416
3,2883,凱基金,金融保險業,上市,4,7386,63698
4,2834,臺企銀,金融保險業,上市,4,4496,49586
5,2886,兆豐金,金融保險業,上市,5,5667,46472
6,5880,合庫金,金融保險業,上市,4,5872,44869
7,2867,三商壽,金融保險業,上市,5,2143,38108
8,1402,遠東新,紡織纖維,上市,5,7732,35377
9,2845,遠東銀,金融保險業,上市,5,7664,33833
10,5328,華容,電子零組件業,上櫃,3,8954,18601
11,2618,長榮航,航運業,上市,4,6094,18040
12,5871,中租-KY,其他業,上市,5,3316,16664
13,4938,和碩,電腦及週邊設備業,上市,5,7947,14973
14,2880,華南金,金融保險業,上市,3,1846,14396
15,2501,國建,建材營造業,上市,5,6728,13720
16,2610,華航,航運業,上市,4,5422,13432
17,1319,東陽,汽車工業,上市,5,3337,12626
18,3045,台灣大,通信網路業,上市,5,4163,11476
19,2897,王道銀行,金融保險業,上市,5,306,11140
20,2542,興富發,建材營造業,上市,3,9650,10567
21,1216,統一,食品工業,上市,5,1877,8983
22,1210,大成,食品工業,上市,5,4036,8787
23,2027,大成鋼,鋼鐵工業,上市,4,3193,7519
24,2903,遠百,貿易百貨業,上市,5,1511,7037
25,3550,聯穎,電子零組件業,上市,4,3446,6634
26,2105,正新,橡膠工業,上市,3,4664,6539
27,9941,裕融,其他業,上市,5,2758,6346
28,8021,尖點,其他電子業,上市,4,3197,6256
29,6890,來億-KY,運動休閒,上市,5,1167,6198
30,8454,富邦媒,數位雲端,上市,5,2312,6102
31,8043,蜜望實,電子零組件業,上櫃,4,1275,6081
32,2412,中華電,通信網路業,上市,3,5185,5817
33,2520,冠德,建材營造業,上市,5,4216,5700
34,2492,華新科,電子零組件業,上市,5,436,5617
35,2478,大毅,電子零組件業,上市,5,2825,4567
36,9945,潤泰新,其他業,上市,5,2521,4515
37,2367,燿華,電子零組件業,上市,3,9946,4470
38,2597,潤弘,建材營造業,上市,5,1367,4430
39,2820,華票,金融保險業,上市,4,2052,4226
40,1904,正隆,造紙工業,上市,4,1344,4028
41,2241,艾姆勒,汽車工業,上市,4,1354,3999
42,1722,台肥,化學工業,上市,5,812,3841
43,3441,聯一光,光電業,上櫃,4,1256,3790
44,2836,高雄銀,金融保險業,上市,4,176,3471
45,8121,越峰,電子零組件業,上櫃,4,2224,3344
46,2543,皇昌,建材營造業,上市,4,310,3305
47,4904,遠傳,通信網路業,上市,5,190,3260
48,1909,榮成,造紙工業,上市,4,1989,3223
49,3704,合勤控,通信網路業,上市,5,196,3112
50,3293,鈊象,文化創意業,上櫃,5,1203,3032
51,2504,國產,建材營造業,上市,3,2254,2944
52,1307,三芳,塑膠工業,上市,5,793,2792
53,8996,高力,電機機械,上市,4,237,2772
54,4306,炎洲,塑膠工業,上市,5,701,2770
55,3362,先進光,光電業,上櫃,3,1308,2605
56,2476,鉅祥,電子零組件業,上市,4,527,2431
57,2351,順德,半導體業,上市,5,796,2358
58,6446,藥華藥,生技醫療業,上市,4,713,2323
59,2368,金像電,電子零組件業,上市,4,336,2312
60,3624,光頡,電子零組件業,上櫃,3,6456,2307
61,2838,聯邦銀,金融保險業,上市,4,61,2254
62,3147,大綜,資訊服務業,上櫃,5,329,2142
63,4721,美琪瑪,化學工業,上櫃,4,1432,2119
64,3152,璟德,通信網路業,上櫃,4,1654,2038
65,5534,長虹,建材營造業,上市,4,1669,1977
66,2101,南港,橡膠工業,上市,5,857,1972
67,3022,威強電,電腦及週邊設備業,上市,4,80,1904
68,2316,楠梓電,電子零組件業,上市,5,165,1879
69,2031,新光鋼,鋼鐵工業,上市,4,122,1855
70,5522,遠雄,建材營造業,上市,5,994,1839
71,6432,今展科,電子零組件業,上櫃,4,320,1771
72,2404,漢唐,其他電子業,上市,4,133,1664
73,4542,科嶠,電子零組件業,上櫃,5,194,1652
74,3162,精確,電機機械,上櫃,3,65,1649
75,9939,宏全,其他業,上市,5,659,1636
76,2204,中華,汽車工業,上市,4,443,1607
77,5285,界霖,半導體業,上市,4,322,1590
78,1434,福懋,紡織纖維,上市,3,746,1578
79,2375,凱美,電子零組件業,上市,4,404,1508
80,2347,聯強,電子通路業,上市,4,837,1443
81,3537,堡達,電子零組件業,上櫃,4,1061,1342
82,6173,信昌電,電子零組件業,上櫃,4,991,1297
83,6190,萬泰科,通信網路業,上櫃,5,722,1288
84,3088,艾訊,電腦及週邊設備業,上櫃,5,464,1280
85,9921,巨大,運動休閒,上市,4,579,1255
86,2377,微星,電腦及週邊設備業,上市,3,464,1232
87,3008,大立光,光電業,上市,3,878,1194
88,2915,潤泰全,貿易百貨業,上市,4,609,1159
89,3290,東浦,電子零組件業,上櫃,3,441,1149
90,3322,建舜電,電子零組件業,上櫃,4,239,1141
91,6592,和潤企業,其他業,上市,5,464,1123
92,6414,樺漢,電腦及週邊設備業,上市,4,227,1122
93,3026,禾伸堂,電子零組件業,上市,5,468,1106
94,8016,矽創,半導體業,上市,5,97,1092
95,2497,怡利電,汽車工業,上市,5,236,1075
96,6121,新普,電腦及週邊設備業,上櫃,5,119,1075
97,4953,緯軟,資訊服務業,上櫃,5,64,1053
98,2243,宏旭-KY,汽車工業,上市,3,594,1039
99,8131,福懋科,半導體業,上市,3,311,1036
100,5607,遠雄港,航運業,上市,5,483,1010
101,6672,騰輝電子-KY,電子零組件業,上市,3,3,967
102,2727,王品,觀光餐旅,上市,5,103,961
103,3004,豐達科,鋼鐵工業,上市,5,245,955
104,8476,台境*,綠能環保,上市,3,512,952
105,3019,亞光,光電業,上市,3,1214,920
106,9914,美利達,運動休閒,上市,5,312,872
107,9917,中保科,其他業,上市,5,185,869
108,6605,帝寶,汽車工業,上市,5,247,861
109,5351,鈺創,半導體業,上櫃,3,8686,840
110,9938,百和,其他業,上市,3,632,816
111,1532,勤美,電機機械,上市,5,414,805
112,3056,富華新,建材營造業,上市,4,233,785
113,4155,訊映,生技醫療業,上市,5,344,774
114,6024,群益期,金融保險業,上市,4,29,675
115,2606,裕民,航運業,上市,3,431,655
116,9911,櫻花,居家生活,上市,5,228,642
117,6206,飛捷,電腦及週邊設備業,上市,4,92,625
118,3703,欣陸,建材營造業,上市,5,214,619
119,2505,國揚,建材營造業,上市,3,190,592
120,2305,全友,電腦及週邊設備業,上市,4,443,584
121,2379,瑞昱,半導體業,上市,3,570,573
122,6491,晶碩,生技醫療業,上市,5,87,570
123,5288,豐祥-KY,電機機械,上市,5,188,564
124,8255,朋程,電機機械,上櫃,4,103,561
125,5009,榮剛,鋼鐵工業,上櫃,3,880,545
126,4541,晟田,其他業,上櫃,5,262,542
127,5904,寶雅,居家生活,上櫃,5,77,531
128,4164,承業醫,生技醫療業,上市,4,307,517
129,8927,北基,油電燃氣業,上櫃,5,232,489
130,5608,四維航,航運業,上市,4,136,475
131,1734,杏輝,生技醫療業,上市,5,52,466
132,3303,岱稜,其他電子業,上櫃,4,233,446
133,9802,鈺齊-KY,運動休閒,上市,4,253,443
134,6449,鈺邦,電子零組件業,上市,4,295,434
135,3515,華擎,電腦及週邊設備業,上市,4,145,431
136,1591,駿吉-KY,電機機械,上櫃,3,445,418
137,2753,八方雲集,觀光餐旅,上市,4,189,418
138,2636,台驊控股,航運業,上市,4,117,417
139,2617,台航,航運業,上市,3,275,415
140,8341,日友,綠能環保,上市,5,186,406
141,5471,松翰,半導體業,上市,4,23,405
142,2420,新巨,電子零組件業,上市,4,119,403
143,6670,復盛應用,運動休閒,上市,5,222,400
144,6199,天品,其他業,上櫃,4,150,396
145,2414,精技,電子通路業,上市,5,29,389
146,4766,南寶,化學工業,上市,3,166,383
147,2611,志信,航運業,上市,5,11,381
148,5493,三聯,其他電子業,上櫃,4,177,379
149,6589,台康生技,生技醫療業,上櫃,4,163,340
150,2480,敦陽科,資訊服務業,上市,5,105,338
151,2383,台光電,電子零組件業,上市,3,266,336
152,5474,聰泰,電腦及週邊設備業,上櫃,4,270,326
153,2444,兆勁,通信網路業,上市,4,114,312
154,2395,研華,電腦及週邊設備業,上市,4,113,300
155,1432,大魯閣,運動休閒,上市,5,50,270
156,4807,日成-KY,貿易百貨業,上市,4,5,268
157,6259,百徽,電子零組件業,上櫃,3,57,262
158,6743,安普新,其他電子業,上市,4,54,260
159,4971,IET-KY,半導體業,上櫃,3,254,259
160,1795,美時,生技醫療業,上市,3,411,256
161,3705,永信,生技醫療業,上市,5,50,248
162,8464,億豐,居家生活,上市,5,89,244
163,6220,岳豐,電子零組件業,上櫃,4,46,231
164,8415,大國鋼,鋼鐵工業,上櫃,4,71,230
165,4736,泰博,生技醫療業,上市,5,55,230
166,2723,美食-KY,觀光餐旅,上市,5,100,223
167,6164,華興,光電業,上市,4,60,223
168,1527,鑽全,電機機械,上市,4,41,216
169,3716,中化控股,生技醫療業,上市,4,1,212
170,5478,智冠,文化創意業,上櫃,5,29,209
171,8436,大江,生技醫療業,上櫃,3,97,208
172,5210,寶碩,資訊服務業,上櫃,3,141,207
173,6111,大宇資,文化創意業,上櫃,4,12,206
174,6698,旭暉應材,其他電子業,上市,3,211,201
175,3596,智易,通信網路業,上市,3,180,200
176,4556,旭然,其他業,上櫃,3,57,198
177,6192,巨路,其他電子業,上市,4,102,189
178,8908,欣雄,油電燃氣業,上櫃,4,10,181
179,5515,建國,建材營造業,上市,5,87,180
180,6598,ABC-KY,生技醫療業,上市,5,29,177
181,3484,崧騰,電子零組件業,上櫃,4,63,175
182,6136,富爾特,通信網路業,上市,4,64,173
183,1104,環泥,水泥工業,上市,4,21,171
184,9925,新保,其他業,上市,4,87,166
185,8478,東哥遊艇,運動休閒,上市,4,96,163
186,6996,力領科技,半導體業,上櫃,4,55,162
187,2762,世界健身-KY,運動休閒,上市,5,43,160
188,2020,美亞,鋼鐵工業,上市,4,63,156
189,2905,三商,貿易百貨業,上市,3,23,156
190,6811,宏碁資訊,數位雲端,上櫃,5,5,155
191,2405,輔信,電腦及週邊設備業,上市,3,221,152
192,6283,淳安,其他電子業,上市,4,25,140
193,6870,騰雲,數位雲端,上櫃,4,14,137
194,5434,崇越,電子通路業,上市,3,87,128
195,5511,德昌,建材營造業,上櫃,5,35,117
196,8087,麗升能源,綠能環保,上櫃,5,23,109
197,1225,福懋油,食品工業,上市,4,37,105
198,2066,世德,電機機械,上櫃,5,24,101
199,1423,利華,紡織纖維,上市,4,64,99
200,4536,拓凱,運動休閒,上市,3,62,98
201,2607,榮運,航運業,上市,4,42,97
202,1103,嘉泥,水泥工業,上市,4,30,93
203,1540,喬福,電機機械,上市,4,61,92
204,6895,宏碩系統,半導體業,上櫃,4,27,89
205,1321,大洋,塑膠工業,上市,3,90,85
206,6585,鼎基,其他業,上市,4,85,85
207,3002,歐格,電腦及週邊設備業,上市,4,6,80
208,3609,三一東林,電子零組件業,上櫃,5,11,80
209,5403,中菲,資訊服務業,上櫃,4,16,79
210,1446,宏和,紡織纖維,上市,4,84,79
211,2064,晉椿,鋼鐵工業,上櫃,3,63,79
212,8473,山林水,綠能環保,上市,4,518,79
213,2450,神腦,通信網路業,上市,4,11,75
214,1732,毛寶,化學工業,上市,4,14,72
215,1737,臺鹽,食品工業,上市,5,5,72
216,2114,鑫永銓,橡膠工業,上市,4,8,65
217,2228,劍麟,汽車工業,上市,3,40,64
218,3570,大塚,資訊服務業,上櫃,4,11,62
219,3232,昱捷,電子通路業,上櫃,5,6,60
220,6418,詠昇,電子零組件業,上櫃,4,15,60
221,4552,力達-KY,電機機械,上市,4,15,60
222,6570,維田,電腦及週邊設備業,上櫃,5,15,57
223,3623,富晶通,光電業,上櫃,4,3,47
224,8047,星雲,其他電子業,上櫃,5,2,45
225,2705,六福,觀光餐旅,上市,3,6,44
226,3416,融程電,電腦及週邊設備業,上市,4,36,42
227,3653,健策,電子零組件業,上市,3,166,39
228,6625,必應,其他業,上市,4,36,38
229,5529,鉅陞,建材營造業,上櫃,5,6,35
230,2718,全心投控,建材營造業,上櫃,5,3,32
231,1760,寶齡富錦,生技醫療業,上市,3,45,32
232,6574,霈方,生技醫療業,上櫃,4,16,31
233,1781,合世,生技醫療業,上櫃,5,3,30
234,3332,幸康,電子零組件業,上櫃,4,1,29
235,9919,康那香,其他業,上市,4,16,29
236,1530,亞崴,電機機械,上市,4,19,27
237,2908,特力,貿易百貨業,上市,5,2,26
238,6666,羅麗芬-KY,生技醫療業,上市,3,5,25
239,4119,旭富,生技醫療業,上市,3,4,25
240,2029,盛餘,鋼鐵工業,上市,4,35,23
241,6720,久昌,半導體業,上櫃,3,7,21
242,6965,中傑-KY,運動休閒,上市,4,4,21
243,6874,倍力,資訊服務業,上櫃,4,8,20
244,4994,傳奇,資訊服務業,上市,3,8,20
245,4745,合富-KY,生技醫療業,上櫃,3,52,15
246,1586,和勤,電機機械,上櫃,3,13,15
247,1231,聯華食,食品工業,上市,3,4,14
248,4106,雃博,生技醫療業,上市,3,4,11
249,1437,勤益控,其他業,上市,3,8,9
250,1452,宏益,紡織纖維,上市,3,1,5
251,4549,桓達,電機機械,上櫃,3,27,3
252,6154,順發,電子通路業,上櫃,4,2,3
253,2488,漢平,其他電子業,上市,3,3,0
254,8462,柏文,運動休閒,上市,3,14,-3
255,5291,邑昇,電子零組件業,上櫃,3,24,-6
256,8411,福貞-KY,其他業,上市,3,1,-8
257,6613,朋億*,其他電子業,上櫃,3,28,-10
258,3130,一零四,數位雲端,上市,3,5,-11
259,4129,聯合,生技醫療業,上櫃,3,46,-12
260,2201,裕隆,汽車工業,上市,3,699,-16
261,3373,熱映,其他電子業,上櫃,3,12,-20
262,9951,皇田,電機機械,上櫃,3,10,-23
263,1617,榮星,電器電纜,上市,3,21,-30
264,2734,易飛網,觀光餐旅,上櫃,3,9,-34
265,1702,南僑,食品工業,上市,3,79,-40
266,1524,耿鼎,汽車工業,上市,4,73,-52
267,4961,天鈺,半導體業,上市,3,7,-101
268,2015,豐興,鋼鐵工業,上市,3,32,-136
269,2431,聯昌,電子零組件業,上市,3,29,-139
270,8072,陞泰,電子通路業,上市,3,8,-162
271,1522,堤維西,汽車工業,上市,3,37,-171
272,2006,東和鋼鐵,鋼鐵工業,上市,3,121,-180
273,1477,聚陽,紡織纖維,上市,3,125,-181
274,8383,千附,其他電子業,上櫃,3,147,-191
275,3708,上緯投控,綠能環保,上市,3,106,-221
276,6245,立端,通信網路業,上櫃,3,114,-241
277,6411,晶焱,半導體業,上櫃,4,42,-244
278,3052,夆典,建材營造業,上市,4,98,-246
279,2439,美律,通信網路業,上市,4,138,-256
280,4973,廣穎,半導體業,上櫃,3,248,-259
281,5439,高技,電子零組件業,上櫃,3,285,-282
282,1476,儒鴻,紡織纖維,上市,3,51,-435
283,4977,眾達-KY,通信網路業,上市,3,40,-751
284,3545,敦泰,半導體業,上市,3,7,-807
285,3707,漢磊,半導體業,上櫃,3,1010,-1611
286,2401,凌陽,半導體業,上市,3,215,-1745
287,8358,金居,電子零組件業,上櫃,3,173,-1841
288,1444,力麗,紡織纖維,上市,3,233,-2036
289,8112,至上,電子通路業,上市,3,250,-4928
