股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
4973,廣穎,67.2,9.98,1354.83,1627.73,0.0,0.0
1711,永光,32.3,9.86,631.8,6847.3,0.0,0.0
3189,景碩,317.5,9.86,-2596.45,-7841.23,-1353.0,-1079.0
2486,一詮,152.0,9.74,1602.35,1592.35,0.0,0.0
3715,定穎投控,166.0,9.57,-427.63,6102.69,-68.68,-82.68
8028,昇陽半導體,189.0,8.93,180.79,1849.55,-108.0,-162.0
2495,普安,33.1,8.88,1082.0,328.0,-9.0,-9.0
8088,品安,56.0,4.86,-3047.15,-2414.15,0.0,0.0
2369,菱生,27.85,4.5,-337.0,3438.0,0.0,0.0
