股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1582,信錦,108.0,14.89%,11882,3.78
2355,敬鵬,52.8,9.66%,74747,3.53
2484,希華,31.25,12.01%,10697,2.47
3062,建漢,32.6,31.72%,17579,5.55
3221,台嘉碩,38.8,27.42%,19231,2.67
4906,正文,39.65,18.54%,114141,5.93
6213,聯茂,163.0,8.31%,26771,1.75
6257,矽格,156.0,14.29%,28003,1.9
