股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1528,恩德,2026-04-01,27.95,26.1,-6.62%,106699,14396,7.41
3552,同致,2026-04-01,58.8,59.6,1.36%,5875,572,10.27
3062,建漢,2026-03-31,30.7,32.6,6.19%,63915,11621,5.5
4543,萬在,2026-03-31,36.45,33.35,-8.5%,5002,686,7.29
4707,磐亞,2026-03-31,12.4,11.4,-8.06%,9793,1421,6.89
5243,乙盛-KY,2026-03-31,84.5,88.9,5.21%,19273,3207,6.01
6175,立敦,2026-03-31,51.0,48.05,-5.78%,17925,2979,6.02
8042,金山電,2026-03-31,58.3,54.1,-7.2%,7989,1399,5.71
1909,榮成,2026-03-30,10.3,10.15,-1.46%,28651,4430,6.47
3062,建漢,2026-03-30,28.55,32.6,14.19%,80433,8871,9.07
6821,聯寶,2026-03-30,56.5,59.0,4.42%,7115,823,8.64
