股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.4499999999999993,25517.302400000004,-11788.58,-18395.58,0.0,0.0
1102,亞泥,水泥工業,上市,0.04999999999999716,11257.581999999999,-3695.0,495.84,15.0,17.19
1103,嘉泥,水泥工業,上市,0.09999999999999964,239.70659999999998,139.0,159.0,0.0,0.0
1104,環泥,水泥工業,上市,0.5,543.5946,-100.81,-41.81,0.0,3.0
1108,幸福,水泥工業,上市,0.20000000000000107,212.4526,-39.0,-92.0,0.0,0.0
1109,信大,水泥工業,上市,0.049999999999998934,202.6532,-28.0,-76.0,0.0,0.0
1110,東泥,水泥工業,上市,0.05000000000000071,137.9364,12.0,31.0,0.0,0.0
1201,味全,食品工業,上市,0.14999999999999858,282.2334,115.0,129.0,0.0,0.0
1203,味王,食品工業,上市,0.25,29.6104,-1.0,-14.0,0.0,0.0
1210,大成,食品工業,上市,0.5,2176.4885999999997,64.14,1432.04,0.0,-760.0
1213,大飲,食品工業,上市,0.2900000000000009,7.405799999999999,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,4.0,1340.2563999999998,-401.26,-1305.51,0.0,122.0
1216,統一,食品工業,上市,0.5,10782.1158,-3434.54,-2666.05,433.0,410.11
1217,愛之味,食品工業,上市,0.0,548.47,-110.0,126.0,0.0,0.0
1218,泰山,食品工業,上市,0.09999999999999787,805.2382,118.16,608.16,0.0,0.0
1219,福壽,食品工業,上市,0.3500000000000014,623.3430000000001,-40.0,171.71,0.0,0.0
1220,台榮,食品工業,上市,0.1999999999999993,137.919,-21.0,-47.0,0.0,0.0
1225,福懋油,食品工業,上市,0.5,262.1264,9.0,-175.0,0.0,0.0
1227,佳格,食品工業,上市,0.4499999999999993,945.7124,597.12,1309.12,0.0,2.0
1229,聯華,食品工業,上市,0.19999999999999574,2223.627,335.88,215.97,0.0,5.0
1231,聯華食,食品工業,上市,1.2999999999999972,313.73060000000004,68.0,91.0,0.0,1.0
1232,大統益,食品工業,上市,0.0,54.011399999999995,9.02,17.02,0.0,0.0
1233,天仁,食品工業,上市,0.04999999999999716,14.0698,-1.0,-3.0,0.0,0.0
1234,黑松,食品工業,上市,0.05000000000000426,108.7364,-6.0,18.0,0.0,0.0
1235,興泰,食品工業,上市,1.4499999999999957,12.2984,4.0,1.0,0.0,0.0
1236,宏亞,食品工業,上市,0.25,40.677,15.0,-2.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.0,11.552400000000002,0.0,0.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,7.0,48.677800000000005,-8.36,-7.36,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.0,1.6951999999999998,1.0,1.0,0.0,0.0
1264,德麥,食品工業,上櫃,1.0,20.8872,1.0,12.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,0.0,18.906399999999998,-4.0,-6.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,0.8000000000000114,26.1192,-4.0,-5.0,0.0,0.0
1301,台塑,塑膠工業,上市,2.3999999999999986,36584.3744,-11348.99,-19997.1,1156.0,3473.94
1303,南亞,塑膠工業,上市,5.099999999999994,84126.549,-30842.85,-629.99,1427.0,-2180.89
1304,台聚,塑膠工業,上市,1.1999999999999993,56049.28200000001,-11653.4,-9966.04,0.0,0.0
1305,華夏,塑膠工業,上市,2.25,40311.12,-3734.95,-5874.39,0.0,0.0
1307,三芳,塑膠工業,上市,2.25,1729.2062,-1134.0,-747.0,0.0,0.0
1308,亞聚,塑膠工業,上市,2.0500000000000007,35009.099,-5710.74,-3365.74,0.0,0.0
1309,台達化,塑膠工業,上市,3.6999999999999993,26827.126,3361.05,4599.05,0.0,0.0
1310,台苯,塑膠工業,上市,1.1999999999999993,21513.1636,-2228.0,-9044.5,0.0,0.0
1312,國喬,塑膠工業,上市,1.0,23978.6914,-1329.0,-5884.57,0.0,0.0
1313,聯成,塑膠工業,上市,0.8499999999999996,16525.542999999998,-2706.48,-8465.98,0.0,0.0
1314,中石化,塑膠工業,上市,0.22999999999999865,52998.681000000004,-4072.98,-8263.03,0.0,0.0
1315,達新,塑膠工業,上市,0.20000000000000284,18.242,1.0,2.0,0.0,0.0
1316,上曜,建材營造業,上市,0.25,1418.8308,-492.0,-243.0,0.0,0.0
1319,東陽,汽車工業,上市,1.2000000000000028,2035.0845999999997,-1134.91,-2264.91,-2.0,0.86
1321,大洋,塑膠工業,上市,0.14999999999999858,307.181,-3.0,-41.0,0.0,0.0
1323,永裕,塑膠工業,上市,0.0,314.7694,37.0,49.1,0.0,0.0
1324,地球,塑膠工業,上市,1.049999999999999,313.40659999999997,87.0,105.0,0.0,0.0
1325,恆大,塑膠工業,上市,0.6999999999999993,319.77700000000004,-94.0,-108.0,0.0,0.0
1326,台化,塑膠工業,上市,5.25,70896.4958,-17624.18,17137.1,-4299.0,-4547.0
1336,台翰,電子零組件業,上櫃,0.05000000000000071,100.032,-2.0,-48.0,0.0,0.0
1337,再生-KY,塑膠工業,上市,0.46999999999999975,1821.5348,-307.0,-178.0,0.0,0.0
1338,廣華-KY,汽車工業,上市,0.5999999999999996,179.4364,169.0,140.0,0.0,0.0
1339,昭輝,汽車工業,上市,0.3500000000000014,41.0558,-10.0,-2.0,0.0,0.0
1340,勝悅-KY,塑膠工業,上市,0.1200000000000001,193.18199999999996,-28.0,-170.0,0.0,0.0
1341,富林-KY,塑膠工業,上市,0.29999999999999716,3.8200000000000003,-1.0,-3.0,0.0,0.0
1342,八貫,其他業,上市,0.4000000000000057,170.4328,3.0,-17.0,0.0,0.0
1402,遠東新,紡織纖維,上市,0.15000000000000213,15282.895199999999,-3558.6,-6769.98,19.0,-103.0
1409,新纖,紡織纖維,上市,0.45000000000000107,4231.8982000000005,-1220.0,-1845.8,0.0,5.0
1410,南染,紡織纖維,上市,0.3999999999999986,64.9262,4.0,4.0,0.0,0.0
1413,宏洲,紡織纖維,上市,0.2699999999999996,18.0914,0.0,-11.0,0.0,0.0
1414,東和,紡織纖維,上市,0.0,238.7298,-58.0,-128.0,0.0,0.0
1416,廣豐,其他業,上市,0.049999999999998934,258.17679999999996,-17.0,-19.0,0.0,0.0
1417,嘉裕,紡織纖維,上市,0.02999999999999936,158.9758,1.0,-4.0,0.0,0.0
1418,東華,紡織纖維,上市,0.4499999999999993,6.8456,-2.0,-5.0,0.0,0.0
1419,新紡,紡織纖維,上市,0.29999999999999716,104.8012,28.0,94.0,0.0,1.0
1423,利華,紡織纖維,上市,0.45000000000000284,43.309799999999996,1.0,-5.0,0.0,0.0
1432,大魯閣,運動休閒,上市,0.15000000000000213,550.2873999999999,-53.0,-44.0,0.0,0.0
1434,福懋,紡織纖維,上市,0.25,1795.6586,-251.0,137.0,0.0,0.0
1435,中福,其他業,上市,0.10000000000000142,8.111799999999999,8.0,6.0,0.0,0.0
1436,華友聯,建材營造業,上市,0.20000000000000284,157.077,-13.0,-6.0,0.0,0.0
1437,勤益控,其他業,上市,0.3999999999999986,44.83120000000001,3.0,-23.0,0.0,0.0
1438,三地開發,建材營造業,上市,0.6499999999999986,17.958999999999996,0.44,-3.56,0.0,0.0
1439,雋揚,建材營造業,上市,0.45000000000000284,22.928800000000003,1.0,-14.0,0.0,0.0
1440,南紡,紡織纖維,上市,0.1999999999999993,1106.8575999999998,-577.0,-380.0,0.0,6.0
1441,大東,紡織纖維,上市,0.08999999999999986,23.8428,-2.0,-2.0,0.0,0.0
1442,名軒,建材營造業,上市,0.10000000000000142,359.22200000000004,14.0,-525.0,0.0,0.0
1443,立益物流,其他業,上市,0.9000000000000021,26.2318,-11.0,-14.0,0.0,0.0
1444,力麗,紡織纖維,上市,0.15000000000000036,678.2926,-102.0,60.0,0.0,0.0
1445,大宇,紡織纖維,上市,0.7000000000000011,99.87480000000001,-30.0,-40.0,0.0,0.0
1446,宏和,紡織纖維,上市,0.3500000000000014,199.1302,-68.0,-22.0,0.0,0.0
1447,力鵬,紡織纖維,上市,0.08999999999999986,1115.76,-288.0,-561.0,0.0,0.0
1449,佳和,紡織纖維,上市,0.45000000000000107,1195.716,30.0,208.0,0.0,0.0
1451,年興,紡織纖維,上市,0.14999999999999858,138.1056,-21.0,-34.0,0.0,0.0
1452,宏益,紡織纖維,上市,0.40000000000000036,203.7182,-20.0,-34.0,0.0,0.0
1453,大將,建材營造業,上市,0.049999999999998934,35.30800000000001,-9.0,-14.0,0.0,0.0
1454,台富,紡織纖維,上市,0.15000000000000036,25.593,0.0,-9.0,0.0,0.0
1455,集盛,紡織纖維,上市,0.26000000000000156,599.0576,5.0,312.0,0.0,0.0
1456,怡華,建材營造業,上市,0.5999999999999996,99.1858,5.0,2.0,0.0,0.0
1457,宜進,紡織纖維,上市,0.1999999999999993,267.7052,4.0,-103.6,0.0,0.0
1459,聯發,紡織纖維,上市,0.049999999999998934,89.4062,38.0,11.0,0.0,0.0
1460,宏遠,紡織纖維,上市,0.040000000000000036,718.278,-104.0,177.0,0.0,0.0
