排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
41,2375,凱美,電子零組件業,上市,84,1407
42,9938,百和,其他業,上市,308,1312
43,8415,大國鋼,鋼鐵工業,上櫃,206,1302
44,2527,宏璟,建材營造業,上市,57,1298
45,5522,遠雄,建材營造業,上市,11,1248
46,2101,南港,橡膠工業,上市,55,1208
47,6214,精誠,資訊服務業,上市,1071,1195
48,8027,鈦昇,電機機械,上櫃,60,1120
49,6277,宏正,電腦及週邊設備業,上市,16,1113
50,3029,零壹,資訊服務業,上市,27,1093
51,9939,宏全,其他業,上市,51,1083
52,5475,德宏,電子零組件業,上櫃,589,966
53,1526,日馳,電機機械,上市,329,931
54,2540,愛山林,建材營造業,上市,216,848
55,3005,神基,電腦及週邊設備業,上市,12,844
56,4956,光鋐,光電業,上市,75,828
57,2539,櫻花建,建材營造業,上市,320,823
58,1442,名軒,建材營造業,上市,211,822
59,2106,建大,橡膠工業,上市,228,819
60,2504,國產,建材營造業,上市,197,782
61,1904,正隆,造紙工業,上市,19,712
62,6449,鈺邦,電子零組件業,上市,73,696
63,4908,前鼎,通信網路業,上櫃,62,650
64,9940,信義,其他業,上市,23,622
65,9802,鈺齊-KY,運動休閒,上市,335,607
66,2534,宏盛,建材營造業,上市,82,580
67,2395,研華,電腦及週邊設備業,上市,349,542
68,1702,南僑,食品工業,上市,2,540
69,6261,久元,半導體業,上櫃,13,536
70,2207,和泰車,汽車工業,上市,55,514
71,2015,豐興,鋼鐵工業,上市,91,482
72,9917,中保科,其他業,上市,54,460
73,1809,中釉,玻璃陶瓷,上市,168,456
74,6517,保勝光學,光電業,上櫃,80,430
75,2316,楠梓電,電子零組件業,上市,48,406
76,3712,永崴投控,電腦及週邊設備業,上市,76,401
77,3339,泰谷,光電業,上櫃,44,397
78,1733,五鼎,生技醫療業,上市,11,353
79,6670,復盛應用,運動休閒,上市,102,348
80,2608,嘉里大榮,航運業,上市,72,340
81,6435,大中,半導體業,上櫃,66,330
82,3653,健策,電子零組件業,上市,45,330
83,8040,九暘,半導體業,上櫃,16,318
84,8074,鉅橡,電子零組件業,上櫃,66,311
85,6530,創威,通信網路業,上櫃,40,307
86,2548,華固,建材營造業,上市,19,298
87,3703,欣陸,建材營造業,上市,39,298
88,3045,台灣大,通信網路業,上市,614,294
89,1476,儒鴻,紡織纖維,上市,166,286
90,2233,宇隆,汽車工業,上市,19,273
91,2849,安泰銀,金融保險業,上市,8,270
92,4577,達航科技,其他電子業,上櫃,16,266
93,3138,耀登,通信網路業,上市,29,246
94,4540,全球傳動,電機機械,上市,50,238
95,4736,泰博,生技醫療業,上市,51,237
96,6205,詮欣,電子零組件業,上市,52,223
97,1714,和桐,化學工業,上市,621,222
98,2530,華建,建材營造業,上市,75,200
99,1467,南緯,紡織纖維,上市,78,191
100,4923,力士,半導體業,上櫃,20,188
101,1103,嘉泥,水泥工業,上市,199,187
102,8341,日友,綠能環保,上市,20,180
103,6693,廣閎科,半導體業,上櫃,38,180
104,5213,亞昕,建材營造業,上櫃,34,166
105,6870,騰雲,數位雲端,上櫃,4,161
106,2524,京城,建材營造業,上市,10,154
107,3276,宇環,電子零組件業,上櫃,42,152
108,2107,厚生,橡膠工業,上市,7,152
109,4551,智伸科,汽車工業,上市,99,151
110,6683,雍智科技,半導體業,上櫃,2,145
111,8404,百和興業-KY,其他業,上市,3,144
112,5288,豐祥-KY,電機機械,上市,2,131
113,8464,億豐,居家生活,上市,97,126
114,3288,點晶,電子零組件業,上櫃,14,124
115,1419,新紡,紡織纖維,上市,71,121
116,2546,根基,建材營造業,上市,1,116
117,6805,富世達,電子零組件業,上市,46,114
118,6605,帝寶,汽車工業,上市,15,114
119,4741,泓瀚,化學工業,上櫃,18,112
120,2029,盛餘,鋼鐵工業,上市,10,110
121,5468,凱鈺,半導體業,上櫃,1,109
122,1321,大洋,塑膠工業,上市,59,105
123,3675,德微,半導體業,上櫃,18,97
124,6576,逸達,生技醫療業,上櫃,7,96
125,2762,世界健身-KY,運動休閒,上市,36,93
126,6491,晶碩,生技醫療業,上市,27,91
127,2597,潤弘,建材營造業,上市,58,89
128,1615,大山,電器電纜,上市,7,83
129,6642,富致,電子零組件業,上櫃,5,76
130,6508,惠光,農業科技業,上櫃,17,74
131,3548,兆利,電子零組件業,上櫃,24,64
132,6136,富爾特,通信網路業,上市,4,63
133,3581,博磊,半導體業,上櫃,6,59
134,2477,美隆電,其他電子業,上市,27,53
135,2230,泰茂,電機機械,上櫃,8,51
136,2070,精湛,電機機械,上櫃,13,48
137,2227,裕日車,汽車工業,上市,14,36
138,2616,山隆,油電燃氣業,上市,6,32
139,1903,士紙,造紙工業,上市,1,26
140,1456,怡華,建材營造業,上市,5,23
141,3691,碩禾,光電業,上櫃,37,19
142,8426,紅木-KY,其他業,上櫃,1,18
143,8210,勤誠,電腦及週邊設備業,上市,29,2
144,6568,宏觀,半導體業,上櫃,1,-1
145,2247,汎德永業,汽車工業,上市,1,-2
146,8431,匯鑽科,其他電子業,上櫃,14,-4
147,9905,大華,其他業,上市,6,-7
148,6199,天品,其他業,上櫃,4,-9
149,4562,穎漢,電機機械,上市,5,-10
150,3268,海德威,半導體業,上櫃,3,-16
151,2488,漢平,其他電子業,上市,2,-174
152,3406,玉晶光,光電業,上市,83,-303
153,8064,東捷,光電業,上櫃,415,-321
154,1522,堤維西,汽車工業,上市,51,-350
155,1477,聚陽,紡織纖維,上市,244,-578
156,6213,聯茂,電子零組件業,上市,299,-590
157,6548,長科*,半導體業,上櫃,118,-1178
158,7402,邑錡,光電業,上櫃,28,-1206
159,4541,晟田,其他業,上櫃,19,-3264
160,8096,擎亞,電子通路業,上櫃,41,-4269
