股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3430,奇鈦科,2026-04-23,110.0,116.0,5.45%,11918,1700,7.01
3217,優群,2026-04-23,179.5,186.5,3.9%,11089,1297,8.55
3228,金麗科,2026-04-23,195.0,201.5,3.33%,5102,837,6.09
3338,泰碩,2026-04-23,85.0,85.4,0.47%,20492,3092,6.63
3390,旭軟,2026-04-23,27.95,26.15,-6.44%,7033,911,7.71
1569,濱川,2026-04-23,58.3,58.8,0.86%,9680,1568,6.17
3483,力致,2026-04-23,101.0,101.5,0.5%,8221,1263,6.51
3588,通嘉,2026-04-23,69.8,67.8,-2.87%,9727,1149,8.46
4931,新盛力,2026-04-23,165.0,165.5,0.3%,56275,8778,6.41
4952,凌通,2026-04-23,56.0,52.0,-7.14%,5981,981,6.09
4966,譜瑞-KY,2026-04-23,620.0,600.0,-3.23%,7390,1361,5.43
5471,松翰,2026-04-23,48.3,45.9,-4.97%,9520,1076,8.85
6104,創惟,2026-04-23,109.5,98.0,-10.5%,9923,1617,6.14
6176,瑞儀,2026-04-23,106.0,109.5,3.3%,41171,5467,7.53
6275,元山,2026-04-23,59.5,56.6,-4.87%,8412,1509,5.57
6735,美達科技,2026-04-23,110.5,110.5,0.0%,6019,526,11.43
6962,ITH-KY,2026-04-23,39.2,39.95,1.91%,33040,5317,6.21
3227,原相,2026-04-23,236.0,215.0,-8.9%,10737,1703,6.3
8227,巨有科技,2026-04-23,169.5,159.5,-5.9%,6258,979,6.39
3086,華義,2026-04-23,47.5,40.0,-15.79%,10660,780,13.66
1721,三晃,2026-04-23,29.4,29.95,1.87%,32491,5169,6.29
2241,艾姆勒,2026-04-23,32.0,33.6,5.0%,7727,796,9.7
2312,金寶,2026-04-23,31.4,27.0,-14.01%,208337,36141,5.76
2340,台亞,2026-04-23,45.8,39.15,-14.52%,53991,10680,5.06
2377,微星,2026-04-23,99.0,98.0,-1.01%,46220,7736,5.97
2436,偉詮電,2026-04-23,80.7,76.5,-5.2%,67571,11527,5.86
3094,聯傑,2026-04-22,26.15,26.45,1.15%,5630,785,7.17
3227,原相,2026-04-22,202.5,215.0,6.17%,6374,1194,5.34
6695,芯鼎,2026-04-22,44.15,42.2,-4.42%,5741,774,7.42
6275,元山,2026-04-22,56.0,56.6,1.07%,5852,1098,5.33
6270,倍微,2026-04-22,29.45,28.55,-3.06%,12824,1452,8.83
6202,盛群,2026-04-22,57.6,55.4,-3.82%,18836,3386,5.56
6182,合晶,2026-04-22,44.05,40.7,-7.6%,102141,17723,5.76
4952,凌通,2026-04-22,51.0,52.0,1.96%,6638,697,9.52
2436,偉詮電,2026-04-22,77.1,76.5,-0.78%,62775,8472,7.41
3051,力特,2026-04-22,27.3,23.15,-15.2%,12448,1310,9.5
3041,揚智,2026-04-22,25.0,23.6,-5.6%,12341,1365,9.04
3055,蔚華科,2026-04-22,86.0,81.2,-5.58%,5434,666,8.15
3338,泰碩,2026-04-22,70.0,85.4,22.0%,12501,2114,5.91
1409,新纖,2026-04-22,17.15,16.8,-2.04%,48456,9242,5.24
3024,憶聲,2026-04-22,14.2,14.05,-1.06%,15482,2365,6.55
3518,柏騰,2026-04-21,32.65,30.6,-6.28%,6710,1104,6.08
3504,揚明光,2026-04-21,70.4,67.3,-4.4%,7648,1285,5.95
3035,智原,2026-04-21,177.0,168.5,-4.8%,22510,3991,5.64
3548,兆利,2026-04-21,117.5,107.0,-8.94%,7371,1275,5.78
6182,合晶,2026-04-21,40.9,40.7,-0.49%,74341,13081,5.68
4939,亞電,2026-04-21,45.25,43.9,-2.98%,33497,5899,5.68
6261,久元,2026-04-21,88.6,95.0,7.22%,11042,2137,5.17
3388,崇越電,2026-04-21,116.0,113.5,-2.16%,7493,1338,5.6
3354,律勝,2026-04-21,33.3,28.1,-15.62%,7569,992,7.63
3338,泰碩,2026-04-21,68.5,85.4,24.67%,9838,1564,6.29
6275,元山,2026-04-21,56.0,56.6,1.07%,8084,819,9.86
3594,磐儀,2026-04-21,55.7,52.0,-6.64%,5850,700,8.36
1608,華榮,2026-04-21,33.6,33.35,-0.74%,16931,2526,6.7
8048,德勝,2026-04-21,73.0,67.0,-8.22%,7317,958,7.63
2465,麗臺,2026-04-21,73.0,68.3,-6.44%,8490,1299,6.53
