排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2610,華航,航運業,上市,10577,68610
2,3481,群創,光電業,上市,-10778,66928
3,2002,中鋼,鋼鐵工業,上市,7439,62242
4,2884,玉山金,金融保險業,上市,8410,59531
5,1101,台泥,水泥工業,上市,110,55475
6,5880,合庫金,金融保險業,上市,18692,52702
7,2892,第一金,金融保險業,上市,2386,41139
8,2618,長榮航,航運業,上市,1316,37712
9,2886,兆豐金,金融保險業,上市,3259,34535
10,2867,三商壽,金融保險業,上市,6390,28886
11,2880,華南金,金融保險業,上市,4635,27732
12,2412,中華電,通信網路業,上市,1657,25988
13,5876,上海商銀,金融保險業,上市,3057,25964
14,2801,彰銀,金融保險業,上市,-1522,24562
15,2834,臺企銀,金融保險業,上市,-18973,24068
16,2812,台中銀,金融保險業,上市,3793,23634
17,1402,遠東新,紡織纖維,上市,2710,18604
18,2890,永豐金,金融保險業,上市,5658,15885
19,6505,台塑化,油電燃氣業,上市,-1357,14790
20,2883,凱基金,金融保險業,上市,3489,14307
21,2027,大成鋼,鋼鐵工業,上市,9129,13830
22,1216,統一,食品工業,上市,3004,12843
23,2603,長榮,航運業,上市,3154,12690
24,5871,中租-KY,其他業,上市,793,12403
25,2609,陽明,航運業,上市,3627,11750
26,2845,遠東銀,金融保險業,上市,1347,11697
27,2646,星宇航空,航運業,上市,2237,11685
28,4904,遠傳,通信網路業,上市,1641,11305
29,2324,仁寶,電腦及週邊設備業,上市,2771,11268
30,8150,南茂,半導體業,上市,-243,11107
31,1718,中纖,化學工業,上市,934,11064
32,2105,正新,橡膠工業,上市,-1833,10937
33,1303,南亞,塑膠工業,上市,11882,9908
34,1714,和桐,化學工業,上市,2658,9872
35,6116,彩晶,光電業,上市,1069,9593
36,2332,友訊,通信網路業,上市,-5761,7869
37,2489,瑞軒,光電業,上市,3669,7575
38,9945,潤泰新,其他業,上市,1983,7129
39,8028,昇陽半導體,半導體業,上市,-232,7099
40,2633,台灣高鐵,航運業,上市,2384,6600
41,2409,友達,光電業,上市,11004,5943
42,3045,台灣大,通信網路業,上市,328,5832
43,2615,萬海,航運業,上市,4652,5767
44,1785,光洋科,其他電子業,上櫃,1843,5640
45,3576,聯合再生,光電業,上市,-2763,5630
46,2485,兆赫,通信網路業,上市,2938,5204
47,1815,富喬,電子零組件業,上櫃,2211,5093
48,6213,聯茂,電子零組件業,上市,1137,4925
49,2897,王道銀行,金融保險業,上市,1708,4743
50,6443,元晶,光電業,上市,1869,4297
