排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
357,8084,巨虹,電子通路業,上櫃,3,1,-8
358,6418,詠昇,電子零組件業,上櫃,3,21,-8
359,5478,智冠,文化創意業,上櫃,4,8,-12
360,2419,仲琦,通信網路業,上市,3,238,-14
361,3563,牧德,光電業,上市,3,82,-19
362,2228,劍麟,汽車工業,上市,3,52,-21
363,5251,天鉞電,光電業,上櫃,3,41,-22
364,1336,台翰,電子零組件業,上櫃,3,24,-27
365,6274,台燿,電子零組件業,上櫃,3,133,-27
366,9943,好樂迪,觀光餐旅,上市,3,12,-35
367,5460,同協,電子零組件業,上櫃,4,20,-36
368,5228,鈺鎧,電子零組件業,上櫃,3,37,-40
369,6596,寬宏藝術,文化創意業,上櫃,3,58,-40
370,3489,森寶,建材營造業,上櫃,3,19,-41
371,6409,旭隼,其他電子業,上市,3,45,-41
372,2413,環科,電子零組件業,上市,3,163,-53
373,8089,康全電訊,通信網路業,上櫃,3,53,-56
374,5484,慧友,光電業,上市,3,4,-63
375,6118,建達,電子通路業,上櫃,3,76,-68
376,2221,大甲,其他業,上櫃,4,93,-69
377,3354,律勝,電子零組件業,上櫃,3,49,-73
378,2535,達欣工,建材營造業,上市,3,29,-74
379,1432,大魯閣,運動休閒,上市,3,14,-75
380,3520,華盈,電子零組件業,上櫃,3,39,-76
381,5225,東科-KY,其他電子業,上市,3,3,-78
382,6763,綠界科技*,數位雲端,上櫃,3,49,-93
383,1232,大統益,食品工業,上市,3,40,-116
384,5488,松普,電子零組件業,上櫃,4,81,-133
385,4903,聯光通,通信網路業,上櫃,3,37,-140
386,2434,統懋,半導體業,上市,3,15,-144
387,2022,聚亨,鋼鐵工業,上市,3,90,-153
388,2010,春源,鋼鐵工業,上市,3,189,-157
389,6259,百徽,電子零組件業,上櫃,3,169,-158
390,4147,中裕,生技醫療業,上櫃,4,207,-170
391,1460,宏遠,紡織纖維,上市,3,10,-179
392,3011,今皓,電子零組件業,上市,3,9,-193
393,2414,精技,電子通路業,上市,3,15,-194
394,2211,長榮鋼,鋼鐵工業,上市,3,144,-237
395,2478,大毅,電子零組件業,上市,4,300,-240
396,6829,千附精密,電機機械,上櫃,3,199,-249
397,3583,辛耘,半導體業,上市,3,73,-262
398,6672,騰輝電子-KY,電子零組件業,上市,3,366,-380
399,1617,榮星,電器電纜,上市,3,19,-413
400,1711,永光,化學工業,上市,3,3493,-557
401,2371,大同,電機機械,上市,3,3105,-1036
402,4919,新唐,半導體業,上市,3,296,-1091
403,1447,力鵬,紡織纖維,上市,3,145,-1186
404,4958,臻鼎-KY,電子零組件業,上市,3,6783,-1223
405,1727,中華化,化學工業,上市,3,352,-1316
406,3149,正達,光電業,上市,3,345,-1333
407,1810,和成,玻璃陶瓷,上市,3,833,-1445
408,3303,岱稜,其他電子業,上櫃,3,1,-1457
409,1309,台達化,塑膠工業,上市,3,285,-1739
410,5371,中光電,光電業,上櫃,3,379,-2100
411,4763,材料-KY,化學工業,上市,3,267,-2111
