排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2887,台新金,金融保險業,上市,10853,185664
2,2883,凱基金,金融保險業,上市,-12121,115569
3,2892,第一金,金融保險業,上市,13314,95452
4,2884,玉山金,金融保險業,上市,8145,85034
5,2834,臺企銀,金融保險業,上市,-9501,64894
6,2890,永豐金,金融保險業,上市,5255,60689
7,2801,彰銀,金融保險業,上市,-2223,36973
8,1402,遠東新,紡織纖維,上市,31,36863
9,2880,華南金,金融保險業,上市,-3952,36743
10,2886,兆豐金,金融保險業,上市,317,34652
11,5880,合庫金,金融保險業,上市,679,34196
12,2867,三商壽,金融保險業,上市,1949,33923
13,2882,國泰金,金融保險業,上市,-2720,29433
14,3231,緯創,電腦及週邊設備業,上市,-2569,27705
15,2603,長榮,航運業,上市,-1996,20731
16,1314,中石化,塑膠工業,上市,1864,20306
17,1605,華新,電器電纜,上市,-19423,19251
18,1714,和桐,化學工業,上市,13972,18484
19,6505,台塑化,油電燃氣業,上市,-1730,17996
20,1326,台化,塑膠工業,上市,-10951,17690
21,1301,台塑,塑膠工業,上市,-12533,17139
22,2845,遠東銀,金融保險業,上市,1037,17125
23,5871,中租-KY,其他業,上市,2003,16553
24,5876,上海商銀,金融保險業,上市,370,15019
25,1514,亞力,電機機械,上市,-982,12415
26,2615,萬海,航運業,上市,1537,11793
27,2618,長榮航,航運業,上市,-9058,11705
28,2481,強茂,半導體業,上市,-2931,10725
29,2891,中信金,金融保險業,上市,947,10644
30,2103,台橡,橡膠工業,上市,382,10598
31,2897,王道銀行,金融保險業,上市,145,10181
32,4938,和碩,電腦及週邊設備業,上市,99,10071
33,2382,廣達,電腦及週邊設備業,上市,-2503,9806
34,3045,台灣大,通信網路業,上市,705,9445
35,3706,神達,電腦及週邊設備業,上市,-1212,8681
36,1319,東陽,汽車工業,上市,1224,8617
37,6548,長科*,半導體業,上櫃,1068,8479
38,1718,中纖,化學工業,上市,-1059,8208
39,2610,華航,航運業,上市,-17392,8185
40,2912,統一超,貿易百貨業,上市,-1751,8077
41,6182,合晶,半導體業,上櫃,2152,7734
42,2903,遠百,貿易百貨業,上市,94,7316
43,2501,國建,建材營造業,上市,1285,6763
44,2881,富邦金,金融保險業,上市,2997,6443
45,1513,中興電,電機機械,上市,545,6046
46,4904,遠傳,通信網路業,上市,415,5973
47,3260,威剛,半導體業,上櫃,1088,5938
48,2027,大成鋼,鋼鐵工業,上市,-2280,5880
49,9941,裕融,其他業,上市,798,5704
50,3704,合勤控,通信網路業,上市,459,5521
