股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2323,中環,10.85,15.55%,34781,2.33
2331,精英,22.9,9.57%,20780,2.05
2406,國碩,24.95,15.51%,13416,2.7
2441,超豐,83.8,20.06%,49479,4.09
3090,日電貿,106.0,19.37%,45639,2.47
3105,穩懋,173.5,33.46%,38735,2.32
4903,聯光通,48.2,17.27%,23650,5.1
4971,IET-KY,271.0,39.33%,10650,3.19
5521,工信,16.95,13.76%,17650,1.62
8039,台虹,96.7,35.24%,49809,2.54
8074,鉅橡,38.0,2.84%,12942,1.68
8110,華東,54.1,51.12%,102355,2.37
