股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
4931,新盛力,BBU_電池模組,1.87,1.3,2111
6781,AES-KY,BBU_電池模組,0.94,-1.83,432
3323,加百裕,BBU_電池模組,0.85,-4.03,269
6558,興能高,BBU_電池模組,0.81,-2.74,110
6121,新普,BBU_電池模組,-1.62,-3.42,758
3211,順達,BBU_電池模組,-3.79,-9.44,7545
3625,西勝,BBU_電池模組,-6.75,-23.95,3488
5309,系統電,BBU_電源供應器與整合,-0.38,-3.14,748
3305,昇貿,BBU_電源供應器與整合,-0.46,-2.68,1358
2308,台達電,BBU_電源供應器與整合,-1.13,-7.43,11014
2301,光寶科,BBU_電源供應器與整合,-2.38,1.33,25689
3625,西勝,BBU_電源供應器與整合,-6.75,-23.95,3488
6451,訊芯-KY,CPO_先進封裝測試,5.56,-4.69,6391
3363,上詮,CPO_先進封裝測試,4.45,-2.24,2963
6515,穎崴,CPO_先進封裝測試,0.16,-3.48,158
6257,矽格,CPO_先進封裝測試,0.0,-4.09,5000
3265,台星科,CPO_先進封裝測試,-3.32,2.35,4045
4977,眾達-KY,CPO_光通訊,7.93,-0.95,4598
4979,華星光,CPO_光通訊,7.75,4.59,1605
2455,全新,CPO_光通訊,3.91,-1.2,16531
3081,聯亞,CPO_光通訊,3.73,-0.36,4730
3163,波若威,CPO_光通訊,3.66,0.41,1094
6442,光聖,CPO_光通訊,1.63,-4.6,2166
3443,創意,IC設計,6.33,-3.76,2626
3443,創意,IC設計,6.33,-3.76,2626
6531,愛普*,IC設計,5.38,1.03,4544
3661,世芯-KY,IC設計,3.31,-7.64,1902
3661,世芯-KY,IC設計,3.31,-7.64,1902
2388,威盛,IC設計,1.94,-7.44,2902
8054,安國,IC設計,1.27,-2.2,597
6643,M31,IC設計,-0.12,-5.32,143
3035,智原,IC設計,-0.29,-2.82,2293
3035,智原,IC設計,-0.29,-2.82,2293
6533,晶心科,IC設計,-1.21,0.82,610
3529,力旺,IC設計,-2.21,-7.53,565
2454,聯發科,IC設計,-3.77,-8.64,13213
1815,富喬,PCB,9.18,10.88,134497
6213,聯茂,PCB,5.37,6.03,3222
6274,台燿,PCB,5.0,-1.56,4633
2313,華通,PCB,4.82,3.08,35269
3715,定穎投控,PCB,1.86,-4.78,1972
2383,台光電,PCB,1.79,-5.75,2514
4958,臻鼎-KY,PCB,1.31,-7.95,22686
2367,燿華,PCB,1.31,-2.07,4488
8046,南電,PCB,1.27,-7.72,9650
3037,欣興,PCB,0.88,1.79,16346
8358,金居,PCB,0.73,-1.43,18583
3189,景碩,PCB,0.24,-5.97,16928
2316,楠梓電,PCB,0.0,-6.89,4138
5469,瀚宇博,PCB,-0.83,-4.41,1149
2368,金像電,PCB,-1.44,1.49,7768
3715,定穎投控,TPU_伺服器主板與印刷電路板,1.86,-4.78,1972
2383,台光電,TPU_伺服器主板與印刷電路板,1.79,-5.75,2514
3037,欣興,TPU_伺服器主板與印刷電路板,0.88,1.79,16346
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-0.83,-4.41,1149
2368,金像電,TPU_伺服器主板與印刷電路板,-1.44,1.49,7768
3081,聯亞,TPU_光通訊與連接器,3.73,-0.36,4730
6805,富世達,TPU_光通訊與連接器,2.78,-3.9,1662
6442,光聖,TPU_光通訊與連接器,1.63,-4.6,2166
2345,智邦,TPU_光通訊與連接器,-0.94,-8.08,2410
6805,富世達,TPU_散熱,2.78,-3.9,1662
6831,未知,TPU_散熱,0.5,-12.37,1307
3324,雙鴻,TPU_散熱,0.4,-1.19,1248
3017,奇鋐,TPU_散熱,-3.55,-5.24,3219
3491,昇達科,低軌衛星,4.9,-3.38,1016
2313,華通,低軌衛星,4.82,3.08,35269
2485,兆赫,低軌衛星,1.86,-2.26,1780
2367,燿華,低軌衛星,1.31,-2.07,4488
6443,元晶,低軌衛星,0.38,-6.95,2270
6190,萬泰科,低軌衛星,0.31,-2.4,963
2345,智邦,低軌衛星,-0.94,-8.08,2410
4977,眾達-KY,光學元件或組裝,7.93,-0.95,4598
4979,華星光,光學元件或組裝,7.75,4.59,1605
6451,訊芯-KY,光學元件或組裝,5.56,-4.69,6391
3081,聯亞,光學元件或組裝,3.73,-0.36,4730
6209,今國光,光學元件或組裝,2.99,-2.95,4232
4976,佳凌,光學元件或組裝,2.83,-1.42,3875
3362,先進光,光學元件或組裝,2.48,4.2,12453
6442,光聖,光學元件或組裝,1.63,-4.6,2166
6668,中揚光,光學元件或組裝,1.54,0.28,467
2374,佳能,光學元件或組裝,0.3,-5.36,1295
3019,亞光,光學元件或組裝,-0.37,-3.55,1978
3504,揚明光,光學元件或組裝,-0.38,-1.14,2457
3008,大立光,光學元件或組裝,-0.63,8.78,2952
3406,玉晶光,光學元件或組裝,-1.07,-3.85,2743
3450,聯鈞,光學元件或組裝,-2.47,0.55,12860
1402,遠東新,化學,4.29,5.99,37826
6505,台塑化,化學,3.99,2.67,21316
1326,台化,化學,3.0,-1.52,23649
1710,東聯,化學,2.01,0.0,4924
1301,台塑,化學,1.76,-2.2,13659
1773,勝一,化學,1.63,-0.95,186
1440,南紡,化學,1.5,0.0,784
1725,元禎,化學,1.48,-0.96,20
4755,三福化,化學,1.32,-1.71,270
1409,新纖,化學,1.24,0.0,6073
4720,德淵,化學,1.13,-1.1,1175
1722,台肥,化學,1.09,1.65,3714
1717,長興,化學,0.86,-2.23,5886
4749,新應材,化學,0.26,-3.18,314
1304,台聚,化學,0.0,-0.42,1543
1723,中碳,化學,0.0,-0.92,226
1303,南亞,化學,-0.8,-7.23,73242
4770,上品,化學,-0.94,-3.89,389
4763,材料-KY,化學,-0.99,0.2,3500
1727,中華化,化學,-1.19,10.9,6913
3680,家登,半導體設備,1.52,-0.64,539
3583,辛耘,半導體設備,0.99,-2.19,646
2460,建通,半導體設備,0.53,-1.72,127
3138,耀登,半導體設備,0.0,-4.6,135
6196,帆宣,半導體設備,-0.8,-2.94,798
6640,均華,半導體設備,-1.24,-10.84,195
6187,萬潤,半導體設備,-3.07,-8.66,3209
6505,台塑化,塑膠,3.99,2.67,21316
1326,台化,塑膠,3.0,-1.52,23649
1301,台塑,塑膠,1.76,-2.2,13659
1321,大洋,塑膠,1.73,1.73,55
1307,三芳,塑膠,1.49,0.82,435
1313,聯成,塑膠,1.32,0.43,1435
1308,亞聚,塑膠,1.12,0.75,976
1323,永裕,塑膠,0.93,0.47,10
1325,恆大,塑膠,0.76,0.96,192
1315,達新,塑膠,0.46,0.15,16
1305,華夏,塑膠,0.43,-0.42,673
1309,台達化,塑膠,0.39,0.39,709
4306,炎洲,塑膠,0.33,-2.23,460
1314,中石化,塑膠,0.26,0.13,14406
1304,台聚,塑膠,0.0,-0.42,1543
1312,國喬,塑膠,0.0,-0.42,5269
1337,再生-KY,塑膠,-0.22,-2.14,392
1303,南亞,塑膠,-0.8,-7.23,73242
1583,程泰,工業自動化與機器人,9.95,8.28,206
1597,直得,工業自動化與機器人,0.0,-6.9,3406
4576,大銀微系統,工業自動化與機器人,0.0,-7.76,5311
6215,和椿,工業自動化與機器人,-0.1,-4.62,1500
2049,上銀,工業自動化與機器人,-0.14,-3.93,11847
5443,均豪,工業自動化與機器人,-0.48,-2.35,727
1590,亞德客-KY,工業自動化與機器人,-2.41,-3.07,1162
8936,國統,廠務系統與水處理,0.79,0.99,1070
6894,衛司特,廠務系統與水處理,0.76,-3.76,26
8473,山林水,廠務系統與水處理,0.56,-0.98,276
1535,中宇,廠務系統與水處理,0.55,0.0,20
6803,崑鼎,廠務系統與水處理,0.37,0.0,40
6944,未知,廠務系統與水處理,-2.32,-5.92,249
6624,萬年清,廠務系統與水處理,-2.84,-1.79,2
6125,廣運,機器人,8.29,10.85,7360
1504,東元,機器人,1.81,1.67,16925
4583,台灣精銳,機器人,1.46,-1.51,55
1597,直得,機器人,0.0,-6.9,3406
4576,大銀微系統,機器人,0.0,-7.76,5311
6215,和椿,機器人,-0.1,-4.62,1500
2049,上銀,機器人,-0.14,-3.93,11847
5443,均豪,機器人,-0.48,-2.35,727
2464,盟立,機器人,-0.55,-2.96,12488
6188,廣明,機器人,-0.58,-2.0,417
4540,全球傳動,機器人,-1.01,-3.92,2615
2308,台達電,機器人,-1.13,-7.43,11014
2359,所羅門,機器人,-1.86,-9.71,17484
1590,亞德客-KY,機器人,-2.41,-3.07,1162
2426,鼎元,無塵室與機電工程,10.0,2.19,29241
5536,聖暉*,無塵室與機電工程,0.57,-3.3,3523
8222,寶一,無塵室與機電工程,0.38,-2.94,1093
6139,亞翔,無塵室與機電工程,0.0,-5.08,2114
2404,漢唐,無塵室與機電工程,-1.83,-6.93,1621
1815,富喬,玻璃,9.18,10.88,134497
6274,台燿,玻璃,5.0,-1.56,4633
5340,建榮,玻璃,3.17,-1.64,4151
3149,正達,玻璃,2.16,-2.07,4805
8240,華宏,玻璃,1.45,-1.64,97
6405,悅城,玻璃,1.44,-2.14,283
1802,台玻,玻璃,1.05,-1.87,75513
3044,健鼎,玻璃,1.04,0.52,2505
1809,中釉,玻璃,0.93,-3.56,1266
3037,欣興,玻璃,0.88,1.79,16346
1806,冠軍,玻璃,0.25,2.04,314
