排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,-45045,61003
2,2324,仁寶,電腦及週邊設備業,上市,-20033,56013
3,2887,台新金,金融保險業,上市,-8531,44778
4,2609,陽明,航運業,上市,34595,44396
5,2634,漢翔,航運業,上市,-14855,35352
6,1303,南亞,塑膠工業,上市,-9942,28646
7,2542,興富發,建材營造業,上市,6972,27137
8,2603,長榮,航運業,上市,6970,26862
9,2344,華邦電,半導體業,上市,-16069,25050
10,2867,三商壽,金融保險業,上市,4210,23127
11,1504,東元,電機機械,上市,4412,20389
12,2408,南亞科,半導體業,上市,-13214,19323
13,2615,萬海,航運業,上市,370,18538
14,2027,大成鋼,鋼鐵工業,上市,3953,16271
15,4938,和碩,電腦及週邊設備業,上市,-1600,16126
16,9945,潤泰新,其他業,上市,1031,16117
17,2301,光寶科,電腦及週邊設備業,上市,-1281,15541
18,8105,凌巨,光電業,上市,0,14234
19,2881,富邦金,金融保險業,上市,1837,13093
20,3037,欣興,電子零組件業,上市,1406,12639
21,2356,英業達,電腦及週邊設備業,上市,363,12572
22,1815,富喬,電子零組件業,上櫃,2745,12368
23,2884,玉山金,金融保險業,上市,553,12323
24,9904,寶成,運動休閒,上市,2111,12211
25,2883,凱基金,金融保險業,上市,-8691,12046
26,2353,宏碁,電腦及週邊設備業,上市,1929,11281
27,2892,第一金,金融保險業,上市,481,10418
28,8039,台虹,電子零組件業,上市,-3631,10269
29,1605,華新,電器電纜,上市,-2207,10111
30,5608,四維航,航運業,上市,5834,9597
31,3706,神達,電腦及週邊設備業,上市,23,8547
32,1513,中興電,電機機械,上市,-387,8110
33,3231,緯創,電腦及週邊設備業,上市,-2694,8100
34,2357,華碩,電腦及週邊設備業,上市,-21,7872
35,2890,永豐金,金融保險業,上市,-2474,7678
36,2492,華新科,電子零組件業,上市,6295,7294
37,1216,統一,食品工業,上市,5033,7116
38,2376,技嘉,電腦及週邊設備業,上市,-785,6929
39,6265,方土昶,電子通路業,上櫃,-1142,6568
40,6213,聯茂,電子零組件業,上市,482,5769
41,2851,中再保,金融保險業,上市,2169,5614
42,3605,宏致,電子零組件業,上市,-397,5479
43,2882,國泰金,金融保險業,上市,-1752,5435
44,3490,單井,光電業,上櫃,627,5338
45,8033,雷虎,其他業,上市,26,5129
46,6116,彩晶,光電業,上市,10356,4909
47,3090,日電貿,電子零組件業,上市,6193,4886
48,1709,和益,化學工業,上市,-349,4867
49,6214,精誠,資訊服務業,上市,1868,4798
50,2354,鴻準,其他電子業,上市,-227,4646
