股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2609,陽明,60.3,19.64%,153031,2.85
2615,萬海,113.5,34.64%,76406,3.85
8039,台虹,283.0,28.64%,43646,1.93
