股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3441,聯一光,2026-05-20,44.0,48.15,9.43%,9381,2066,4.54
4916,事欣科,2026-05-20,83.1,89.9,8.18%,36726,8441,4.35
3504,揚明光,2026-05-20,81.5,82.3,0.98%,10777,2622,4.11
3615,安可,2026-05-20,46.5,42.25,-9.14%,18685,5548,3.37
3624,光頡,2026-05-20,90.0,90.0,0.0%,59770,11688,5.11
1582,信錦,2026-05-20,114.0,107.0,-6.14%,36875,7938,4.65
6742,澤米,2026-05-20,53.6,56.1,4.66%,11288,1531,7.37
8043,蜜望實,2026-05-20,112.5,114.5,1.78%,37086,11655,3.18
3663,鑫科,2026-05-20,85.5,78.6,-8.07%,16281,4884,3.33
3694,海華,2026-05-20,67.0,71.2,6.27%,12437,2332,5.33
3294,英濟,2026-05-20,39.65,40.5,2.14%,10815,2290,4.72
3236,千如,2026-05-20,39.7,43.9,10.58%,29591,9448,3.13
3167,大量,2026-05-20,793.0,780.0,-1.64%,7865,2379,3.31
3580,友威科,2026-05-20,113.0,99.9,-11.59%,11160,3719,3.0
3537,堡達,2026-05-20,52.6,57.8,9.89%,5792,1274,4.54
6284,佳邦,2026-05-20,86.0,88.0,2.33%,8009,2067,3.87
2892,第一金,2026-05-20,28.1,27.75,-1.25%,175496,41572,4.22
2603,長榮,2026-05-20,210.0,212.5,1.19%,48098,13396,3.59
1710,東聯,2026-05-20,12.55,12.95,3.19%,11972,3461,3.46
5425,台半,2026-05-20,85.6,86.9,1.52%,66874,20052,3.33
6133,金橋,2026-05-20,24.2,24.35,0.62%,11799,1697,6.95
6141,柏承,2026-05-20,34.9,34.5,-1.15%,6659,2052,3.24
2413,環科,2026-05-20,50.6,49.3,-2.57%,10479,2797,3.75
2355,敬鵬,2026-05-20,64.5,59.1,-8.37%,91114,24775,3.68
2401,凌陽,2026-05-20,25.15,26.9,6.96%,34827,9938,3.5
6443,元晶,2026-05-19,38.65,41.0,6.08%,54207,13370,4.05
6208,日揚,2026-05-19,93.0,93.8,0.86%,6673,2173,3.07
6742,澤米,2026-05-19,46.5,56.1,20.65%,6094,978,6.23
3663,鑫科,2026-05-19,76.3,78.6,3.01%,14647,4179,3.5
6207,雷科,2026-05-19,84.8,80.7,-4.83%,43486,11437,3.8
4729,熒茂,2026-05-19,23.45,23.6,0.64%,7151,844,8.47
3694,海華,2026-05-19,60.3,71.2,18.08%,7109,1791,3.97
6485,點序,2026-05-19,116.5,112.0,-3.86%,12342,1959,6.3
