股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2027,大成鋼,41.15,7.02%,46970,1.68
2327,國巨,520.0,53.85%,84883,1.93
2375,凱美,111.5,25.7%,12093,3.51
2472,立隆電,255.0,36.73%,14327,2.24
3019,亞光,153.5,7.34%,12233,2.16
3090,日電貿,178.5,69.19%,27555,3.61
3504,揚明光,82.3,26.62%,10777,4.12
4916,事欣科,89.9,42.02%,36726,2.15
5328,華容,30.9,18.85%,17315,2.21
6209,今國光,78.9,15.69%,17710,2.77
