股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
2489,瑞軒,42.9,10.0,-1081.54,-4069.09,0.0,0.0
3591,艾笛森,22.0,10.0,-56.0,153.85,0.0,0.0
4967,十銓,271.0,9.93,2381.19,910.89,0.0,0.0
2399,映泰,33.85,9.9,1623.74,9952.33,0.0,0.0
6127,九豪,44.4,9.9,1859.1,2961.1,0.0,0.0
3049,精金,16.4,9.69,2009.0,3442.08,-16.0,-16.0
2323,中環,11.95,8.63,4462.0,7618.78,-0.94,-0.94
6190,萬泰科,56.0,7.89,1718.0,1999.0,0.0,0.0
3673,TPK-KY,45.15,7.5,660.12,-65.35,0.0,0.0
2441,超豐,95.3,6.48,-255.22,-217.31,-116.0,-113.0
