排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2834,臺企銀,金融保險業,上市,5,1110,41448
2,5880,合庫金,金融保險業,上市,5,13841,26560
3,2892,第一金,金融保險業,上市,5,9125,22030
4,2884,玉山金,金融保險業,上市,4,12390,20943
5,2883,凱基金,金融保險業,上市,4,11464,16507
6,2412,中華電,通信網路業,上市,5,6739,15832
7,2880,華南金,金融保險業,上市,4,5753,15675
8,5876,上海商銀,金融保險業,上市,4,2430,14416
9,2885,元大金,金融保險業,上市,5,1598,12006
10,2354,鴻準,其他電子業,上市,3,6964,7101
11,3702,大聯大,電子通路業,上市,5,1150,6843
12,2812,台中銀,金融保險業,上市,3,12771,5366
13,8227,巨有科技,半導體業,上櫃,5,1707,5346
14,2855,統一證,金融保險業,上市,5,1126,5290
15,1102,亞泥,水泥工業,上市,4,644,5080
16,3624,光頡,電子零組件業,上櫃,3,4723,4951
17,2617,台航,航運業,上市,4,2113,4492
18,3045,台灣大,通信網路業,上市,5,1886,4156
19,6834,天二科技,電子零組件業,上市,4,1415,2717
20,3441,聯一光,光電業,上櫃,3,3141,2663
21,2637,慧洋-KY,航運業,上市,3,993,2511
22,2371,大同,電機機械,上市,4,180,2504
23,1560,中砂,電機機械,上市,4,1371,2258
24,3374,精材,半導體業,上櫃,5,55,2248
25,2820,華票,金融保險業,上市,3,2730,2230
26,1513,中興電,電機機械,上市,5,497,2190
27,2455,全新,通信網路業,上市,4,80,2121
28,2897,王道銀行,金融保險業,上市,3,1147,2034
29,6023,元大期,金融保險業,上櫃,5,74,1711
30,3034,聯詠,半導體業,上市,4,191,1664
31,6227,茂綸,電子通路業,上櫃,4,1587,1655
32,6218,豪勉,通信網路業,上櫃,4,16,1554
33,2474,可成,其他電子業,上市,4,359,1544
34,2069,運錩,鋼鐵工業,上市,3,664,1539
35,2023,燁輝,鋼鐵工業,上市,5,29,1534
36,6706,惠特,光電業,上市,3,1595,1530
37,4904,遠傳,通信網路業,上市,4,595,1495
38,2851,中再保,金融保險業,上市,4,2369,1465
39,2838,聯邦銀,金融保險業,上市,4,397,1226
40,6214,精誠,資訊服務業,上市,5,221,1214
41,2633,台灣高鐵,航運業,上市,4,453,1122
42,3380,明泰,通信網路業,上市,4,531,1103
43,2540,愛山林,建材營造業,上市,4,189,936
44,1210,大成,食品工業,上市,5,57,926
45,2612,中航,航運業,上市,5,343,900
46,2511,太子,建材營造業,上市,5,45,872
47,6245,立端,通信網路業,上櫃,5,77,870
48,9933,中鼎,其他業,上市,3,1974,824
49,4906,正文,通信網路業,上市,3,390,755
50,6224,聚鼎,電子零組件業,上市,4,85,754
51,4915,致伸,電子零組件業,上市,4,73,663
52,2030,彰源,鋼鐵工業,上市,3,48,663
53,4556,旭然,其他業,上櫃,3,465,642
54,2520,冠德,建材營造業,上市,4,116,611
55,2905,三商,貿易百貨業,上市,3,297,589
56,3189,景碩,半導體業,上市,3,709,587
57,2504,國產,建材營造業,上市,5,126,584
58,6021,美好證,金融保險業,上櫃,5,101,563
59,2636,台驊控股,航運業,上市,4,166,543
60,2351,順德,半導體業,上市,4,440,452
61,2468,華經,資訊服務業,上市,3,445,394
