股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1528,恩德,2026-09-14,21.55,23.3,8.12%,15628,2339,6.68
3029,零壹,2026-09-14,120.0,116.5,-2.92%,17817,2021,8.81
8227,巨有科技,2026-09-14,240.5,241.0,0.21%,19943,2645,7.54
6706,惠特,2026-09-14,135.0,151.0,11.85%,22983,2861,8.03
6112,邁達特,2026-09-14,47.5,50.6,6.53%,10922,885,12.34
4915,致伸,2026-09-14,63.7,64.6,1.41%,13116,2888,4.54
3229,晟鈦,2026-09-14,68.6,66.9,-2.48%,16338,3509,4.66
3624,光頡,2026-09-14,122.0,124.0,1.64%,44895,14198,3.16
2338,光罩,2026-09-14,46.1,48.0,4.12%,55395,7876,7.03
3016,嘉晶,2026-09-14,104.0,112.5,8.17%,21536,6711,3.21
3016,嘉晶,2026-09-11,106.5,112.5,5.63%,19649,6058,3.24
3029,零壹,2026-09-11,114.5,116.5,1.75%,6837,1169,5.85
8227,巨有科技,2026-09-11,235.0,241.0,2.55%,5748,1671,3.44
2305,全友,2026-09-11,38.65,45.15,16.82%,57982,10020,5.79
6834,天二科技,2026-09-11,102.5,98.2,-4.2%,15065,4240,3.55
1528,恩德,2026-09-11,19.9,23.3,17.09%,9585,1587,6.04
3624,光頡,2026-09-11,108.0,124.0,14.81%,64877,12144,5.34
6706,惠特,2026-09-11,123.5,151.0,22.27%,6196,1766,3.51
5386,青雲,2026-09-11,327.5,302.0,-7.79%,9197,1762,5.22
2338,光罩,2026-09-11,44.75,48.0,7.26%,67315,5149,13.07
6173,信昌電,2026-09-11,295.0,293.5,-0.51%,59856,18303,3.27
6179,亞通,2026-09-10,38.65,34.4,-11.0%,42862,6813,6.29
8227,巨有科技,2026-09-10,203.0,241.0,18.72%,7925,1404,5.64
5314,世紀,2026-09-10,45.35,37.95,-16.32%,38246,9526,4.01
2338,光罩,2026-09-10,44.65,48.0,7.5%,12836,1842,6.97
4908,前鼎,2026-09-10,239.0,225.5,-5.65%,14485,4813,3.01
3376,新日興,2026-09-10,210.0,181.0,-13.81%,19831,5939,3.34
3264,欣銓,2026-09-10,242.0,227.5,-5.99%,25156,6198,4.06
3229,晟鈦,2026-09-10,62.5,66.9,7.04%,7759,2463,3.15
2413,環科,2026-09-10,49.95,50.6,1.3%,17578,2671,6.58
8926,台汽電,2026-09-10,59.6,57.4,-3.69%,8631,2779,3.11
