股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3625,西勝,BBU_電池模組,2.05,2.47,136
3211,順達,BBU_電池模組,0.14,-1.23,2399
3323,加百裕,BBU_電池模組,-0.19,-2.91,277
6121,新普,BBU_電池模組,-0.39,-1.04,256
6781,AES-KY,BBU_電池模組,-0.7,-6.29,242
4931,新盛力,BBU_電池模組,-1.07,-8.32,2526
6558,興能高,BBU_電池模組,-2.5,-2.5,140
3625,西勝,BBU_電源供應器與整合,2.05,2.47,136
2301,光寶科,BBU_電源供應器與整合,0.18,-5.13,12338
3305,昇貿,BBU_電源供應器與整合,0.1,-4.31,572
2308,台達電,BBU_電源供應器與整合,0.0,-9.75,9470
5309,系統電,BBU_電源供應器與整合,-0.91,-3.72,903
6451,訊芯-KY,CPO_先進封裝測試,1.95,-2.22,2234
6257,矽格,CPO_先進封裝測試,-0.71,-1.41,3119
3363,上詮,CPO_先進封裝測試,-0.88,-4.66,2240
3265,台星科,CPO_先進封裝測試,-1.21,-2.69,729
6515,穎崴,CPO_先進封裝測試,-4.21,-9.34,357
2455,全新,CPO_光通訊,3.88,0.38,1719
4979,華星光,CPO_光通訊,3.01,-10.33,1017
3163,波若威,CPO_光通訊,-2.09,-9.39,1268
3081,聯亞,CPO_光通訊,-2.31,-3.68,2727
4977,眾達-KY,CPO_光通訊,-4.57,-2.05,1991
6442,光聖,CPO_光通訊,-4.79,-6.47,1802
3529,力旺,IC設計,5.81,-1.8,1325
3443,創意,IC設計,4.58,8.02,2640
3443,創意,IC設計,4.58,8.02,2640
6643,M31,IC設計,3.57,-2.89,438
8054,安國,IC設計,3.12,-1.2,570
3035,智原,IC設計,1.77,-2.27,2897
3035,智原,IC設計,1.77,-2.27,2897
6533,晶心科,IC設計,-0.22,-8.48,1020
2454,聯發科,IC設計,-0.55,-1.41,6122
3661,世芯-KY,IC設計,-1.64,-8.07,2098
3661,世芯-KY,IC設計,-1.64,-8.07,2098
6531,愛普*,IC設計,-2.63,-3.7,2627
2388,威盛,IC設計,-3.86,-7.19,2929
8358,金居,PCB,6.8,-1.52,34055
6274,台燿,PCB,3.3,4.83,7441
6213,聯茂,PCB,1.18,-1.53,10165
5469,瀚宇博,PCB,0.0,-0.14,884
2313,華通,PCB,-0.23,-3.07,13242
2383,台光電,PCB,-0.37,-0.56,1226
3037,欣興,PCB,-0.72,-2.32,13143
2368,金像電,PCB,-0.97,-7.27,4733
4958,臻鼎-KY,PCB,-1.11,-2.49,18946
2316,楠梓電,PCB,-1.9,-3.73,1087
2367,燿華,PCB,-1.97,-5.45,2848
3715,定穎投控,PCB,-2.03,-10.74,2749
8046,南電,PCB,-2.31,-4.95,6139
3189,景碩,PCB,-2.92,-1.72,11217
1815,富喬,PCB,-5.88,-4.76,52981
5469,瀚宇博,TPU_伺服器主板與印刷電路板,0.0,-0.14,884
2383,台光電,TPU_伺服器主板與印刷電路板,-0.37,-0.56,1226
3037,欣興,TPU_伺服器主板與印刷電路板,-0.72,-2.32,13143
2368,金像電,TPU_伺服器主板與印刷電路板,-0.97,-7.27,4733
3715,定穎投控,TPU_伺服器主板與印刷電路板,-2.03,-10.74,2749
6805,富世達,TPU_光通訊與連接器,0.7,-5.66,917
2345,智邦,TPU_光通訊與連接器,-0.53,-6.95,3068
3081,聯亞,TPU_光通訊與連接器,-2.31,-3.68,2727
6442,光聖,TPU_光通訊與連接器,-4.79,-6.47,1802
6805,富世達,TPU_散熱,0.7,-5.66,917
3017,奇鋐,TPU_散熱,-1.78,-2.07,2215
3324,雙鴻,TPU_散熱,-4.04,-5.78,948
6831,未知,TPU_散熱,-4.59,-5.91,780
6443,元晶,低軌衛星,0.65,-2.51,3571
2485,兆赫,低軌衛星,-0.13,-5.29,1286
2313,華通,低軌衛星,-0.23,-3.07,13242
2345,智邦,低軌衛星,-0.53,-6.95,3068
6190,萬泰科,低軌衛星,-1.2,-4.35,945
3491,昇達科,低軌衛星,-1.77,-4.47,1463
2367,燿華,低軌衛星,-1.97,-5.45,2848
6668,中揚光,光學元件或組裝,7.38,0.84,2630
4979,華星光,光學元件或組裝,3.01,-10.33,1017
6451,訊芯-KY,光學元件或組裝,1.95,-2.22,2234
3450,聯鈞,光學元件或組裝,-0.59,-2.12,11908
2374,佳能,光學元件或組裝,-1.04,-1.62,1434
3081,聯亞,光學元件或組裝,-2.31,-3.68,2727
3019,亞光,光學元件或組裝,-2.55,-5.96,3299
4976,佳凌,光學元件或組裝,-3.05,-7.16,1274
3504,揚明光,光學元件或組裝,-3.35,-9.3,1342
6209,今國光,光學元件或組裝,-4.38,-3.29,8971
4977,眾達-KY,光學元件或組裝,-4.57,-2.05,1991
6442,光聖,光學元件或組裝,-4.79,-6.47,1802
3362,先進光,光學元件或組裝,-6.13,-11.08,5327
3008,大立光,光學元件或組裝,-9.98,-12.74,2655
3406,玉晶光,光學元件或組裝,-10.0,-14.05,4840
4763,材料-KY,化學,1.02,2.17,7099
1710,東聯,化學,0.31,-0.93,4907
1725,元禎,化學,0.3,0.15,23
1723,中碳,化學,0.24,-2.03,504
4720,德淵,化學,0.0,-1.62,222
1303,南亞,化學,-0.21,-1.06,54948
1409,新纖,化學,-0.41,-9.31,9954
4755,三福化,化學,-0.45,-2.19,131
1304,台聚,化學,-0.81,-4.3,2067
6505,台塑化,化學,-0.96,-5.37,26088
1440,南紡,化學,-1.12,-3.64,908
1727,中華化,化學,-1.56,-3.18,1593
1773,勝一,化學,-1.57,-4.86,471
4749,新應材,化學,-1.66,-7.92,442
1402,遠東新,化學,-1.92,-2.09,8417
1722,台肥,化學,-1.97,-4.07,3543
1717,長興,化學,-2.4,-4.29,8551
1301,台塑,化學,-2.63,-5.7,23847
4770,上品,化學,-2.81,-10.02,281
1326,台化,化學,-3.7,-5.85,27922
6196,帆宣,半導體設備,1.76,-2.62,1602
3680,家登,半導體設備,-0.59,-10.42,1217
3138,耀登,半導體設備,-1.57,-5.09,122
6187,萬潤,半導體設備,-2.0,-7.89,1979
2460,建通,半導體設備,-2.0,-4.69,243
3583,辛耘,半導體設備,-2.98,-6.44,743
6640,均華,半導體設備,-3.42,-5.83,379
1314,中石化,塑膠,1.23,0.12,15174
1321,大洋,塑膠,0.94,-0.62,43
