股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
3029,零壹,116.5,3.1%,17817,3.65
6112,邁達特,50.6,11.45%,10922,3.85
8227,巨有科技,241.0,53.99%,19943,5.2
