股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3712,永崴投控,2026-07-08,16.8,17.55,4.46%,5501,1175,4.68
2889,國票金,2026-07-08,15.5,15.7,1.29%,24296,8087,3.0
6901,鑽石投資,2026-07-08,21.05,21.05,0.0%,17031,5456,3.12
1314,中石化,2026-07-08,10.5,9.7,-7.62%,304364,85773,3.55
2601,益航,2026-07-08,7.0,7.55,7.86%,26882,4697,5.72
3078,僑威,2026-07-08,60.0,59.5,-0.83%,6459,1642,3.93
4541,晟田,2026-07-08,63.9,60.4,-5.48%,12677,4203,3.02
4128,中天,2026-07-08,18.2,18.0,-1.1%,13386,3796,3.53
1810,和成,2026-07-08,25.95,24.45,-5.78%,32124,7405,4.34
1466,聚隆,2026-07-08,20.0,17.5,-12.5%,6145,1862,3.3
3026,禾伸堂,2026-07-08,878.0,953.0,8.54%,20931,6760,3.1
5302,太欣,2026-07-07,16.0,13.85,-13.44%,8646,2746,3.15
2466,冠西電,2026-07-07,103.0,96.9,-5.92%,8404,2086,4.03
2601,益航,2026-07-07,6.95,7.55,8.63%,28261,3455,8.18
3046,建碁,2026-07-07,58.3,55.0,-5.66%,5304,628,8.44
3605,宏致,2026-07-07,90.0,90.8,0.89%,22362,6492,3.44
3066,李洲,2026-07-07,29.65,29.0,-2.19%,5999,1493,4.02
3556,禾瑞亞,2026-07-07,73.9,73.3,-0.81%,6374,1431,4.45
3543,州巧,2026-07-07,34.8,30.4,-12.64%,5156,903,5.7
3413,京鼎,2026-07-07,338.0,339.0,0.3%,10673,2854,3.74
3498,陽程,2026-07-07,125.5,119.5,-4.78%,5094,1478,3.45
1810,和成,2026-07-07,24.65,24.45,-0.81%,19053,6215,3.07
3511,矽瑪,2026-07-07,29.3,26.1,-10.92%,14796,1649,8.97
1466,聚隆,2026-07-07,19.8,17.5,-11.62%,8675,1590,5.46
5388,中磊,2026-07-07,85.8,83.1,-3.15%,12383,3685,3.36
8109,博大,2026-07-07,161.5,155.5,-3.72%,5422,526,10.29
1409,新纖,2026-07-07,31.35,29.25,-6.7%,205543,44014,4.67
6579,研揚,2026-07-07,173.5,172.5,-0.58%,5136,785,6.54
1609,大亞,2026-07-07,43.9,39.5,-10.02%,44384,10156,4.37
6435,大中,2026-07-07,439.0,388.0,-11.62%,6092,1899,3.21
5371,中光電,2026-07-06,95.7,97.8,2.19%,54993,16137,3.41
7402,邑錡,2026-07-06,141.0,135.5,-3.9%,9747,1616,6.03
3532,台勝科,2026-07-06,455.0,409.5,-10.0%,16088,3409,4.72
6753,龍德造船,2026-07-06,160.0,154.0,-3.75%,15144,2482,6.1
6547,高端疫苗,2026-07-06,47.0,47.5,1.06%,7520,2076,3.62
6488,環球晶,2026-07-06,1290.0,1230.0,-4.65%,21881,5360,4.08
6477,安集,2026-07-06,37.5,38.05,1.47%,6957,1920,3.62
6235,華孚,2026-07-06,44.2,43.25,-2.15%,7536,1257,5.99
3511,矽瑪,2026-07-06,25.75,26.1,1.36%,5753,952,6.04
4128,中天,2026-07-06,18.8,18.0,-4.26%,14524,3020,4.81
6164,華興,2026-07-06,17.0,15.15,-10.88%,13574,2056,6.6
6143,振曜,2026-07-06,107.0,104.0,-2.8%,8526,1253,6.8
