排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2887,台新金,金融保險業,上市,20676,61623
2,2883,凱基金,金融保險業,上市,48933,32852
3,2892,第一金,金融保險業,上市,13850,29162
4,2105,正新,橡膠工業,上市,3964,28488
5,2618,長榮航,航運業,上市,9261,24030
6,2812,台中銀,金融保險業,上市,5722,21132
7,2890,永豐金,金融保險業,上市,3549,20838
8,2885,元大金,金融保險業,上市,9028,19875
9,1216,統一,食品工業,上市,2883,15811
10,5880,合庫金,金融保險業,上市,7193,13699
11,2867,三商壽,金融保險業,上市,3335,13573
12,2834,臺企銀,金融保險業,上市,3921,12884
13,1909,榮成,造紙工業,上市,2837,12265
14,2103,台橡,橡膠工業,上市,1679,12004
15,5425,台半,半導體業,上櫃,300,11994
16,2880,華南金,金融保險業,上市,6681,11602
17,2377,微星,電腦及週邊設備業,上市,1229,10582
18,2845,遠東銀,金融保險業,上市,1018,10229
19,2515,中工,建材營造業,上市,1351,10213
20,2542,興富發,建材營造業,上市,536,9779
21,1210,大成,食品工業,上市,968,9216
22,2884,玉山金,金融保險業,上市,9273,9099
23,2356,英業達,電腦及週邊設備業,上市,2375,6793
24,3005,神基,電腦及週邊設備業,上市,228,6326
25,2201,裕隆,汽車工業,上市,743,5804
26,2027,大成鋼,鋼鐵工業,上市,1221,5609
27,6026,福邦證,金融保險業,上櫃,834,5270
28,2855,統一證,金融保險業,上市,834,5015
29,1904,正隆,造紙工業,上市,540,4921
30,2912,統一超,貿易百貨業,上市,913,4341
31,1710,東聯,化學工業,上市,3208,4277
32,1477,聚陽,紡織纖維,上市,2161,4099
33,2441,超豐,半導體業,上市,17,3960
34,3227,原相,半導體業,上櫃,254,3851
35,1709,和益,化學工業,上市,599,3839
36,2646,星宇航空,航運業,上市,976,3734
37,2889,國票金,金融保險業,上市,2122,3622
38,3033,威健,電子通路業,上市,499,3611
39,2637,慧洋-KY,航運業,上市,1865,3421
40,3055,蔚華科,電子通路業,上市,303,3417
41,2101,南港,橡膠工業,上市,921,3274
42,8016,矽創,半導體業,上市,2531,3131
43,4123,晟德,生技醫療業,上櫃,231,2631
44,2466,冠西電,光電業,上市,788,2513
45,1907,永豐餘,造紙工業,上市,136,2445
46,2897,王道銀行,金融保險業,上市,645,2432
47,2520,冠德,建材營造業,上市,406,2411
48,6491,晶碩,生技醫療業,上市,393,2317
49,4167,松瑞藥,生技醫療業,上櫃,559,2077
50,2495,普安,電腦及週邊設備業,上市,54,1836
51,2206,三陽工業,汽車工業,上市,157,1678
52,4105,東洋,生技醫療業,上櫃,166,1631
53,6603,富強鑫,電機機械,上櫃,72,1630
54,1795,美時,生技醫療業,上市,180,1619
55,2108,南帝,橡膠工業,上市,306,1606
56,6189,豐藝,電子通路業,上市,40,1586
57,1476,儒鴻,紡織纖維,上市,1292,1551
58,2204,中華,汽車工業,上市,70,1539
59,3162,精確,電機機械,上櫃,246,1538
60,3047,訊舟,通信網路業,上市,115,1530
61,6727,亞泰金屬,電子零組件業,上櫃,750,1443
62,6409,旭隼,其他電子業,上市,161,1345
63,4114,健喬,生技醫療業,上櫃,452,1319
64,4961,天鈺,半導體業,上市,220,1305
65,2030,彰源,鋼鐵工業,上市,192,1267
66,6579,研揚,電腦及週邊設備業,上市,1168,1259
67,6414,樺漢,電腦及週邊設備業,上市,666,1221
68,6104,創惟,半導體業,上櫃,14,1216
69,4142,國光生,生技醫療業,上市,60,1212
70,9941,裕融,其他業,上市,8,1091
71,3029,零壹,資訊服務業,上市,123,1082
72,6279,胡連,電子零組件業,上櫃,12,1069
73,3416,融程電,電腦及週邊設備業,上市,116,1061
74,6165,浪凡,數位雲端,上市,189,1045
75,3056,富華新,建材營造業,上市,157,1009
76,8050,廣積,電腦及週邊設備業,上櫃,495,998
77,5388,中磊,通信網路業,上市,532,952
78,2023,燁輝,鋼鐵工業,上市,250,941
79,6834,天二科技,電子零組件業,上市,125,929
80,5269,祥碩,半導體業,上市,270,914
81,2537,聯上發,建材營造業,上市,149,895
82,4746,台耀,生技醫療業,上市,246,888
83,2034,允強,鋼鐵工業,上市,557,869
84,6217,中探針,電子零組件業,上櫃,235,837
85,3712,永崴投控,電腦及週邊設備業,上市,483,821
