股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1810,和成,24.45,21.64%,32124,4.02
1909,榮成,10.9,12.14%,14082,2.39
2332,友訊,21.9,18.7%,32491,2.73
2601,益航,7.55,36.28%,26882,3.75
3605,宏致,90.8,18.54%,15873,2.43
4128,中天,18.0,18.81%,13386,3.56
4707,磐亞,37.95,63.58%,15193,2.36
6901,鑽石投資,21.05,22.03%,17031,2.32
