股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1309,台達化,22.15,44.77%,15569,3.23
1582,信錦,102.0,12.96%,26631,2.19
1904,正隆,20.15,16.47%,12341,4.16
1905,華紙,15.4,33.91%,63599,5.73
2355,敬鵬,50.5,19.39%,88961,2.1
2367,燿華,78.2,7.71%,341703,1.74
2419,仲琦,35.4,20.61%,42074,2.16
2484,希華,30.9,14.87%,14208,2.01
3026,禾伸堂,151.0,39.81%,28955,3.58
3211,順達,365.0,18.7%,21079,2.15
4906,正文,37.1,41.87%,116104,4.44
8096,擎亞,91.4,20.74%,25606,1.63
