股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,3.26,2.84,1451
4931,新盛力,BBU_電池模組,1.81,0.0,3038
3323,加百裕,BBU_電池模組,0.92,2.18,591
6558,興能高,BBU_電池模組,0.68,3.48,301
3211,順達,BBU_電池模組,0.14,-3.06,5991
6121,新普,BBU_電池模組,-0.43,-0.71,510
3625,西勝,BBU_電池模組,-0.58,3.03,275
2308,台達電,BBU_電源供應器與整合,3.36,6.03,13254
3305,昇貿,BBU_電源供應器與整合,1.68,1.68,9097
5309,系統電,BBU_電源供應器與整合,1.54,5.34,6421
2301,光寶科,BBU_電源供應器與整合,1.26,4.89,18577
3625,西勝,BBU_電源供應器與整合,-0.58,3.03,275
6451,訊芯-KY,CPO_先進封裝測試,8.33,4.0,1107
6515,穎崴,CPO_先進封裝測試,8.33,14.72,464
3363,上詮,CPO_先進封裝測試,0.97,11.11,7104
6257,矽格,CPO_先進封裝測試,0.56,0.28,17991
3265,台星科,CPO_先進封裝測試,0.3,-1.74,3217
4977,眾達-KY,CPO_光通訊,10.0,10.28,7590
4979,華星光,CPO_光通訊,9.94,26.02,32773
2455,全新,CPO_光通訊,5.45,-1.02,2418
3081,聯亞,CPO_光通訊,2.16,1.94,2182
6442,光聖,CPO_光通訊,-0.72,-6.95,2824
3163,波若威,CPO_光通訊,-6.2,-5.42,770
3529,力旺,IC設計,9.94,17.25,1180
6533,晶心科,IC設計,9.8,19.73,1495
3443,創意,IC設計,8.96,20.54,4238
3443,創意,IC設計,8.96,20.54,4238
3661,世芯-KY,IC設計,8.26,12.46,5172
3661,世芯-KY,IC設計,8.26,12.46,5172
8054,安國,IC設計,7.65,6.67,7347
2454,聯發科,IC設計,5.87,16.98,17931
3035,智原,IC設計,4.68,5.03,5770
3035,智原,IC設計,4.68,5.03,5770
6643,M31,IC設計,1.23,6.96,1053
6531,愛普*,IC設計,-0.85,3.35,6458
2388,威盛,IC設計,-1.6,10.83,17817
8046,南電,PCB,9.91,10.08,21809
6213,聯茂,PCB,9.8,23.53,46275
3037,欣興,PCB,4.37,3.04,7013
1815,富喬,PCB,3.12,2.21,103586
3189,景碩,PCB,2.61,7.37,43262
4958,臻鼎-KY,PCB,1.99,-0.39,23091
6274,台燿,PCB,1.48,19.85,15852
5469,瀚宇博,PCB,1.44,4.2,4831
2383,台光電,PCB,0.66,15.34,2880
3715,定穎投控,PCB,0.54,0.0,15930
8358,金居,PCB,0.3,16.55,45703
2368,金像電,PCB,0.0,10.43,4307
2316,楠梓電,PCB,-0.87,1.33,5480
2313,華通,PCB,-1.14,-6.81,50105
2367,燿華,PCB,-2.36,-4.86,30646
3037,欣興,TPU_伺服器主板與印刷電路板,4.37,3.04,7013
5469,瀚宇博,TPU_伺服器主板與印刷電路板,1.44,4.2,4831
2383,台光電,TPU_伺服器主板與印刷電路板,0.66,15.34,2880
3715,定穎投控,TPU_伺服器主板與印刷電路板,0.54,0.0,15930
2368,金像電,TPU_伺服器主板與印刷電路板,0.0,10.43,4307
6805,富世達,TPU_光通訊與連接器,4.11,7.65,2745
2345,智邦,TPU_光通訊與連接器,3.3,11.81,3884
3081,聯亞,TPU_光通訊與連接器,2.16,1.94,2182
6442,光聖,TPU_光通訊與連接器,-0.72,-6.95,2824
3324,雙鴻,TPU_散熱,7.51,11.17,10102
3017,奇鋐,TPU_散熱,4.95,10.91,4611
6805,富世達,TPU_散熱,4.11,7.65,2745
6831,未知,TPU_散熱,1.05,-3.89,1134
2345,智邦,低軌衛星,3.3,11.81,3884
6190,萬泰科,低軌衛星,2.27,-1.86,5564
3491,昇達科,低軌衛星,0.57,-1.96,1190
6443,元晶,低軌衛星,-0.61,12.21,11402
2485,兆赫,低軌衛星,-1.0,-2.1,29052
2313,華通,低軌衛星,-1.14,-6.81,50105
2367,燿華,低軌衛星,-2.36,-4.86,30646
4977,眾達-KY,光學元件或組裝,10.0,10.28,7590
4979,華星光,光學元件或組裝,9.94,26.02,32773
6451,訊芯-KY,光學元件或組裝,8.33,4.0,1107
3362,先進光,光學元件或組裝,3.18,7.58,2190
3081,聯亞,光學元件或組裝,2.16,1.94,2182
3019,亞光,光學元件或組裝,1.57,3.2,2644
4976,佳凌,光學元件或組裝,0.67,4.55,620
2374,佳能,光學元件或組裝,0.56,1.98,3932
3504,揚明光,光學元件或組裝,0.49,6.79,621
3406,玉晶光,光學元件或組裝,0.39,6.24,1249
6668,中揚光,光學元件或組裝,0.29,2.63,258
3008,大立光,光學元件或組裝,0.0,16.05,2889
6442,光聖,光學元件或組裝,-0.72,-6.95,2824
6209,今國光,光學元件或組裝,-0.82,0.5,3142
3450,聯鈞,光學元件或組裝,-1.3,10.18,33930
1301,台塑,化學,4.21,6.03,40659
1326,台化,化學,3.37,4.3,34183
1409,新纖,化學,2.4,-0.87,12119
4763,材料-KY,化學,2.39,12.92,27439
1303,南亞,化學,2.26,5.6,93119
6505,台塑化,化學,1.29,0.0,9644
1710,東聯,化學,1.09,-5.78,2856
1725,元禎,化學,0.98,-1.9,99
4770,上品,化學,0.66,-0.87,214
1402,遠東新,化學,-0.19,0.0,16950
1722,台肥,化學,-0.22,-2.77,2250
1723,中碳,化學,-0.49,0.37,728
1304,台聚,化學,-0.65,-8.96,8171
1440,南紡,化學,-0.73,1.5,1453
1773,勝一,化學,-0.96,1.97,1067
4749,新應材,化學,-2.2,-3.05,2931
4720,德淵,化學,-2.71,11.66,7550
1717,長興,化學,-4.64,-5.7,58538
1727,中華化,化學,-5.08,-7.19,6285
4755,三福化,化學,-5.59,-0.35,1200
3680,家登,半導體設備,8.21,14.02,7671
2460,建通,半導體設備,5.67,10.68,4369
3583,辛耘,半導體設備,0.57,0.28,1125
3138,耀登,半導體設備,-0.85,-1.69,1861
6187,萬潤,半導體設備,-2.64,6.25,6341
6196,帆宣,半導體設備,-3.68,6.08,5493
6640,均華,半導體設備,-6.07,-7.67,1168
1301,台塑,塑膠,4.21,6.03,40659
1326,台化,塑膠,3.37,4.3,34183
1303,南亞,塑膠,2.26,5.6,93119
6505,台塑化,塑膠,1.29,0.0,9644
1314,中石化,塑膠,0.91,-1.27,15671
1315,達新,塑膠,0.78,0.94,39
1325,恆大,塑膠,0.19,1.69,128
