股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1402,遠東新,2026-03-02,31.35,29.15,-7.02%,77971,14153,5.51
8438,昶昕,2026-03-02,68.5,75.8,10.66%,13505,2339,5.77
8048,德勝,2026-03-02,60.9,66.2,8.7%,6899,863,7.99
6546,正基,2026-03-02,76.0,81.9,7.76%,5830,909,6.41
2615,萬海,2026-03-02,82.4,79.9,-3.03%,37560,7488,5.02
6112,邁達特,2026-03-02,46.2,48.55,5.09%,5021,848,5.92
3372,典範,2026-02-26,25.0,24.3,-2.8%,12078,2410,5.01
8464,億豐,2026-02-26,413.5,390.5,-5.56%,18465,2166,8.52
8183,精星,2026-02-26,40.0,38.45,-3.87%,8580,754,11.37
6456,GIS-KY,2026-02-26,43.65,52.5,20.27%,15634,2570,6.08
3078,僑威,2026-02-26,60.2,62.8,4.32%,10080,1743,5.78
1476,儒鴻,2026-02-26,423.5,414.5,-2.13%,18387,1708,10.76
2387,精元,2026-02-26,43.95,43.4,-1.25%,7504,1154,6.5
2316,楠梓電,2026-02-26,107.5,106.5,-0.93%,20493,4080,5.02
2105,正新,2026-02-26,30.55,30.35,-0.65%,215051,21546,9.98
9910,豐泰,2026-02-26,95.0,92.8,-2.32%,47374,4484,10.57
2387,精元,2026-02-25,41.9,43.4,3.58%,5720,795,7.19
2104,國際中橡,2026-02-25,14.0,12.3,-12.14%,33512,6691,5.01
2103,台橡,2026-02-25,21.55,18.9,-12.3%,65364,7659,8.53
