股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,0.81,8.9,11305
6121,新普,BBU_電池模組,-0.3,-3.07,531
3323,加百裕,BBU_電池模組,-1.42,-0.13,1411
3625,西勝,BBU_電池模組,-1.84,-1.84,581
6781,AES-KY,BBU_電池模組,-2.07,-1.26,1520
6558,興能高,BBU_電池模組,-2.21,-2.06,550
4931,新盛力,BBU_電池模組,-2.33,-1.01,1547
2308,台達電,BBU_電源供應器與整合,-0.35,2.89,15569
3625,西勝,BBU_電源供應器與整合,-1.84,-1.84,581
3305,昇貿,BBU_電源供應器與整合,-2.08,4.44,4215
2301,光寶科,BBU_電源供應器與整合,-2.31,-12.66,33393
5309,系統電,BBU_電源供應器與整合,-3.98,-0.88,11465
3363,上詮,CPO_先進封裝測試,4.32,13.97,2195
6451,訊芯-KY,CPO_先進封裝測試,-2.15,2.0,5194
3265,台星科,CPO_先進封裝測試,-5.33,-1.73,2889
6515,穎崴,CPO_先進封裝測試,-6.65,0.21,604
6257,矽格,CPO_先進封裝測試,-8.97,4.58,30960
3081,聯亞,CPO_光通訊,10.0,8.7,1830
2455,全新,CPO_光通訊,9.89,19.5,13349
6442,光聖,CPO_光通訊,9.79,16.01,3957
4979,華星光,CPO_光通訊,9.73,17.68,26137
3163,波若威,CPO_光通訊,4.12,13.64,1103
4977,眾達-KY,CPO_光通訊,0.58,21.25,38129
6643,M31,IC設計,0.66,6.18,797
3529,力旺,IC設計,0.59,6.71,658
6531,愛普*,IC設計,0.0,5.22,2351
3035,智原,IC設計,-0.89,0.0,2115
3035,智原,IC設計,-0.89,0.0,2115
3661,世芯-KY,IC設計,-1.43,0.29,1581
3661,世芯-KY,IC設計,-1.43,0.29,1581
2388,威盛,IC設計,-1.78,-2.55,3269
2454,聯發科,IC設計,-2.31,4.11,9622
6533,晶心科,IC設計,-2.97,-5.76,493
8054,安國,IC設計,-3.31,-1.68,2088
3443,創意,IC設計,-4.51,5.8,2795
3443,創意,IC設計,-4.51,5.8,2795
2367,燿華,PCB,9.92,15.85,193395
2313,華通,PCB,9.78,-0.44,82340
5469,瀚宇博,PCB,0.43,-7.29,5528
3037,欣興,PCB,-0.1,7.85,77111
6274,台燿,PCB,-0.92,-3.91,8949
8358,金居,PCB,-1.21,-4.66,14245
2383,台光電,PCB,-2.46,3.03,3331
8046,南電,PCB,-2.52,7.55,3568
1815,富喬,PCB,-2.71,-6.93,63575
3715,定穎投控,PCB,-3.16,5.52,22615
3189,景碩,PCB,-3.18,-5.14,41298
2368,金像電,PCB,-4.72,-5.52,7950
2316,楠梓電,PCB,-5.33,8.34,10918
4958,臻鼎-KY,PCB,-5.5,-6.62,26583
6213,聯茂,PCB,-6.71,-1.12,15155
5469,瀚宇博,TPU_伺服器主板與印刷電路板,0.43,-7.29,5528
3037,欣興,TPU_伺服器主板與印刷電路板,-0.1,7.85,77111
2383,台光電,TPU_伺服器主板與印刷電路板,-2.46,3.03,3331
3715,定穎投控,TPU_伺服器主板與印刷電路板,-3.16,5.52,22615
2368,金像電,TPU_伺服器主板與印刷電路板,-4.72,-5.52,7950
3081,聯亞,TPU_光通訊與連接器,10.0,8.7,1830
6442,光聖,TPU_光通訊與連接器,9.79,16.01,3957
6805,富世達,TPU_光通訊與連接器,2.05,17.91,4281
2345,智邦,TPU_光通訊與連接器,1.07,0.71,4142
6805,富世達,TPU_散熱,2.05,17.91,4281
3017,奇鋐,TPU_散熱,0.0,13.87,5311
6831,未知,TPU_散熱,-1.03,-3.2,1232
3324,雙鴻,TPU_散熱,-2.16,7.62,4690
2485,兆赫,低軌衛星,10.0,15.38,50820
6443,元晶,低軌衛星,9.98,19.52,185079
2367,燿華,低軌衛星,9.92,15.85,193395
2313,華通,低軌衛星,9.78,-0.44,82340
3491,昇達科,低軌衛星,7.81,11.29,520
6190,萬泰科,低軌衛星,2.94,1.94,11239
2345,智邦,低軌衛星,1.07,0.71,4142
3081,聯亞,光學元件或組裝,10.0,8.7,1830
6442,光聖,光學元件或組裝,9.79,16.01,3957
4979,華星光,光學元件或組裝,9.73,17.68,26137
4977,眾達-KY,光學元件或組裝,0.58,21.25,38129
3019,亞光,光學元件或組裝,0.33,0.66,4665
3504,揚明光,光學元件或組裝,-1.09,5.11,1970
6668,中揚光,光學元件或組裝,-1.35,-0.95,234
3406,玉晶光,光學元件或組裝,-1.47,-0.68,737
