排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2891,中信金,金融保險業,上市,6573,39289
2,2412,中華電,通信網路業,上市,7431,32824
3,2892,第一金,金融保險業,上市,8327,31039
4,2371,大同,電機機械,上市,13993,17185
5,2880,華南金,金融保險業,上市,2190,15452
6,6168,宏齊,光電業,上市,6032,12710
7,2615,萬海,航運業,上市,6136,12600
8,2382,廣達,電腦及週邊設備業,上市,3673,8912
9,5876,上海商銀,金融保險業,上市,1266,8413
10,3045,台灣大,通信網路業,上市,163,6212
11,8227,巨有科技,半導體業,上櫃,166,2983
12,2474,可成,其他電子業,上市,829,2218
13,2493,揚博,電子零組件業,上市,1589,1986
14,4961,天鈺,半導體業,上市,524,1803
15,2395,研華,電腦及週邊設備業,上市,244,1738
16,2347,聯強,電子通路業,上市,351,1425
17,2520,冠德,建材營造業,上市,940,1390
18,8050,廣積,電腦及週邊設備業,上櫃,653,1104
19,3014,聯陽,半導體業,上市,304,822
20,8936,國統,其他業,上櫃,158,733
21,6021,美好證,金融保險業,上櫃,109,540
22,6962,ITH-KY,半導體業,上市,93,450
23,3645,達邁,電子零組件業,上市,72,364
24,1907,永豐餘,造紙工業,上市,150,319
25,6122,擎邦,電機機械,上櫃,52,314
26,2206,三陽工業,汽車工業,上市,115,312
27,1558,伸興,電機機械,上市,67,272
28,3047,訊舟,通信網路業,上市,166,258
29,8454,富邦媒,數位雲端,上市,125,245
30,2480,敦陽科,資訊服務業,上市,42,236
31,1584,精剛,其他業,上櫃,120,232
32,3577,泓格,電腦及週邊設備業,上櫃,116,214
33,6579,研揚,電腦及週邊設備業,上市,117,205
34,4563,百德,電機機械,上櫃,97,204
35,6957,裕慶-KY,其他業,上市,68,191
36,8931,大汽電,油電燃氣業,上櫃,23,186
37,2607,榮運,航運業,上市,67,139
38,6175,立敦,電子零組件業,上櫃,38,137
39,3002,歐格,電腦及週邊設備業,上市,111,136
40,6526,達發,半導體業,上市,10,133
41,1734,杏輝,生技醫療業,上市,27,123
42,6101,寬魚國際,文化創意業,上櫃,22,116
43,5209,新鼎,其他業,上櫃,20,110
44,5481,新華,其他業,上櫃,11,107
45,6576,逸達,生技醫療業,上櫃,12,81
46,5244,弘凱,光電業,上市,41,76
47,6235,華孚,電腦及週邊設備業,上市,45,65
48,2228,劍麟,汽車工業,上市,31,57
49,8109,博大,電子零組件業,上櫃,7,54
50,6651,全宇昕,半導體業,上櫃,19,43
51,8478,東哥遊艇,運動休閒,上市,15,41
52,6170,統振,通信網路業,上櫃,8,36
53,1459,聯發,紡織纖維,上市,3,30
54,6136,富爾特,通信網路業,上市,3,28
