排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1314,中石化,塑膠工業,上市,55418,62546
2,2609,陽明,航運業,上市,20159,53267
3,2303,聯電,半導體業,上市,39334,47226
4,2891,中信金,金融保險業,上市,6573,39289
5,2412,中華電,通信網路業,上市,7431,32824
6,2892,第一金,金融保險業,上市,8327,31039
7,2887,台新金,金融保險業,上市,-6354,29342
8,5880,合庫金,金融保險業,上市,6777,28832
9,2884,玉山金,金融保險業,上市,8665,25425
10,2883,凱基金,金融保險業,上市,9612,24486
11,2834,臺企銀,金融保險業,上市,14972,23759
12,2371,大同,電機機械,上市,13993,17185
13,2353,宏碁,電腦及週邊設備業,上市,7467,16865
14,2812,台中銀,金融保險業,上市,4015,15537
15,2880,華南金,金融保險業,上市,2190,15452
16,6147,頎邦,半導體業,上櫃,-3787,13805
17,6168,宏齊,光電業,上市,6032,12710
18,2615,萬海,航運業,上市,6136,12600
19,1718,中纖,化學工業,上市,10258,12475
20,2890,永豐金,金融保險業,上市,2356,12289
21,2886,兆豐金,金融保險業,上市,5272,11970
22,2489,瑞軒,光電業,上市,2984,11578
23,2845,遠東銀,金融保險業,上市,2714,11047
24,5347,世界,半導體業,上櫃,9435,9989
25,2618,長榮航,航運業,上市,5106,9549
26,5483,中美晶,半導體業,上櫃,3654,9192
27,2382,廣達,電腦及週邊設備業,上市,3673,8912
28,2603,長榮,航運業,上市,2340,8494
29,5876,上海商銀,金融保險業,上市,1266,8413
30,2305,全友,電腦及週邊設備業,上市,2230,8385
31,1727,中華化,化學工業,上市,6220,8206
32,6182,合晶,半導體業,上櫃,-129,8024
33,2354,鴻準,其他電子業,上市,971,7697
34,3702,大聯大,電子通路業,上市,4956,7486
35,2377,微星,電腦及週邊設備業,上市,1442,6461
36,3045,台灣大,通信網路業,上市,163,6212
37,6257,矽格,半導體業,上市,8569,6200
38,2801,彰銀,金融保險業,上市,2862,6156
39,2605,新興,航運業,上市,4748,5726
40,1709,和益,化學工業,上市,2624,5296
41,2103,台橡,橡膠工業,上市,3497,5059
42,9933,中鼎,其他業,上市,114,5000
43,2481,強茂,半導體業,上市,-17655,4951
44,6226,光鼎,光電業,上市,72,4911
45,3105,穩懋,半導體業,上櫃,859,4863
46,2820,華票,金融保險業,上市,1239,3851
47,2855,統一證,金融保險業,上市,1433,3828
48,2897,王道銀行,金融保險業,上市,82,3459
49,9945,潤泰新,其他業,上市,2306,3447
50,5425,台半,半導體業,上櫃,-2608,3317
