股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,2.08,1.94,1617
4931,新盛力,BBU_電池模組,1.93,5.56,2279
6781,AES-KY,BBU_電池模組,1.41,2.85,357
3323,加百裕,BBU_電池模組,0.74,2.26,206
6558,興能高,BBU_電池模組,0.42,3.69,359
6121,新普,BBU_電池模組,-0.67,-0.4,1885
3625,西勝,BBU_電池模組,-2.13,-6.5,93
2308,台達電,BBU_電源供應器與整合,2.97,3.89,13051
5309,系統電,BBU_電源供應器與整合,1.78,4.57,979
3305,昇貿,BBU_電源供應器與整合,1.49,4.49,567
2301,光寶科,BBU_電源供應器與整合,1.44,2.92,24262
3625,西勝,BBU_電源供應器與整合,-2.13,-6.5,93
6257,矽格,CPO_先進封裝測試,9.89,17.83,36727
3265,台星科,CPO_先進封裝測試,7.14,12.15,2668
6451,訊芯-KY,CPO_先進封裝測試,5.85,12.56,4028
6515,穎崴,CPO_先進封裝測試,5.15,1.98,531
3363,上詮,CPO_先進封裝測試,4.27,5.4,2703
4979,華星光,CPO_光通訊,9.89,20.04,10012
3081,聯亞,CPO_光通訊,5.88,7.66,3331
6442,光聖,CPO_光通訊,4.3,4.3,1887
2455,全新,CPO_光通訊,4.12,6.92,20026
3163,波若威,CPO_光通訊,1.99,4.72,1911
4977,眾達-KY,CPO_光通訊,1.16,9.03,3420
3443,創意,IC設計,10.0,18.48,2735
3443,創意,IC設計,10.0,18.48,2735
6533,晶心科,IC設計,7.55,20.49,4601
3661,世芯-KY,IC設計,7.44,5.51,5093
3661,世芯-KY,IC設計,7.44,5.51,5093
3035,智原,IC設計,6.42,12.06,9197
3035,智原,IC設計,6.42,12.06,9197
6531,愛普*,IC設計,5.22,8.76,2693
3529,力旺,IC設計,4.98,8.38,1534
2454,聯發科,IC設計,4.67,6.32,10365
6643,M31,IC設計,4.57,11.71,957
8054,安國,IC設計,1.08,4.84,762
2388,威盛,IC設計,0.29,0.72,2818
2368,金像電,PCB,7.37,4.94,11142
1815,富喬,PCB,6.7,4.37,96783
2313,華通,PCB,4.58,4.58,29688
8358,金居,PCB,4.39,3.63,4532
3037,欣興,PCB,4.36,3.15,14576
2383,台光電,PCB,4.15,-4.4,3783
6274,台燿,PCB,3.79,0.0,10688
