排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2834,臺企銀,金融保險業,上市,14683,52767
2,5880,合庫金,金融保險業,上市,6763,31157
3,2892,第一金,金融保險業,上市,7520,26505
4,2412,中華電,通信網路業,上市,8331,23321
5,2883,凱基金,金融保險業,上市,5231,19549
6,2880,華南金,金融保險業,上市,2084,14872
7,5876,上海商銀,金融保險業,上市,3083,13927
8,2885,元大金,金融保險業,上市,3138,10631
9,3702,大聯大,電子通路業,上市,1372,8022
10,1102,亞泥,水泥工業,上市,186,6136
11,8227,巨有科技,半導體業,上櫃,555,5783
12,2855,統一證,金融保險業,上市,2697,5134
13,2897,王道銀行,金融保險業,上市,2755,4936
14,3045,台灣大,通信網路業,上市,506,4638
15,2351,順德,半導體業,上市,2133,3866
16,2820,華票,金融保險業,上市,281,3743
17,2851,中再保,金融保險業,上市,167,3521
18,2891,中信金,金融保險業,上市,6113,3402
19,2637,慧洋-KY,航運業,上市,125,2828
20,2455,全新,通信網路業,上市,609,2781
21,6706,惠特,光電業,上市,852,2631
22,4904,遠傳,通信網路業,上市,531,2599
23,2371,大同,電機機械,上市,611,2134
24,2352,佳世達,電腦及週邊設備業,上市,764,2081
25,3034,聯詠,半導體業,上市,750,2010
26,2474,可成,其他電子業,上市,384,2007
27,3005,神基,電腦及週邊設備業,上市,903,1820
28,2838,聯邦銀,金融保險業,上市,738,1719
29,6023,元大期,金融保險業,上櫃,115,1640
30,6245,立端,通信網路業,上櫃,715,1567
31,2023,燁輝,鋼鐵工業,上市,45,1410
32,2633,台灣高鐵,航運業,上市,145,1341
33,2468,華經,資訊服務業,上市,716,1119
34,4123,晟德,生技醫療業,上櫃,284,993
35,2515,中工,建材營造業,上市,291,956
36,6218,豪勉,通信網路業,上櫃,33,942
37,4556,旭然,其他業,上櫃,177,894
38,2905,三商,貿易百貨業,上市,36,881
39,6112,邁達特,資訊服務業,上市,619,834
40,2328,廣宇,電子零組件業,上市,151,824
41,8111,立碁,光電業,上櫃,165,823
42,2520,冠德,建材營造業,上市,163,795
43,9941,裕融,其他業,上市,686,694
44,6021,美好證,金融保險業,上櫃,178,690
45,6148,驊宏資,資訊服務業,上櫃,265,625
46,2395,研華,電腦及週邊設備業,上市,53,440
47,6026,福邦證,金融保險業,上櫃,187,399
48,8936,國統,其他業,上櫃,79,376
49,6743,安普新,其他電子業,上市,15,356
50,2206,三陽工業,汽車工業,上市,35,355
51,2511,太子,建材營造業,上市,13,353
52,3653,健策,電子零組件業,上市,62,328
53,1907,永豐餘,造紙工業,上市,51,300
54,4417,金洲,紡織纖維,上櫃,7,299
55,4119,旭富,生技醫療業,上市,14,271
56,5469,瀚宇博,電子零組件業,上市,28,261
57,3014,聯陽,半導體業,上市,106,255
58,4956,光鋐,光電業,上市,237,225
59,6526,達發,半導體業,上市,78,212
60,1558,伸興,電機機械,上市,3,211
61,2516,新建,建材營造業,上市,3,200
62,3712,永崴投控,電腦及週邊設備業,上市,27,196
63,3577,泓格,電腦及週邊設備業,上櫃,12,189
64,3685,元創精密,電機機械,上櫃,62,169
65,1449,佳和,紡織纖維,上市,19,169
66,4720,德淵,化學工業,上市,28,142
67,2347,聯強,電子通路業,上市,615,130
68,6576,逸達,生技醫療業,上櫃,42,128
69,1734,杏輝,生技醫療業,上市,20,112
70,1532,勤美,電機機械,上市,19,107
71,2536,宏普,建材營造業,上市,111,79
72,3017,奇鋐,電腦及週邊設備業,上市,24,69
73,5609,中菲行,航運業,上櫃,5,66
74,3306,鼎天,通信網路業,上櫃,11,55
75,2480,敦陽科,資訊服務業,上市,25,51
76,3625,西勝,電腦及週邊設備業,上櫃,23,46
77,6101,寬魚國際,文化創意業,上櫃,33,42
78,4148,全宇生技-KY,生技醫療業,上市,7,42
79,6136,富爾特,通信網路業,上市,8,42
80,2906,高林,貿易百貨業,上市,1,41
81,1584,精剛,其他業,上櫃,37,37
82,4563,百德,電機機械,上櫃,28,31
83,2365,昆盈,電腦及週邊設備業,上市,29,30
84,6235,華孚,電腦及週邊設備業,上市,5,28
85,2429,銘旺科,光電業,上市,21,26
86,1459,聯發,紡織纖維,上市,2,25
87,6957,裕慶-KY,其他業,上市,2,23
88,5201,凱衛,資訊服務業,上櫃,5,23
89,6134,萬旭,電子零組件業,上櫃,6,21
90,2754,亞洲藏壽司,觀光餐旅,上櫃,6,18
91,6870,騰雲,數位雲端,上櫃,3,16
92,5481,新華,其他業,上櫃,6,16
93,8446,華研,文化創意業,上櫃,4,15
94,6649,台生材,生技醫療業,上櫃,1,12
95,6803,崑鼎,綠能環保,上櫃,1,2
96,6683,雍智科技,半導體業,上櫃,90,1
97,8089,康全電訊,通信網路業,上櫃,1,-1
98,3438,類比科,半導體業,上櫃,2,-12
99,5530,龍巖,其他業,上櫃,5,-16
100,3086,華義,文化創意業,上櫃,6,-20
101,6170,統振,通信網路業,上櫃,2,-22
102,6651,全宇昕,半導體業,上櫃,12,-23
103,5488,松普,電子零組件業,上櫃,1,-31
104,3025,星通,通信網路業,上市,3,-44
105,6180,橘子,文化創意業,上櫃,10,-133
106,3023,信邦,電子零組件業,上市,5,-164
107,3010,華立,電子通路業,上市,24,-240
108,2439,美律,通信網路業,上市,108,-487
109,2882,國泰金,金融保險業,上市,2073,-1789
