股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
8074,鉅橡,78.3,9.97,910.0,541.0,0.0,0.0
6182,合晶,39.35,9.91,-1928.36,2568.44,0.0,0.0
3374,精材,202.5,9.75,-1313.0,539.96,-0.34,-36.34
3035,智原,174.5,9.74,446.52,1253.85,-2.0,-3.0
6191,精成科,114.5,9.56,-1203.55,-4612.44,135.0,309.0
2436,偉詮電,68.3,8.24,-481.11,331.95,0.0,34.0
2834,臺企銀,16.9,3.68,5235.85,26838.34,-85.0,-238.0
