排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2834,臺企銀,金融保險業,上市,14683,52767
2,5880,合庫金,金融保險業,上市,6763,31157
3,2892,第一金,金融保險業,上市,7520,26505
4,2412,中華電,通信網路業,上市,8331,23321
5,2885,元大金,金融保險業,上市,3138,10631
6,3702,大聯大,電子通路業,上市,1372,8022
7,1102,亞泥,水泥工業,上市,186,6136
8,8227,巨有科技,半導體業,上櫃,555,5783
9,2855,統一證,金融保險業,上市,2697,5134
10,3045,台灣大,通信網路業,上市,506,4638
11,2351,順德,半導體業,上市,2133,3866
12,2851,中再保,金融保險業,上市,167,3521
13,2455,全新,通信網路業,上市,609,2781
14,4904,遠傳,通信網路業,上市,531,2599
15,2474,可成,其他電子業,上市,384,2007
16,6023,元大期,金融保險業,上櫃,115,1640
17,6245,立端,通信網路業,上櫃,715,1567
18,2023,燁輝,鋼鐵工業,上市,45,1410
19,2633,台灣高鐵,航運業,上市,145,1341
20,4123,晟德,生技醫療業,上櫃,284,993
21,2328,廣宇,電子零組件業,上市,151,824
22,2520,冠德,建材營造業,上市,163,795
23,6021,美好證,金融保險業,上櫃,178,690
24,6148,驊宏資,資訊服務業,上櫃,265,625
25,6743,安普新,其他電子業,上市,15,356
26,2206,三陽工業,汽車工業,上市,35,355
27,2511,太子,建材營造業,上市,13,353
28,3653,健策,電子零組件業,上市,62,328
29,1907,永豐餘,造紙工業,上市,51,300
30,6526,達發,半導體業,上市,78,212
31,1558,伸興,電機機械,上市,3,211
32,2516,新建,建材營造業,上市,3,200
33,3685,元創精密,電機機械,上櫃,62,169
34,1449,佳和,紡織纖維,上市,19,169
35,4720,德淵,化學工業,上市,28,142
36,6576,逸達,生技醫療業,上櫃,42,128
37,1734,杏輝,生技醫療業,上市,20,112
38,1532,勤美,電機機械,上市,19,107
39,3625,西勝,電腦及週邊設備業,上櫃,23,46
40,6136,富爾特,通信網路業,上市,8,42
41,1459,聯發,紡織纖維,上市,2,25
42,5201,凱衛,資訊服務業,上櫃,5,23
