排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2834,臺企銀,金融保險業,上市,5,14683,52767
2,5880,合庫金,金融保險業,上市,5,6763,31157
3,2892,第一金,金融保險業,上市,5,7520,26505
4,2887,台新金,金融保險業,上市,3,12885,24140
5,2412,中華電,通信網路業,上市,5,8331,23321
6,2883,凱基金,金融保險業,上市,4,5231,19549
7,2886,兆豐金,金融保險業,上市,3,3672,17922
8,2880,華南金,金融保險業,上市,4,2084,14872
9,5876,上海商銀,金融保險業,上市,4,3083,13927
10,1314,中石化,塑膠工業,上市,4,5580,13486
11,2890,永豐金,金融保險業,上市,3,5059,13342
12,2885,元大金,金融保險業,上市,5,3138,10631
13,2618,長榮航,航運業,上市,4,610,10175
14,3702,大聯大,電子通路業,上市,5,1372,8022
15,1102,亞泥,水泥工業,上市,5,186,6136
16,8227,巨有科技,半導體業,上櫃,5,555,5783
17,2855,統一證,金融保險業,上市,5,2697,5134
18,2897,王道銀行,金融保險業,上市,4,2755,4936
19,3045,台灣大,通信網路業,上市,5,506,4638
20,2351,順德,半導體業,上市,5,2133,3866
21,2820,華票,金融保險業,上市,4,281,3743
22,2851,中再保,金融保險業,上市,5,167,3521
23,2891,中信金,金融保險業,上市,4,6113,3402
24,2603,長榮,航運業,上市,3,695,3396
25,2637,慧洋-KY,航運業,上市,4,125,2828
26,2455,全新,通信網路業,上市,5,609,2781
27,6706,惠特,光電業,上市,4,852,2631
28,4904,遠傳,通信網路業,上市,5,531,2599
29,5904,寶雅,居家生活,上櫃,4,599,2284
30,3042,晶技,電子零組件業,上市,3,1295,2261
31,2371,大同,電機機械,上市,4,611,2134
32,6168,宏齊,光電業,上市,3,1580,2129
33,2352,佳世達,電腦及週邊設備業,上市,4,764,2081
34,3034,聯詠,半導體業,上市,4,750,2010
35,2474,可成,其他電子業,上市,5,384,2007
36,2889,國票金,金融保險業,上市,4,1085,1968
37,4961,天鈺,半導體業,上市,4,500,1954
38,3005,神基,電腦及週邊設備業,上市,4,903,1820
39,2838,聯邦銀,金融保險業,上市,4,738,1719
40,6023,元大期,金融保險業,上櫃,5,115,1640
41,6245,立端,通信網路業,上櫃,5,715,1567
42,2023,燁輝,鋼鐵工業,上市,5,45,1410
43,2633,台灣高鐵,航運業,上市,5,145,1341
44,2468,華經,資訊服務業,上市,4,716,1119
45,1310,台苯,塑膠工業,上市,3,92,1087
46,1308,亞聚,塑膠工業,上市,4,24,1051
47,3044,健鼎,電子零組件業,上市,3,206,993
48,4123,晟德,生技醫療業,上櫃,5,284,993
49,2515,中工,建材營造業,上市,4,291,956
50,6218,豪勉,通信網路業,上櫃,4,33,942
51,4556,旭然,其他業,上櫃,4,177,894
52,6153,嘉聯益,電子零組件業,上市,4,26,888
53,2905,三商,貿易百貨業,上市,4,36,881
54,6112,邁達特,資訊服務業,上市,3,619,834
55,1528,恩德,電機機械,上市,3,1472,828
56,2328,廣宇,電子零組件業,上市,5,151,824
57,8111,立碁,光電業,上櫃,4,165,823
58,2530,華建,建材營造業,上市,3,671,806
59,2520,冠德,建材營造業,上市,5,163,795
60,2006,東和鋼鐵,鋼鐵工業,上市,3,13,714
61,9941,裕融,其他業,上市,4,686,694
62,6021,美好證,金融保險業,上櫃,5,178,690
63,6148,驊宏資,資訊服務業,上櫃,5,265,625
64,1612,宏泰,電器電纜,上市,4,14,551
65,2836,高雄銀,金融保險業,上市,4,330,527
66,6191,精成科,電子零組件業,上市,3,62,512
67,3062,建漢,通信網路業,上市,3,66,487
68,2395,研華,電腦及週邊設備業,上市,3,53,440
69,6538,倉和,電子零組件業,上櫃,4,33,433
70,6026,福邦證,金融保險業,上櫃,4,187,399
71,6689,伊雲谷,數位雲端,上市,4,287,398
72,8936,國統,其他業,上櫃,4,79,376
73,2208,台船,航運業,上市,3,62,370
74,6743,安普新,其他電子業,上市,5,15,356
75,2206,三陽工業,汽車工業,上市,5,35,355
76,2511,太子,建材營造業,上市,5,13,353
77,3653,健策,電子零組件業,上市,5,62,328
78,1907,永豐餘,造紙工業,上市,5,51,300
79,4417,金洲,紡織纖維,上櫃,4,7,299
80,4119,旭富,生技醫療業,上市,4,14,271
81,5469,瀚宇博,電子零組件業,上市,4,28,261
82,3014,聯陽,半導體業,上市,4,106,255
83,4956,光鋐,光電業,上市,4,237,225
84,6526,達發,半導體業,上市,5,78,212
85,1558,伸興,電機機械,上市,5,3,211
86,2516,新建,建材營造業,上市,5,3,200
87,3712,永崴投控,電腦及週邊設備業,上市,4,27,196
88,6805,富世達,電子零組件業,上市,3,6,190
89,3577,泓格,電腦及週邊設備業,上櫃,4,12,189
90,6122,擎邦,電機機械,上櫃,3,92,187
91,6152,百一,通信網路業,上市,3,80,180
92,1449,佳和,紡織纖維,上市,5,19,169
93,3685,元創精密,電機機械,上櫃,5,62,169
94,8464,億豐,居家生活,上市,4,67,162
95,2483,百容,電子零組件業,上市,4,39,148
96,2607,榮運,航運業,上市,4,18,148
97,3047,訊舟,通信網路業,上市,3,11,143
98,4720,德淵,化學工業,上市,5,28,142
99,2347,聯強,電子通路業,上市,3,615,130
100,6576,逸達,生技醫療業,上櫃,5,42,128
101,6223,旺矽,半導體業,上櫃,3,17,123
102,1734,杏輝,生技醫療業,上市,5,20,112
103,1532,勤美,電機機械,上市,5,19,107
104,2493,揚博,電子零組件業,上市,3,46,87
105,2536,宏普,建材營造業,上市,3,111,79
106,3017,奇鋐,電腦及週邊設備業,上市,3,24,69
107,5609,中菲行,航運業,上櫃,4,5,66
108,8050,廣積,電腦及週邊設備業,上櫃,3,126,65
109,5209,新鼎,其他業,上櫃,3,27,63
110,2596,綠意,建材營造業,上櫃,4,14,62
111,2379,瑞昱,半導體業,上市,3,588,56
112,3306,鼎天,通信網路業,上櫃,4,11,55
113,2207,和泰車,汽車工業,上市,3,46,52
114,2480,敦陽科,資訊服務業,上市,3,25,51
115,5434,崇越,電子通路業,上市,3,140,49
116,3625,西勝,電腦及週邊設備業,上櫃,5,23,46
117,6136,富爾特,通信網路業,上市,5,8,42
118,4148,全宇生技-KY,生技醫療業,上市,3,7,42
119,6101,寬魚國際,文化創意業,上櫃,4,33,42
120,2906,高林,貿易百貨業,上市,4,1,41
121,2228,劍麟,汽車工業,上市,4,5,38
122,1584,精剛,其他業,上櫃,4,37,37
123,6962,ITH-KY,半導體業,上市,3,312,37
124,8215,明基材,光電業,上市,4,8,36
125,4563,百德,電機機械,上櫃,4,28,31
126,2365,昆盈,電腦及週邊設備業,上市,4,29,30
127,6235,華孚,電腦及週邊設備業,上市,4,5,28
128,2429,銘旺科,光電業,上市,4,21,26
129,1459,聯發,紡織纖維,上市,5,2,25
130,6957,裕慶-KY,其他業,上市,3,2,23
131,5201,凱衛,資訊服務業,上櫃,5,5,23
132,1725,元禎,化學工業,上市,3,1,22
133,6134,萬旭,電子零組件業,上櫃,4,6,21
134,6461,益得,生技醫療業,上櫃,3,2,21
135,6175,立敦,電子零組件業,上櫃,3,61,19
136,2754,亞洲藏壽司,觀光餐旅,上櫃,3,6,18
137,6870,騰雲,數位雲端,上櫃,4,3,16
138,5481,新華,其他業,上櫃,3,6,16
139,8446,華研,文化創意業,上櫃,4,4,15
140,6859,伯特光,光電業,上櫃,3,2,15
141,6568,宏觀,半導體業,上櫃,3,10,15
142,8454,富邦媒,數位雲端,上市,3,35,13
143,6649,台生材,生技醫療業,上櫃,4,1,12
144,4109,加捷生醫,生技醫療業,上櫃,3,12,8
145,3002,歐格,電腦及週邊設備業,上市,3,6,6
146,6862,三集瑞-KY,電子零組件業,上市,3,3,5
147,6803,崑鼎,綠能環保,上櫃,4,1,2
148,6683,雍智科技,半導體業,上櫃,4,90,1
149,8089,康全電訊,通信網路業,上櫃,3,1,-1
150,1338,廣華-KY,汽車工業,上市,3,7,-1
151,5244,弘凱,光電業,上市,4,2,-2
152,2332,友訊,通信網路業,上市,3,150,-2
153,4968,立積,半導體業,上市,3,43,-8
154,8109,博大,電子零組件業,上櫃,3,7,-10
155,2423,固緯,其他電子業,上市,3,9,-11
156,3438,類比科,半導體業,上櫃,3,2,-12
157,5530,龍巖,其他業,上櫃,3,5,-16
158,3015,全漢,電子零組件業,上市,3,18,-19
159,3086,華義,文化創意業,上櫃,4,6,-20
160,1591,駿吉-KY,電機機械,上櫃,3,136,-21
161,6016,康和證,金融保險業,上櫃,3,741,-22
162,6170,統振,通信網路業,上櫃,3,2,-22
163,6651,全宇昕,半導體業,上櫃,3,12,-23
164,5474,聰泰,電腦及週邊設備業,上櫃,3,12,-26
165,3357,臺慶科,電子零組件業,上櫃,3,139,-27
166,5488,松普,電子零組件業,上櫃,3,1,-31
167,3050,鈺德,光電業,上市,3,10,-40
168,3025,星通,通信網路業,上市,3,3,-44
169,1529,樂事綠能,電機機械,上市,3,8,-64
170,3078,僑威,電子零組件業,上櫃,3,6,-84
171,6579,研揚,電腦及週邊設備業,上市,3,27,-91
172,2402,毅嘉,電子零組件業,上市,3,12,-110
173,2383,台光電,電子零組件業,上市,3,57,-122
174,2329,華泰,半導體業,上市,3,376,-127
