排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2834,臺企銀,金融保險業,上市,14683,52767
2,5880,合庫金,金融保險業,上市,6763,31157
3,2892,第一金,金融保險業,上市,7520,26505
4,2887,台新金,金融保險業,上市,12885,24140
5,2609,陽明,航運業,上市,-3696,23594
6,2412,中華電,通信網路業,上市,8331,23321
7,2883,凱基金,金融保險業,上市,5231,19549
8,2886,兆豐金,金融保險業,上市,3672,17922
9,2884,玉山金,金融保險業,上市,-3208,15421
10,2880,華南金,金融保險業,上市,2084,14872
11,5876,上海商銀,金融保險業,上市,3083,13927
12,1314,中石化,塑膠工業,上市,5580,13486
13,2890,永豐金,金融保險業,上市,5059,13342
14,2885,元大金,金融保險業,上市,3138,10631
15,2618,長榮航,航運業,上市,610,10175
16,6179,亞通,其他業,上櫃,-1438,9949
17,5347,世界,半導體業,上櫃,1706,9345
18,3702,大聯大,電子通路業,上市,1372,8022
19,2812,台中銀,金融保險業,上市,-203,7562
20,6505,台塑化,油電燃氣業,上市,-1028,7183
21,2845,遠東銀,金融保險業,上市,4045,6665
22,1102,亞泥,水泥工業,上市,186,6136
23,2354,鴻準,其他電子業,上市,-1358,6024
24,2610,華航,航運業,上市,-1414,5973
25,2481,強茂,半導體業,上市,16916,5878
26,8227,巨有科技,半導體業,上櫃,555,5783
27,2305,全友,電腦及週邊設備業,上市,3052,5254
28,2881,富邦金,金融保險業,上市,5003,5231
29,2855,統一證,金融保險業,上市,2697,5134
30,2897,王道銀行,金融保險業,上市,2755,4936
31,1718,中纖,化學工業,上市,2647,4874
32,3045,台灣大,通信網路業,上市,506,4638
33,3711,日月光投控,半導體業,上市,392,4405
34,3037,欣興,電子零組件業,上市,-7,4376
35,2801,彰銀,金融保險業,上市,-3516,4268
36,2351,順德,半導體業,上市,2133,3866
37,2820,華票,金融保險業,上市,281,3743
38,1312,國喬,塑膠工業,上市,-382,3668
39,5314,世紀,半導體業,上櫃,-2879,3607
40,2851,中再保,金融保險業,上市,167,3521
41,2891,中信金,金融保險業,上市,6113,3402
42,2603,長榮,航運業,上市,695,3396
43,3105,穩懋,半導體業,上櫃,1749,3214
44,2617,台航,航運業,上市,-211,3059
45,2637,慧洋-KY,航運業,上市,125,2828
46,2455,全新,通信網路業,上市,609,2781
47,6706,惠特,光電業,上市,852,2631
48,4904,遠傳,通信網路業,上市,531,2599
49,5904,寶雅,居家生活,上櫃,599,2284
50,3042,晶技,電子零組件業,上市,1295,2261
