股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.10000000000000142,33885.8434,-6217.11,-19546.57,-28.0,-57.0
1102,亞泥,水泥工業,上市,0.3500000000000014,7560.869000000001,658.79,-1619.57,-287.32,-898.11
1103,嘉泥,水泥工業,上市,0.09999999999999964,351.921,40.0,71.0,0.0,0.0
1104,環泥,水泥工業,上市,0.05000000000000071,429.3756,5.0,-120.0,0.0,0.0
1108,幸福,水泥工業,上市,0.049999999999998934,158.32580000000002,9.0,-7.0,0.0,0.0
1109,信大,水泥工業,上市,0.049999999999998934,85.9956,14.0,4.0,0.0,0.0
1110,東泥,水泥工業,上市,0.05000000000000071,176.61700000000002,21.0,34.0,0.0,0.0
1201,味全,食品工業,上市,0.10000000000000142,210.4554,106.0,92.95,0.0,0.0
1203,味王,食品工業,上市,0.20000000000000284,11.2278,1.0,-5.0,0.0,0.0
1210,大成,食品工業,上市,0.29999999999999716,1750.5056,621.1,828.12,-26.0,-102.0
1213,大飲,食品工業,上市,0.049999999999998934,10.2994,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,1.0,489.34180000000003,8.0,-125.74,0.0,75.0
1216,統一,食品工業,上市,1.0999999999999943,8056.0214000000005,2633.7,1143.48,-246.54,-878.08
1217,愛之味,食品工業,上市,0.0,464.86620000000005,146.0,102.0,0.0,0.0
1218,泰山,食品工業,上市,0.15000000000000213,457.2504,348.0,53.0,0.0,0.0
1219,福壽,食品工業,上市,0.05000000000000071,252.81719999999996,36.0,126.0,0.0,0.0
1220,台榮,食品工業,上市,0.09999999999999964,114.23899999999999,-6.0,-2.0,0.0,0.0
1225,福懋油,食品工業,上市,0.5999999999999979,171.1,-49.0,36.0,0.0,0.0
1227,佳格,食品工業,上市,0.3000000000000007,842.546,307.0,206.0,5.0,5.0
1229,聯華,食品工業,上市,0.30000000000000426,1859.4502,394.1,-723.88,7.0,7.0
1231,聯華食,食品工業,上市,0.30000000000001137,322.32919999999996,143.1,119.63,0.0,0.0
1232,大統益,食品工業,上市,1.0,54.57719999999999,16.0,37.0,0.0,0.0
1233,天仁,食品工業,上市,0.05000000000000426,32.481,1.0,-3.0,0.0,0.0
1234,黑松,食品工業,上市,0.10000000000000142,76.7188,3.05,1.08,0.0,0.0
1235,興泰,食品工業,上市,0.8500000000000014,9.9976,-1.0,-1.0,0.0,0.0
1236,宏亞,食品工業,上市,0.09999999999999787,145.7226,30.0,43.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.3999999999999986,22.2546,1.0,0.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,2.5,89.93019999999999,9.0,6.74,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.6999999999999957,5.3294,0.0,1.0,0.0,0.0
1264,德麥,食品工業,上櫃,1.0,16.636599999999998,1.0,-2.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,1.5,29.902800000000003,-2.0,-2.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,0.9000000000000057,51.984,0.0,-11.0,0.0,0.0
1301,台塑,塑膠工業,上市,0.0,35579.5082,3323.28,2954.58,-5.0,-11.0
