股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6121,新普,BBU_電池模組,-2.79,-9.02,806
6781,AES-KY,BBU_電池模組,-4.92,-12.03,1063
4931,新盛力,BBU_電池模組,-5.95,-12.34,6487
3625,西勝,BBU_電池模組,-6.69,-12.54,704
6558,興能高,BBU_電池模組,-7.03,-14.26,878
3323,加百裕,BBU_電池模組,-7.24,-11.62,1078
3211,順達,BBU_電池模組,-8.61,-19.37,5959
2301,光寶科,BBU_電源供應器與整合,-4.64,-13.75,26323
2308,台達電,BBU_電源供應器與整合,-5.38,-16.25,22356
5309,系統電,BBU_電源供應器與整合,-5.86,-10.73,3948
3305,昇貿,BBU_電源供應器與整合,-6.24,-13.52,3696
3625,西勝,BBU_電源供應器與整合,-6.69,-12.54,704
6257,矽格,CPO_先進封裝測試,-6.92,-16.36,9055
3265,台星科,CPO_先進封裝測試,-8.36,-14.91,1289
6515,穎崴,CPO_先進封裝測試,-8.76,-13.98,619
3363,上詮,CPO_先進封裝測試,-9.93,-16.58,2711
6451,訊芯-KY,CPO_先進封裝測試,-9.99,-21.71,2947
4977,眾達-KY,CPO_光通訊,-9.68,-19.42,2229
6442,光聖,CPO_光通訊,-9.76,-16.23,1785
2455,全新,CPO_光通訊,-9.92,-18.17,5289
3081,聯亞,CPO_光通訊,-9.94,-12.5,4162
3163,波若威,CPO_光通訊,-9.95,-25.53,6859
4979,華星光,CPO_光通訊,-9.95,-9.85,17717
6533,晶心科,IC設計,-3.18,-8.76,1206
2388,威盛,IC設計,-3.44,-10.01,7735
2454,聯發科,IC設計,-4.98,-16.0,16174
3529,力旺,IC設計,-5.23,-15.59,1114
8054,安國,IC設計,-5.95,-16.58,2118
6643,M31,IC設計,-9.13,-11.06,1073
6531,愛普*,IC設計,-9.91,-26.92,4299
3661,世芯-KY,IC設計,-9.95,-17.62,3146
3661,世芯-KY,IC設計,-9.95,-17.62,3146
3443,創意,IC設計,-9.97,-19.04,2438
3035,智原,IC設計,-9.97,-15.44,4556
3035,智原,IC設計,-9.97,-15.44,4556
3443,創意,IC設計,-9.97,-19.04,2438
5469,瀚宇博,PCB,-3.69,-9.44,2788
2316,楠梓電,PCB,-4.21,-12.5,3826
4958,臻鼎-KY,PCB,-5.38,-16.08,43694
3715,定穎投控,PCB,-5.77,-15.88,10588
2313,華通,PCB,-6.04,-15.14,47322
2367,燿華,PCB,-6.64,-14.85,15652
2383,台光電,PCB,-7.03,-13.77,3501
1815,富喬,PCB,-7.66,-15.16,20432
6274,台燿,PCB,-9.73,-18.4,7354
3189,景碩,PCB,-9.86,-18.99,15851
8358,金居,PCB,-9.88,-17.98,9341
2368,金像電,PCB,-9.89,-19.09,8159
8046,南電,PCB,-9.94,-20.81,13363
3037,欣興,PCB,-9.95,-18.0,30987
6213,聯茂,PCB,-9.95,-19.55,11867
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-3.69,-9.44,2788
3715,定穎投控,TPU_伺服器主板與印刷電路板,-5.77,-15.88,10588
2383,台光電,TPU_伺服器主板與印刷電路板,-7.03,-13.77,3501
2368,金像電,TPU_伺服器主板與印刷電路板,-9.89,-19.09,8159
3037,欣興,TPU_伺服器主板與印刷電路板,-9.95,-18.0,30987
6805,富世達,TPU_光通訊與連接器,-5.6,-10.28,1723
2345,智邦,TPU_光通訊與連接器,-6.37,-13.96,4161
6442,光聖,TPU_光通訊與連接器,-9.76,-16.23,1785
3081,聯亞,TPU_光通訊與連接器,-9.94,-12.5,4162
3324,雙鴻,TPU_散熱,-1.72,-9.33,3259
6805,富世達,TPU_散熱,-5.6,-10.28,1723
3017,奇鋐,TPU_散熱,-6.47,-11.97,6379
6831,未知,TPU_散熱,-9.88,-24.63,370
2485,兆赫,低軌衛星,-4.19,-11.82,8566
3491,昇達科,低軌衛星,-5.96,-13.87,2745
2313,華通,低軌衛星,-6.04,-15.14,47322
2345,智邦,低軌衛星,-6.37,-13.96,4161
