排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,記憶體模組,1.07,57.14,4/7,19.55,9.03,-7.5,-9.63
2,航運,-0.41,33.33,5/15,23.81,67.7,-0.54,2.71
3,造紙,-0.49,28.57,2/7,0.7,1.37,0.0,0.0
4,光學元件或組裝,-1.99,26.67,4/15,-7.3,-80.65,4.76,57.5
5,鋼鐵,-0.55,26.67,4/15,6.43,18.14,2.02,0.15
6,軟體設計,-2.03,20.0,3/15,1.06,3.05,0.0,0.0
7,無塵室與機電工程,-5.05,20.0,1/5,2.28,-14.48,1.65,-7.57
8,廠務系統與水處理,-2.32,16.67,1/6,-0.82,-5.27,0.01,0.01
9,紡織,-0.93,15.0,3/20,2.42,7.67,0.08,1.08
10,塑膠,-2.2,11.11,2/18,34.56,64.4,-20.44,-26.89
11,金融,-2.16,10.53,2/19,34.56,64.4,-20.44,-26.89
12,網通設備組件,-5.87,10.0,2/20,7.74,-148.17,10.0,27.51
13,機器人,-4.71,7.14,1/14,-2.24,-81.44,2.87,-23.31
14,玻璃,-5.73,6.67,1/15,-13.64,-57.04,18.37,18.57
15,被動元件,-6.68,5.26,1/19,3.61,-39.8,-2.41,-64.39
16,化學,-3.32,5.0,1/20,40.27,72.74,-20.41,-26.18
17,IC設計,-7.82,0.0,0/13,-16.49,-89.94,-3.78,-25.55
18,BBU_電池模組,-6.18,0.0,0/7,6.14,3.22,1.45,2.09
19,CPO_光通訊,-9.87,0.0,0/6,-0.2,-57.35,0.4,26.0
20,CPO_先進封裝測試,-8.79,0.0,0/5,8.74,2.25,-5.54,-5.01
21,BBU_電源供應器與整合,-5.76,0.0,0/5,-8.29,-110.75,3.49,-12.98
22,工業自動化與機器人,-4.14,0.0,0/7,1.61,4.47,-0.07,-6.58
23,TPU_光通訊與連接器,-7.92,0.0,0/4,5.33,-30.92,3.76,22.68
24,PCB,-7.71,0.0,0/15,21.02,111.76,21.73,-51.39
25,TPU_伺服器主板與印刷電路板,-7.27,0.0,0/5,-10.81,-35.09,13.85,-1.03
26,TPU_散熱,-5.92,0.0,0/4,5.16,-12.83,4.33,17.37
27,半導體設備,-6.49,0.0,0/7,5.67,14.05,-2.86,0.69
28,低軌衛星,-6.33,0.0,0/7,29.62,54.18,3.02,-7.12
29,記憶體封裝與測試,-7.98,0.0,0/4,8.87,9.65,-1.53,-6.2
30,軍工_航太製造與維修,-3.04,0.0,0/6,3.55,-1.48,0.01,0.03
31,軍工_無人機相關,-5.21,0.0,0/9,-3.43,-88.84,-0.03,-23.32
32,記憶體製造,-9.77,0.0,0/4,-45.7,-139.45,-8.99,-18.65
33,記憶體控制IC,-4.97,0.0,0/5,-2.79,-11.64,0.01,0.02
34,銀,-6.71,0.0,0/4,0.52,26.0,-4.38,-43.49
35,銅,-7.11,0.0,0/10,43.0,80.7,-20.54,-39.59
36,電器電纜,-2.48,0.0,0/10,-0.29,-7.38,0.04,0.04
37,電池或電源,-3.91,0.0,0/20,-1.25,-108.63,5.0,-10.79
