股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
4976,佳凌,2026-07-29,34.6,37.7,8.96%,13072,2878,4.54
3441,聯一光,2026-07-29,77.5,84.8,9.42%,58723,7623,7.7
8111,立碁,2026-07-29,61.4,62.6,1.95%,27496,6927,3.97
6588,東典光電,2026-07-29,91.5,89.9,-1.75%,15061,1938,7.77
3504,揚明光,2026-07-29,63.0,68.6,8.89%,6588,1598,4.12
8271,宇瞻,2026-07-29,210.0,222.5,5.95%,18407,4684,3.93
3362,先進光,2026-07-29,159.5,173.5,8.78%,23151,6059,3.82
2540,愛山林,2026-07-29,56.2,57.8,2.85%,7932,966,8.21
3260,威剛,2026-07-29,367.0,394.0,7.36%,31063,9121,3.41
3362,先進光,2026-07-28,160.0,173.5,8.44%,24796,5166,4.8
3441,聯一光,2026-07-28,67.5,84.8,25.63%,26713,4734,5.64
8111,立碁,2026-07-28,61.7,62.6,1.46%,48358,5588,8.65
6588,東典光電,2026-07-28,89.6,89.9,0.33%,10273,1206,8.51
6243,迅杰,2026-07-28,48.0,51.2,6.67%,12292,3919,3.14
6226,光鼎,2026-07-28,17.9,22.55,25.98%,23361,7636,3.06
1526,日馳,2026-07-28,18.0,18.9,5.0%,5754,1083,5.31
4979,華星光,2026-07-28,423.0,384.5,-9.1%,33197,10366,3.2
4976,佳凌,2026-07-28,32.95,37.7,14.42%,12203,2308,5.29
2009,第一銅,2026-07-28,37.95,35.05,-7.64%,5050,1272,3.97
3504,揚明光,2026-07-28,62.0,68.6,10.65%,5494,1320,4.16
6243,迅杰,2026-07-27,54.9,51.2,-6.74%,15470,3331,4.64
3669,圓展,2026-07-27,42.55,39.6,-6.93%,5780,641,9.01
3441,聯一光,2026-07-27,65.0,84.8,30.46%,12392,3462,3.58
8111,立碁,2026-07-27,59.9,62.6,4.51%,16907,3222,5.25
4979,華星光,2026-07-27,434.0,384.5,-11.41%,35422,9017,3.93
