排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1301,台塑,塑膠工業,上市,26836,84825
2,1326,台化,塑膠工業,上市,26840,55118
3,1312,國喬,塑膠工業,上市,31147,47044
4,2882,國泰金,金融保險業,上市,10435,29145
5,3374,精材,半導體業,上櫃,7228,21120
6,1605,華新,電器電纜,上市,2116,17475
7,2455,全新,通信網路業,上市,5595,10470
8,4958,臻鼎-KY,電子零組件業,上市,2792,7299
9,3045,台灣大,通信網路業,上市,1143,6291
10,3406,玉晶光,光電業,上市,1007,5977
11,1727,中華化,化學工業,上市,629,5625
12,2474,可成,其他電子業,上市,1157,3497
13,6805,富世達,電子零組件業,上市,189,2952
14,6214,精誠,資訊服務業,上市,733,2817
15,6190,萬泰科,通信網路業,上櫃,80,2660
16,3044,健鼎,電子零組件業,上市,584,1913
17,2402,毅嘉,電子零組件業,上市,862,1899
18,6782,視陽,生技醫療業,上市,447,1836
19,3498,陽程,其他電子業,上櫃,813,1367
20,1904,正隆,造紙工業,上市,173,1001
21,2034,允強,鋼鐵工業,上市,256,811
22,3693,營邦,電腦及週邊設備業,上櫃,198,756
23,1905,華紙,造紙工業,上市,42,626
24,2069,運錩,鋼鐵工業,上市,6,543
25,3591,艾笛森,光電業,上市,48,499
26,6840,東研信超,其他電子業,上櫃,28,484
27,2540,愛山林,建材營造業,上市,90,455
28,6491,晶碩,生技醫療業,上市,332,423
29,2107,厚生,橡膠工業,上市,32,360
30,6743,安普新,其他電子業,上市,11,350
31,3653,健策,電子零組件業,上市,13,335
32,6235,華孚,電腦及週邊設備業,上市,32,308
33,4903,聯光通,通信網路業,上櫃,14,263
34,5292,華懋,綠能環保,上市,42,256
35,3437,榮創,光電業,上市,11,177
36,2206,三陽工業,汽車工業,上市,47,167
37,2597,潤弘,建材營造業,上市,18,152
38,6462,神盾,半導體業,上櫃,24,152
39,1532,勤美,電機機械,上市,29,145
40,6134,萬旭,電子零組件業,上櫃,20,140
41,1524,耿鼎,汽車工業,上市,14,133
42,5381,合正,電子零組件業,上櫃,14,122
43,1558,伸興,電機機械,上市,25,107
44,1733,五鼎,生技醫療業,上市,7,97
45,1459,聯發,紡織纖維,上市,8,90
46,6208,日揚,電子零組件業,上櫃,3,88
47,3188,鑫龍騰,建材營造業,上櫃,14,84
48,6263,普萊德,通信網路業,上櫃,3,80
49,3705,永信,生技醫療業,上市,1,77
50,2471,資通,資訊服務業,上市,48,59
51,2908,特力,貿易百貨業,上市,15,50
52,8277,商丞,半導體業,上櫃,2,43
53,8171,天宇,綠能環保,上櫃,7,37
54,1735,日勝化,化學工業,上市,8,36
55,3054,立萬利,食品工業,上市,1,34
56,5324,士開,建材營造業,上櫃,7,26
57,1527,鑽全,電機機械,上市,6,22
