排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,1301,台塑,塑膠工業,上市,5,26836,84825
2,2883,凱基金,金融保險業,上市,4,28156,76935
3,2409,友達,光電業,上市,3,32979,55420
4,1326,台化,塑膠工業,上市,5,26840,55118
5,1312,國喬,塑膠工業,上市,5,31147,47044
6,6770,力積電,半導體業,上市,3,67730,44523
7,1717,長興,化學工業,上市,4,15101,31056
8,2882,國泰金,金融保險業,上市,5,10435,29145
9,2881,富邦金,金融保險業,上市,4,391,22035
10,2892,第一金,金融保險業,上市,3,11544,21651
11,3374,精材,半導體業,上櫃,5,7228,21120
12,2890,永豐金,金融保險業,上市,4,16129,18654
13,1605,華新,電器電纜,上市,5,2116,17475
14,2421,建準,電子零組件業,上市,4,10365,17360
15,5880,合庫金,金融保險業,上市,4,8330,17021
16,2880,華南金,金融保險業,上市,3,4840,14200
17,2455,全新,通信網路業,上市,5,5595,10470
18,6269,台郡,電子零組件業,上市,4,887,9793
19,4958,臻鼎-KY,電子零組件業,上市,5,2792,7299
20,3324,雙鴻,其他電子業,上櫃,4,3597,7101
21,2489,瑞軒,光電業,上市,3,13331,6894
22,3045,台灣大,通信網路業,上市,5,1143,6291
23,1718,中纖,化學工業,上市,4,4015,6219
24,3406,玉晶光,光電業,上市,5,1007,5977
25,2351,順德,半導體業,上市,4,626,5661
26,1727,中華化,化學工業,上市,5,629,5625
27,2885,元大金,金融保險業,上市,3,6297,4460
28,2855,統一證,金融保險業,上市,4,819,4093
29,2474,可成,其他電子業,上市,5,1157,3497
30,1710,東聯,化學工業,上市,4,1360,3248
31,6805,富世達,電子零組件業,上市,5,189,2952
32,2312,金寶,其他電子業,上市,4,1579,2858
33,6214,精誠,資訊服務業,上市,5,733,2817
34,6190,萬泰科,通信網路業,上櫃,5,80,2660
35,2368,金像電,電子零組件業,上市,3,27,2559
36,8422,可寧衛,綠能環保,上市,3,149,2309
37,2328,廣宇,電子零組件業,上市,4,204,2118
38,3362,先進光,光電業,上櫃,4,166,2109
39,3044,健鼎,電子零組件業,上市,5,584,1913
40,2402,毅嘉,電子零組件業,上市,5,862,1899
41,6782,視陽,生技醫療業,上市,5,447,1836
42,3141,晶宏,半導體業,上櫃,3,1257,1664
43,1714,和桐,化學工業,上市,4,159,1600
44,3017,奇鋐,電腦及週邊設備業,上市,4,360,1587
45,2103,台橡,橡膠工業,上市,4,197,1564
46,3498,陽程,其他電子業,上櫃,5,813,1367
47,3081,聯亞,通信網路業,上櫃,3,354,1079
48,3339,泰谷,光電業,上櫃,4,164,1059
49,1904,正隆,造紙工業,上市,5,173,1001
50,3094,聯傑,半導體業,上市,3,116,936
51,2476,鉅祥,電子零組件業,上市,4,18,888
52,2486,一詮,光電業,上市,4,49,862
53,6933,AMAX-KY,電腦及週邊設備業,上市,4,194,860
54,2034,允強,鋼鐵工業,上市,5,256,811
55,5426,振發,電腦及週邊設備業,上櫃,4,643,808
56,2723,美食-KY,觀光餐旅,上市,4,316,786
57,3693,營邦,電腦及週邊設備業,上櫃,5,198,756
58,6165,浪凡,數位雲端,上市,4,640,727
59,5386,青雲,電腦及週邊設備業,上櫃,3,234,706
60,5321,美而快,數位雲端,上櫃,4,355,661
61,1905,華紙,造紙工業,上市,5,42,626
62,4912,聯德控股-KY,電子零組件業,上市,3,30,579
63,2376,技嘉,電腦及週邊設備業,上市,4,897,554
64,2069,運錩,鋼鐵工業,上市,5,6,543
65,3024,憶聲,光電業,上市,3,258,538
66,3591,艾笛森,光電業,上市,5,48,499
67,6840,東研信超,其他電子業,上櫃,5,28,484
68,3685,元創精密,電機機械,上櫃,4,243,481
69,2540,愛山林,建材營造業,上市,5,90,455
70,6491,晶碩,生技醫療業,上市,5,332,423
71,5452,佶優,其他電子業,上櫃,4,78,404
72,2107,厚生,橡膠工業,上市,5,32,360
73,6743,安普新,其他電子業,上市,5,11,350
74,4971,IET-KY,半導體業,上櫃,4,160,341
75,3653,健策,電子零組件業,上市,5,13,335
76,6235,華孚,電腦及週邊設備業,上市,5,32,308
77,2070,精湛,電機機械,上櫃,4,125,308
78,8085,福華,其他電子業,上櫃,3,29,307
79,3218,大學光,生技醫療業,上櫃,4,257,299
80,5263,智崴,文化創意業,上櫃,4,40,297
81,1809,中釉,玻璃陶瓷,上市,3,108,280
82,6442,光聖,通信網路業,上市,3,36,278
83,4903,聯光通,通信網路業,上櫃,5,14,263
84,5292,華懋,綠能環保,上市,5,42,256
85,2465,麗臺,電腦及週邊設備業,上市,4,64,224
86,6426,統新,通信網路業,上市,3,53,192
87,3338,泰碩,電子零組件業,上市,4,20,187
88,6174,安碁,電子零組件業,上櫃,4,24,184
89,3437,榮創,光電業,上市,5,11,177
90,2206,三陽工業,汽車工業,上市,5,47,167
91,2509,全坤建,建材營造業,上市,4,10,161
92,3555,博士旺,半導體業,上櫃,3,131,159
93,6112,邁達特,資訊服務業,上市,4,30,157
94,2597,潤弘,建材營造業,上市,5,18,152
95,6462,神盾,半導體業,上櫃,5,24,152
96,1532,勤美,電機機械,上市,5,29,145
97,3228,金麗科,半導體業,上櫃,4,15,143
98,4119,旭富,生技醫療業,上市,4,77,141
99,6134,萬旭,電子零組件業,上櫃,5,20,140
100,3032,偉訓,電子零組件業,上市,4,109,134
101,1524,耿鼎,汽車工業,上市,5,14,133
102,1455,集盛,紡織纖維,上市,3,75,131
103,5381,合正,電子零組件業,上櫃,5,14,122
104,5432,新門,綠能環保,上櫃,4,30,117
105,6756,威鋒電子,半導體業,上市,4,3,115
