股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1101,台泥,25.3,4.33%,108834,3.7
1717,長興,84.7,20.14%,52664,2.01
1815,富喬,129.0,35.36%,69204,2.75
2201,裕隆,31.5,9.95%,17333,1.84
2354,鴻準,65.9,5.44%,24380,1.81
2426,鼎元,107.5,60.21%,68553,3.24
2455,全新,524.0,25.51%,28052,1.51
3141,晶宏,90.5,26.04%,10432,2.19
3406,玉晶光,1005.0,46.72%,13040,2.83
6226,光鼎,34.0,78.48%,10790,1.83
6269,台郡,75.2,14.46%,21712,2.34
8103,瀚荃,126.5,60.33%,17338,4.33
8111,立碁,75.4,35.86%,34425,2.22
