排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1301,台塑,塑膠工業,上市,233,78839
2,2890,永豐金,金融保險業,上市,5538,30453
3,2885,元大金,金融保險業,上市,36,16083
4,3324,雙鴻,其他電子業,上櫃,1024,9952
5,3406,玉晶光,光電業,上市,358,6268
6,2312,金寶,其他電子業,上市,305,5491
7,2881,富邦金,金融保險業,上市,228,5310
8,3045,台灣大,通信網路業,上市,1399,4937
9,2474,可成,其他電子業,上市,23,4072
10,2328,廣宇,電子零組件業,上市,953,3764
11,1710,東聯,化學工業,上市,687,3361
12,2855,統一證,金融保險業,上市,24,3291
13,2465,麗臺,電腦及週邊設備業,上市,2289,2872
14,2486,一詮,光電業,上市,1067,2663
15,3044,健鼎,電子零組件業,上市,243,2374
16,3017,奇鋐,電腦及週邊設備業,上市,30,1779
17,3362,先進光,光電業,上櫃,705,1683
18,3693,營邦,電腦及週邊設備業,上櫃,452,1359
19,1905,華紙,造紙工業,上市,256,1026
20,2034,允強,鋼鐵工業,上市,56,1010
21,6782,視陽,生技醫療業,上市,12,885
22,2476,鉅祥,電子零組件業,上市,29,839
23,4903,聯光通,通信網路業,上櫃,447,796
24,6743,安普新,其他電子業,上市,119,417
25,6235,華孚,電腦及週邊設備業,上市,94,402
26,2107,厚生,橡膠工業,上市,15,316
27,6263,普萊德,通信網路業,上櫃,194,269
28,4119,旭富,生技醫療業,上市,12,200
29,6840,東研信超,其他電子業,上櫃,13,174
30,1558,伸興,電機機械,上市,84,164
31,6462,神盾,半導體業,上櫃,64,151
32,3437,榮創,光電業,上市,64,137
33,2387,精元,電腦及週邊設備業,上市,43,132
34,2206,三陽工業,汽車工業,上市,28,131
35,6134,萬旭,電子零組件業,上櫃,20,117
36,3188,鑫龍騰,建材營造業,上櫃,6,110
37,8277,商丞,半導體業,上櫃,59,110
38,6150,撼訊,電腦及週邊設備業,上櫃,67,100
39,6208,日揚,電子零組件業,上櫃,28,96
40,2471,資通,資訊服務業,上市,23,92
41,3057,喬鼎,電腦及週邊設備業,上市,6,79
42,3705,永信,生技醫療業,上市,17,76
43,1733,五鼎,生技醫療業,上市,8,57
44,5324,士開,建材營造業,上櫃,7,54
45,1527,鑽全,電機機械,上市,22,53
46,3178,公準,半導體業,上櫃,12,45
